,Course_ID,Year,Course_Duration,Course_Digit,Number_Ressources,Number_Video,Number_Quiz,Number_Exam,Basic_Sequence,Advanced_Sequence
6115,446,2019,30,18,18,9,8,1,Video-Video-Video-Exam-Quizz-Video-Video-Quizz-Quizz-Quizz-Video-Quizz-Video-Quizz-Video-Video-Quizz-Quizz,Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
6116,447,2019,22,20,18,5,11,2,Quizz-Quizz-Exam-Video-Quizz-Quizz-Quizz-Video-Video-Quizz-Quizz-Video-Quizz-Quizz-Quizz-Video-Quizz-Exam,Quizz Duration: 1H-Quizz Duration: 1H-Exam Duration: 2H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 2H-Exam Duration: 1H
6117,448,2019,6,5,5,1,4,0,Video-Quizz-Quizz-Quizz-Quizz,Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
6118,449,2019,18,10,8,3,5,0,Quizz-Video-Video-Video-Quizz-Quizz-Quizz-Quizz,Quizz Duration: 2H-Video Duration: 2H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
6119,450,2019,23,12,10,3,6,1,Exam-Video-Quizz-Quizz-Video-Quizz-Quizz-Quizz-Quizz-Video,Exam Duration: 1H-Video Duration: 2H-Quizz Duration: 1H-Quizz Duration: 2H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H
6120,451,2019,14,13,10,2,8,0,Video-Quizz-Quizz-Quizz-Quizz-Quizz-Quizz-Quizz-Video-Quizz,Video Duration: 3H-Quizz Duration: 1H-Quizz Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
6121,452,2019,12,2,2,0,2,0,Quizz-Quizz,Quizz Duration: 1H-Quizz Duration: 1H
6122,453,2019,30,1,1,0,1,0,Quizz,Quizz Duration: 1H
6123,454,2019,23,1,1,0,1,0,Quizz,Quizz Duration: 1H
6124,455,2019,7,1,1,0,1,0,Quizz,Quizz Duration: 1H
6125,456,2019,8,2,2,0,2,0,Quizz-Quizz,Quizz Duration: 1H-Quizz Duration: 1H
6126,457,2019,60,50,36,9,23,4,Exam-Quizz-Quizz-Quizz-Quizz-Exam-Quizz-Quizz-Quizz-Quizz-Quizz-Quizz-Video-Video-Quizz-Quizz-Quizz-Video-Video-Exam-Quizz-Quizz-Video-Quizz-Quizz-Quizz-Exam-Quizz-Video-Quizz-Video-Quizz-Quizz-Video-Video-Quizz,Exam Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 2H-Quizz Duration: 1H-Video Duration: 4H-Video Duration: 4H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 2H-Video Duration: 4H-Video Duration: 2H-Exam Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 2H-Video Duration: 2H-Quizz Duration: 1H
6127,458,2019,6,0,0,0,0,0,,
6128,459,2019,29,16,12,4,8,0,Quizz-Quizz-Video-Quizz-Quizz-Video-Quizz-Quizz-Video-Quizz-Video-Quizz,Quizz Duration: 1H-Quizz Duration: 2H-Video Duration: 3H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 2H-Quizz Duration: 1H
6129,460,2019,22,18,17,6,10,1,Video-Video-Exam-Quizz-Quizz-Video-Quizz-Quizz-Video-Quizz-Video-Quizz-Quizz-Video-Quizz-Quizz-Quizz,Video Duration: 1H-Video Duration: 1H-Exam Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
6130,461,2019,36,3,3,1,2,0,Quizz-Video-Quizz,Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
6131,462,2019,11,2,2,0,2,0,Quizz-Quizz,Quizz Duration: 1H-Quizz Duration: 1H
6132,463,2019,22,20,18,6,10,2,Video-Exam-Quizz-Quizz-Exam-Quizz-Video-Quizz-Video-Quizz-Quizz-Video-Quizz-Video-Quizz-Quizz-Video-Quizz,Video Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 3H-Quizz Duration: 1H
6133,464,2019,37,22,18,9,8,1,Video-Quizz-Quizz-Video-Exam-Video-Video-Video-Video-Video-Quizz-Quizz-Quizz-Quizz-Video-Quizz-Quizz-Video,Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 2H-Video Duration: 4H-Exam Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H
6134,465,2019,34,10,10,3,7,0,Quizz-Video-Quizz-Quizz-Video-Quizz-Quizz-Quizz-Video-Quizz,Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
6135,466,2019,19,11,9,3,5,1,Video-Quizz-Exam-Quizz-Video-Quizz-Quizz-Video-Quizz,Video Duration: 2H-Quizz Duration: 2H-Exam Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
6136,467,2019,38,15,12,3,9,0,Quizz-Quizz-Video-Quizz-Quizz-Quizz-Quizz-Video-Quizz-Quizz-Video-Quizz,Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 4H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
6137,468,2019,32,19,16,8,7,1,Video-Quizz-Quizz-Video-Video-Video-Video-Video-Video-Quizz-Quizz-Quizz-Quizz-Quizz-Video-Exam,Video Duration: 1H-Quizz Duration: 2H-Quizz Duration: 2H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 2H-Video Duration: 1H-Exam Duration: 1H
6138,469,2019,5,1,1,0,1,0,Quizz,Quizz Duration: 1H
6139,470,2019,37,37,28,15,11,2,Video-Video-Quizz-Video-Video-Quizz-Video-Quizz-Video-Video-Exam-Video-Video-Quizz-Video-Quizz-Quizz-Quizz-Video-Quizz-Video-Quizz-Video-Video-Exam-Quizz-Video-Quizz,Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 2H-Quizz Duration: 2H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 2H-Exam Duration: 2H-Video Duration: 2H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 2H-Video Duration: 1H-Video Duration: 3H-Exam Duration: 1H-Quizz Duration: 2H-Video Duration: 1H-Quizz Duration: 1H
6140,471,2019,21,7,7,1,5,1,Quizz-Exam-Video-Quizz-Quizz-Quizz-Quizz,Quizz Duration: 1H-Exam Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
6141,472,2019,31,8,7,1,5,1,Exam-Quizz-Video-Quizz-Quizz-Quizz-Quizz,Exam Duration: 1H-Quizz Duration: 2H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
6142,473,2019,11,9,9,3,6,0,Video-Video-Quizz-Quizz-Quizz-Quizz-Quizz-Video-Quizz,Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
6143,474,2019,24,4,4,1,3,0,Quizz-Video-Quizz-Quizz,Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
6144,475,2019,39,9,8,3,5,0,Quizz-Video-Video-Video-Quizz-Quizz-Quizz-Quizz,Quizz Duration: 2H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
6145,476,2019,33,29,28,13,12,3,Quizz-Exam-Exam-Video-Video-Quizz-Quizz-Quizz-Video-Video-Video-Exam-Quizz-Quizz-Video-Video-Quizz-Quizz-Video-Quizz-Video-Quizz-Video-Video-Quizz-Video-Quizz-Video,Quizz Duration: 1H-Exam Duration: 1H-Exam Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 2H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H
6146,477,2019,28,5,4,1,3,0,Video-Quizz-Quizz-Quizz,Video Duration: 1H-Quizz Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H
6147,478,2019,24,11,10,3,6,1,Quizz-Exam-Quizz-Video-Quizz-Video-Quizz-Quizz-Quizz-Video,Quizz Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Video Duration: 2H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H
6148,479,2019,16,13,13,4,8,1,Quizz-Exam-Video-Video-Quizz-Quizz-Video-Quizz-Quizz-Quizz-Quizz-Video-Quizz,Quizz Duration: 1H-Exam Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
6149,480,2019,14,6,5,1,4,0,Quizz-Video-Quizz-Quizz-Quizz,Quizz Duration: 1H-Video Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
6150,481,2019,15,9,8,4,4,0,Quizz-Video-Video-Quizz-Video-Quizz-Quizz-Video,Quizz Duration: 2H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H
6151,482,2019,31,17,14,7,7,0,Quizz-Video-Video-Quizz-Video-Quizz-Video-Video-Quizz-Quizz-Video-Quizz-Quizz-Video,Quizz Duration: 1H-Video Duration: 1H-Video Duration: 3H-Quizz Duration: 1H-Video Duration: 2H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H
6152,483,2019,12,3,3,1,2,0,Quizz-Video-Quizz,Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
6153,484,2019,6,4,4,1,3,0,Quizz-Video-Quizz-Quizz,Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
6154,485,2019,36,19,17,7,8,2,Quizz-Video-Exam-Quizz-Quizz-Video-Video-Quizz-Exam-Video-Quizz-Quizz-Video-Video-Quizz-Quizz-Video,Quizz Duration: 1H-Video Duration: 1H-Exam Duration: 1H-Quizz Duration: 2H-Quizz Duration: 2H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Exam Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H
6155,486,2019,29,24,20,10,9,1,Quizz-Quizz-Video-Video-Quizz-Video-Video-Exam-Quizz-Video-Quizz-Video-Quizz-Video-Video-Quizz-Video-Quizz-Video-Quizz,Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 2H-Video Duration: 3H-Exam Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 2H-Quizz Duration: 1H
6156,487,2019,8,2,2,0,2,0,Quizz-Quizz,Quizz Duration: 1H-Quizz Duration: 1H
6157,488,2019,40,7,7,1,6,0,Quizz-Quizz-Video-Quizz-Quizz-Quizz-Quizz,Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
6158,489,2019,16,4,4,1,3,0,Quizz-Video-Quizz-Quizz,Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
6159,490,2019,45,11,9,2,7,0,Quizz-Quizz-Video-Quizz-Quizz-Quizz-Quizz-Video-Quizz,Quizz Duration: 1H-Quizz Duration: 2H-Video Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
6160,491,2019,13,0,0,0,0,0,,
6161,492,2019,39,34,23,9,11,3,Video-Video-Quizz-Quizz-Quizz-Video-Quizz-Exam-Video-Video-Video-Quizz-Video-Quizz-Exam-Quizz-Video-Quizz-Quizz-Quizz-Video-Exam-Quizz,Video Duration: 1H-Video Duration: 4H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Exam Duration: 3H-Video Duration: 3H-Video Duration: 3H-Video Duration: 2H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 2H-Quizz Duration: 1H-Video Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H
6162,493,2019,11,11,10,2,7,1,Quizz-Video-Quizz-Exam-Quizz-Quizz-Quizz-Quizz-Quizz-Video,Quizz Duration: 2H-Video Duration: 1H-Quizz Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H
6163,494,2019,13,8,8,1,6,1,Video-Quizz-Quizz-Quizz-Exam-Quizz-Quizz-Quizz,Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
6164,495,2019,17,15,11,3,8,0,Quizz-Video-Quizz-Video-Quizz-Video-Quizz-Quizz-Quizz-Quizz-Quizz,Quizz Duration: 2H-Video Duration: 3H-Quizz Duration: 2H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
6165,496,2019,9,7,7,2,5,0,Quizz-Video-Video-Quizz-Quizz-Quizz-Quizz,Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
6166,497,2019,11,8,7,1,5,1,Exam-Quizz-Video-Quizz-Quizz-Quizz-Quizz,Exam Duration: 1H-Quizz Duration: 1H-Video Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
6167,498,2019,33,19,16,7,8,1,Quizz-Exam-Video-Quizz-Quizz-Video-Quizz-Video-Quizz-Video-Quizz-Video-Quizz-Video-Quizz-Video,Quizz Duration: 1H-Exam Duration: 1H-Video Duration: 2H-Quizz Duration: 2H-Quizz Duration: 1H-Video Duration: 2H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H
6168,499,2019,26,7,7,2,5,0,Quizz-Video-Video-Quizz-Quizz-Quizz-Quizz,Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
6169,500,2019,14,5,4,1,3,0,Video-Quizz-Quizz-Quizz,Video Duration: 1H-Quizz Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H
6170,501,2019,7,7,7,3,4,0,Video-Video-Quizz-Video-Quizz-Quizz-Quizz,Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
6171,502,2019,6,1,1,0,1,0,Quizz,Quizz Duration: 1H
6172,503,2019,36,18,14,3,9,2,Quizz-Quizz-Exam-Video-Quizz-Exam-Quizz-Quizz-Quizz-Video-Quizz-Quizz-Video-Quizz,Quizz Duration: 2H-Quizz Duration: 1H-Exam Duration: 1H-Video Duration: 4H-Quizz Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
6173,504,2019,6,2,2,0,2,0,Quizz-Quizz,Quizz Duration: 1H-Quizz Duration: 1H
6174,505,2019,34,8,8,1,6,1,Video-Exam-Quizz-Quizz-Quizz-Quizz-Quizz-Quizz,Video Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
6175,506,2019,11,3,3,0,3,0,Quizz-Quizz-Quizz,Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
6176,507,2019,7,6,6,1,5,0,Video-Quizz-Quizz-Quizz-Quizz-Quizz,Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
6177,508,2019,16,5,5,1,4,0,Quizz-Video-Quizz-Quizz-Quizz,Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
6178,509,2019,39,15,11,4,5,2,Video-Quizz-Exam-Quizz-Video-Exam-Video-Video-Quizz-Quizz-Quizz,Video Duration: 1H-Quizz Duration: 1H-Exam Duration: 1H-Quizz Duration: 2H-Video Duration: 4H-Exam Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
6179,510,2019,24,17,14,4,8,2,Quizz-Exam-Exam-Video-Quizz-Quizz-Quizz-Quizz-Video-Video-Quizz-Video-Quizz-Quizz,Quizz Duration: 1H-Exam Duration: 1H-Exam Duration: 1H-Video Duration: 2H-Quizz Duration: 1H-Quizz Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H
6180,511,2019,40,38,26,10,13,3,Quizz-Quizz-Quizz-Video-Video-Video-Quizz-Quizz-Quizz-Video-Exam-Quizz-Quizz-Quizz-Video-Exam-Quizz-Exam-Video-Video-Quizz-Video-Video-Quizz-Video-Quizz,Quizz Duration: 2H-Quizz Duration: 2H-Quizz Duration: 2H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 2H-Quizz Duration: 2H-Quizz Duration: 2H-Video Duration: 4H-Exam Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Exam Duration: 1H-Quizz Duration: 2H-Exam Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 2H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 2H-Quizz Duration: 1H
6181,512,2019,7,1,1,0,1,0,Quizz,Quizz Duration: 1H
6182,513,2019,32,14,12,2,9,1,Quizz-Video-Quizz-Exam-Quizz-Quizz-Quizz-Quizz-Quizz-Quizz-Video-Quizz,Quizz Duration: 1H-Video Duration: 3H-Quizz Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
6183,514,2019,34,30,23,9,12,2,Quizz-Video-Video-Exam-Quizz-Video-Video-Video-Quizz-Exam-Quizz-Quizz-Quizz-Quizz-Video-Quizz-Video-Quizz-Quizz-Video-Quizz-Video-Quizz,Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Exam Duration: 2H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 2H-Video Duration: 2H-Quizz Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 3H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 2H-Quizz Duration: 1H-Video Duration: 2H-Quizz Duration: 1H
6184,515,2019,32,22,18,8,9,1,Exam-Video-Quizz-Video-Quizz-Quizz-Video-Quizz-Video-Quizz-Quizz-Video-Quizz-Video-Quizz-Video-Video-Quizz,Exam Duration: 1H-Video Duration: 2H-Quizz Duration: 1H-Video Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 2H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 2H-Quizz Duration: 1H
6185,516,2019,10,8,7,2,5,0,Quizz-Video-Video-Quizz-Quizz-Quizz-Quizz,Quizz Duration: 2H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
6186,517,2019,33,23,21,11,8,2,Video-Video-Video-Video-Exam-Video-Video-Quizz-Quizz-Video-Quizz-Exam-Quizz-Video-Quizz-Video-Video-Quizz-Quizz-Quizz-Video,Video Duration: 2H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Exam Duration: 1H-Video Duration: 1H-Video Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H
6187,518,2019,24,12,10,3,6,1,Video-Video-Exam-Quizz-Quizz-Quizz-Quizz-Quizz-Video-Quizz,Video Duration: 1H-Video Duration: 2H-Exam Duration: 1H-Quizz Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
6188,519,2019,40,16,14,6,8,0,Quizz-Quizz-Quizz-Video-Video-Quizz-Quizz-Video-Video-Quizz-Video-Quizz-Quizz-Video,Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 2H-Video Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H
6189,520,2019,17,0,0,0,0,0,,
6190,521,2019,17,15,15,5,9,1,Video-Quizz-Video-Exam-Quizz-Quizz-Quizz-Quizz-Quizz-Video-Quizz-Quizz-Video-Quizz-Video,Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H
6191,522,2019,23,16,15,6,8,1,Video-Exam-Quizz-Video-Quizz-Quizz-Quizz-Video-Video-Quizz-Quizz-Video-Quizz-Video-Quizz,Video Duration: 1H-Exam Duration: 2H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
6192,523,2019,33,8,7,1,5,1,Quizz-Exam-Video-Quizz-Quizz-Quizz-Quizz,Quizz Duration: 2H-Exam Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
6193,524,2019,27,1,1,0,1,0,Quizz,Quizz Duration: 1H
6194,525,2019,31,1,1,0,1,0,Quizz,Quizz Duration: 1H
6195,526,2019,25,19,15,4,10,1,Quizz-Exam-Quizz-Video-Quizz-Quizz-Quizz-Quizz-Quizz-Video-Quizz-Video-Quizz-Video-Quizz,Quizz Duration: 1H-Exam Duration: 2H-Quizz Duration: 1H-Video Duration: 3H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 2H-Quizz Duration: 1H
