"Course_ID","Year","Course_Duration","Course_Ress_Digit","Course_Ress_inClass","Ressources_Amount","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59"
111,2020,29,8,3,11,"QCM","QCM","QCM","Lecture","Lecture","Lecture","Video","Video","Video","QCM","Video",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,2020,38,13,0,13,"Video","Video","Video","Video","QCM","QCM","Test","QCM","Video","Video","Video","Video","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,2020,40,26,6,32,"Video","Exercise","QCM","Lecture","Video","Video","Video","QCM","Video","QCM","Video","Video","Video","Lecture","Video","QCM","Examen","Video","Video","QCM","QCM","QCM","QCM","Video","Video","Video","Exercise","Video","Video","Video","Video","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,2020,6,6,0,6,"Video","QCM","QCM","QCM","Video","Video",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,2020,23,4,12,16,"Lecture","Lecture","Lecture","QCM","Lecture","Lecture","QCM","Exercise","QCM","Exercise","Lecture","Lecture","Lecture","Lecture","Lecture","Video",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,2020,15,1,6,7,"Lecture","Exercise","QCM","Lecture","Lecture","Exercise","Lecture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,2020,27,9,3,12,"Video","QCM","Lecture","Video","Video","Lecture","Examen","QCM","QCM","Video","Video","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,2020,50,36,13,49,"Video","Video","Video","Lecture","Video","Lecture","QCM","Lecture","Video","Lecture","Video","QCM","Video","QCM","Lecture","Video","Lecture","QCM","Video","Video","Video","Lecture","Video","Video","Examen","QCM","QCM","Video","QCM","Lecture","Lecture","QCM","QCM","QCM","Lecture","QCM","QCM","Lecture","Video","Video","QCM","Video","Video","Video","Video","Video","QCM","Video","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,2020,52,30,9,39,"Video","Video","Video","Lecture","Video","Lecture","Video","Video","Lecture","Lecture","Test","Lecture","Video","QCM","Video","QCM","Video","Video","Video","Test","Lecture","QCM","Video","QCM","QCM","Video","QCM","QCM","Examen","QCM","Video","QCM","Lecture","Video","Video","QCM","Video","QCM","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,2020,7,1,1,2,"QCM","Lecture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,2020,9,1,3,4,"Exercise","Lecture","Video","Lecture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,2020,56,35,0,35,"Video","Video","QCM","Video","Video","Video","Video","Video","QCM","QCM","Video","Video","Video","Video","Video","Video","QCM","Video","Video","QCM","Video","QCM","Video","Video","Video","Video","Video","QCM","Video","QCM","Video","Video","QCM","Video","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,2020,9,6,3,9,"Video","Video","Video","Lecture","Exercise","QCM","Exercise","Video","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,2020,10,3,0,3,"Video","Video","Video",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,2020,35,1,31,32,"Exercise","Lecture","Lecture","Lecture","Exercise","Lecture","Exercise","Lecture","Exercise","Lecture","Lecture","Video","Exercise","Exercise","Lecture","Lecture","Exercise","Lecture","Lecture","Exercise","Lecture","Lecture","Lecture","Lecture","Exercise","Lecture","Lecture","Lecture","Lecture","Lecture","Exercise","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,2020,13,12,1,13,"Video","Video","Video","Video","QCM","Video","Test","QCM","QCM","Video","Video","QCM","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,2020,7,1,2,3,"Lecture","Video","Lecture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,2020,8,4,3,7,"Video","QCM","Video","Video","Exercise","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129,2020,15,5,0,5,"QCM","Video","Video","QCM","Video",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,2020,33,16,4,20,"Video","Lecture","QCM","Video","Video","QCM","QCM","QCM","QCM","Lecture","Test","Lecture","Video","QCM","Video","Video","QCM","Video","Video","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,2020,15,2,4,6,"QCM","Lecture","Exercise","Lecture","Video","Lecture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,2020,29,15,3,18,"Video","Exercise","Video","Video","QCM","Exercise","QCM","Video","Test","Video","Video","Video","Video","Video","Video","Video","QCM","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,2020,25,6,19,25,"Lecture","Video","Lecture","Lecture","Lecture","Lecture","Exercise","Lecture","Video","Video","Lecture","Lecture","QCM","Lecture","Exercise","QCM","Exercise","Lecture","Lecture","Exercise","Exercise","QCM","Lecture","Lecture","Lecture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,2020,24,14,0,14,"Video","Video","QCM","QCM","Video","Video","QCM","QCM","QCM","Video","QCM","Video","Video","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,2020,12,1,3,4,"Lecture","Exercise","QCM","Lecture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,2020,27,2,7,9,"Lecture","Lecture","Exercise","Lecture","Lecture","QCM","Exercise","QCM","Lecture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,2020,19,4,7,11,"QCM","Lecture","Lecture","Video","Lecture","Video","Exercise","Video","Lecture","Exercise","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,2020,14,9,0,9,"QCM","QCM","Video","Video","Video","Video","Video","QCM","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,2020,9,2,3,5,"Video","Lecture","Exercise","QCM","Lecture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,2020,54,21,6,27,"Video","Exercise","Video","Video","Exercise","Video","QCM","Video","Video","Lecture","QCM","Video","Video","Video","Video","Lecture","QCM","Video","Exercise","Video","QCM","Video","Video","Video","Exercise","QCM","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,2020,22,6,1,7,"QCM","Video","QCM","Video","QCM","Video","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,2020,29,4,15,19,"Exercise","Exercise","Lecture","Exercise","Lecture","Exercise","Exercise","Lecture","Video","Lecture","QCM","Lecture","Lecture","Lecture","Video","QCM","Lecture","Lecture","Lecture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,2020,24,8,3,11,"QCM","Video","Exercise","Video","Video","Video","Video","QCM","Lecture","Video","Lecture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,2020,7,3,3,6,"Video","Exercise","Video","Exercise","Video","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,2020,6,1,1,2,"Lecture","QCM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,2020,13,3,7,10,"Exercise","Exercise","Video","Lecture","Lecture","Lecture","QCM","Lecture","Video","Lecture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,2020,11,3,2,5,"Video","QCM","Lecture","Video","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,2020,31,13,0,13,"Video","Video","Video","Video","Video","Video","Test","QCM","QCM","Video","QCM","Video","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,2020,42,7,35,42,"Exercise","Lecture","Exercise","Exercise","Lecture","Exercise","Lecture","Lecture","Lecture","QCM","Lecture","QCM","Lecture","Lecture","Examen","Exercise","Exercise","Exercise","Lecture","Lecture","Lecture","Lecture","Lecture","Lecture","Lecture","Video","Exercise","Examen","Lecture","Lecture","QCM","Exercise","Lecture","Exercise","Lecture","Lecture","Lecture","Lecture","Video","Lecture","Video","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,2020,13,5,6,11,"QCM","Video","Lecture","QCM","Lecture","Lecture","Video","QCM","Exercise","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,2020,40,6,5,11,"Video","Video","Lecture","Video","Exercise","Lecture","Video","Lecture","Lecture","QCM","QCM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,2020,11,3,0,3,"Video","Video","Video",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,2020,14,8,0,8,"QCM","Video","Video","QCM","Video","Video","QCM","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,2020,20,10,10,20,"Lecture","Exercise","Video","Video","Exercise","QCM","QCM","Lecture","Lecture","Exercise","Lecture","Video","QCM","QCM","Lecture","Video","Lecture","Lecture","Video","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,2020,11,2,4,6,"Exercise","QCM","Lecture","Video","Lecture","Lecture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156,2020,7,5,0,5,"Video","Video","QCM","Video","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157,2020,8,2,4,6,"QCM","QCM","Lecture","Lecture","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,2020,27,1,6,7,"QCM","Lecture","Lecture","Lecture","Exercise","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159,2020,42,2,40,42,"Lecture","Exercise","Lecture","Lecture","Exercise","Exercise","Exercise","Lecture","Lecture","Lecture","Exercise","Lecture","Exercise","Lecture","Lecture","Exercise","Video","Lecture","Exercise","Lecture","Examen","Lecture","Exercise","Lecture","Lecture","Exercise","Lecture","Lecture","Video","Lecture","Lecture","Lecture","Lecture","Lecture","Lecture","Exercise","Lecture","Lecture","Exercise","Lecture","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,2020,25,9,3,12,"Video","Lecture","Lecture","QCM","QCM","Video","Test","QCM","QCM","Video","Lecture","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161,2020,9,2,7,9,"Lecture","QCM","QCM","Lecture","Exercise","Lecture","Lecture","Lecture","Lecture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,2020,13,3,1,4,"Video","Video","Video","Lecture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163,2020,9,4,5,9,"Video","Video","QCM","Lecture","QCM","Lecture","Lecture","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164,2020,5,4,1,5,"Lecture","Video","Video","Video","QCM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165,2020,27,9,12,21,"Exercise","Video","Exercise","Lecture","Video","Lecture","Video","Lecture","Video","Lecture","QCM","Video","Video","QCM","Exercise","Exercise","Video","Exercise","Lecture","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166,2020,40,24,0,24,"Video","Video","QCM","QCM","Video","QCM","Video","Video","Video","QCM","Video","QCM","QCM","QCM","Video","Video","Video","Video","Video","Video","Video","Video","Video","Video",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167,2020,16,6,1,7,"QCM","Video","QCM","Video","Lecture","Video","QCM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,2020,13,5,0,5,"Video","Video","Video","QCM","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169,2020,30,1,24,25,"Lecture","Lecture","Lecture","Lecture","Lecture","Exercise","Lecture","Lecture","Lecture","Lecture","Exercise","Lecture","Examen","Lecture","Video","Lecture","Exercise","Exercise","Lecture","Exercise","Exercise","Lecture","Lecture","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170,2020,46,20,1,21,"Video","Video","QCM","Video","Video","Video","QCM","Video","Video","Video","QCM","Video","QCM","Video","QCM","QCM","QCM","Video","QCM","Video","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171,2020,32,24,8,32,"QCM","Lecture","Lecture","Video","Video","Video","QCM","Lecture","Test","QCM","QCM","Video","Lecture","Lecture","Video","Video","Examen","QCM","QCM","QCM","QCM","QCM","Lecture","Test","Video","Video","Video","Video","QCM","Video","Lecture","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172,2020,42,6,31,37,"QCM","Lecture","Exercise","Exercise","Lecture","Lecture","Lecture","Video","Lecture","Lecture","Lecture","Lecture","Exercise","Video","Video","Lecture","Lecture","Exercise","Test","Lecture","Lecture","Lecture","Exercise","Exercise","Lecture","Lecture","Exercise","Lecture","Lecture","Lecture","Lecture","Lecture","Video","Exercise","Exercise","Exercise","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173,2020,6,2,1,3,"Video","Lecture","Video",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174,2020,34,3,6,9,"Lecture","Lecture","Video","Lecture","Lecture","Exercise","QCM","Lecture","Video",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,2020,11,6,0,6,"Video","Video","QCM","Video","QCM","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176,2020,13,3,3,6,"Video","Exercise","QCM","QCM","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177,2020,18,8,0,8,"Video","QCM","QCM","QCM","QCM","Video","Video","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
