Course_ID,Duration,Duration_Digit,Duration_Present,Year,Total_Courses_perYear,Digit_Ratio,Digit_Percentage,Digitalization,Type
6605,36,25,11,2019,1084,0.69,69,Medium-High Digitalization,Medium Course ( >15H and <40H )
6606,20,19,1,2019,1084,0.94,94,High Digitalization,Medium Course ( >15H and <40H )
6607,11,10,1,2019,1084,0.91,91,High Digitalization,Small Course ( <15H )
6608,34,17,17,2019,1084,0.49,49,Medium-Low Digitalization,Medium Course ( >15H and <40H )
6609,34,26,8,2019,1084,0.75,75,Medium-High Digitalization,Medium Course ( >15H and <40H )
6610,30,2,28,2019,1084,0.08,8,Low Digitalization,Medium Course ( >15H and <40H )
6611,14,8,6,2019,1084,0.56,56,Medium-High Digitalization,Small Course ( <15H )
6612,8,4,4,2019,1084,0.5,50,Medium-Low Digitalization,Small Course ( <15H )
6613,56,51,5,2019,1084,0.91,91,High Digitalization,High Course ( >40H )
6614,32,29,3,2019,1084,0.9,90,High Digitalization,Medium Course ( >15H and <40H )
6615,89,69,20,2019,1084,0.78,78,Medium-High Digitalization,High Course ( >40H )
6616,38,5,33,2019,1084,0.13,13,Low Digitalization,Medium Course ( >15H and <40H )
6617,6,3,3,2019,1084,0.43,43,Medium-Low Digitalization,Small Course ( <15H )
6618,32,31,1,2019,1084,0.97,97,High Digitalization,Medium Course ( >15H and <40H )
6619,51,47,4,2019,1084,0.92,92,High Digitalization,High Course ( >40H )
6620,31,2,29,2019,1084,0.08,8,Low Digitalization,Medium Course ( >15H and <40H )
6621,12,11,1,2019,1084,0.88,88,High Digitalization,Small Course ( <15H )
6622,49,49,0,2019,1084,1.0,100,High Digitalization,High Course ( >40H )
6623,7,4,3,2019,1084,0.53,53,Medium-High Digitalization,Small Course ( <15H )
6624,15,6,9,2019,1084,0.41,41,Medium-Low Digitalization,Small Course ( <15H )
6625,38,28,10,2019,1084,0.73,73,Medium-High Digitalization,Medium Course ( >15H and <40H )
6626,5,1,4,2019,1084,0.23,23,Medium-Low Digitalization,Small Course ( <15H )
6627,76,62,14,2019,1084,0.81,81,High Digitalization,High Course ( >40H )
6628,48,41,7,2019,1084,0.85,85,High Digitalization,High Course ( >40H )
6629,15,12,3,2019,1084,0.82,82,High Digitalization,Small Course ( <15H )
6630,55,14,41,2019,1084,0.26,26,Medium-Low Digitalization,High Course ( >40H )
6631,10,4,6,2019,1084,0.41,41,Medium-Low Digitalization,Small Course ( <15H )
6632,24,18,6,2019,1084,0.75,75,Medium-High Digitalization,Medium Course ( >15H and <40H )
6633,13,12,1,2019,1084,0.96,96,High Digitalization,Small Course ( <15H )
6634,52,45,7,2019,1084,0.86,86,High Digitalization,High Course ( >40H )
6635,24,15,9,2019,1084,0.62,62,Medium-High Digitalization,Medium Course ( >15H and <40H )
6636,52,8,44,2019,1084,0.15,15,Low Digitalization,High Course ( >40H )
6637,13,8,5,2019,1084,0.58,57,Medium-High Digitalization,Small Course ( <15H )
6638,61,57,4,2019,1084,0.94,94,High Digitalization,High Course ( >40H )
6639,45,14,31,2019,1084,0.32,32,Medium-Low Digitalization,High Course ( >40H )
6640,20,14,6,2019,1084,0.71,71,Medium-High Digitalization,Medium Course ( >15H and <40H )
6641,56,3,53,2019,1084,0.06,6,Low Digitalization,High Course ( >40H )
6642,34,3,31,2019,1084,0.09,9,Low Digitalization,Medium Course ( >15H and <40H )
6643,19,6,13,2019,1084,0.29,28,Medium-Low Digitalization,Medium Course ( >15H and <40H )
6644,34,23,11,2019,1084,0.67,67,Medium-High Digitalization,Medium Course ( >15H and <40H )
6645,15,1,14,2019,1084,0.06,6,Low Digitalization,Small Course ( <15H )
6646,41,16,25,2019,1084,0.39,39,Medium-Low Digitalization,High Course ( >40H )
6647,57,7,50,2019,1084,0.13,13,Low Digitalization,High Course ( >40H )
6648,55,44,11,2019,1084,0.8,80,Medium-High Digitalization,High Course ( >40H )
6649,53,44,9,2019,1084,0.83,83,High Digitalization,High Course ( >40H )
6650,69,22,47,2019,1084,0.32,32,Medium-Low Digitalization,High Course ( >40H )
6651,40,35,5,2019,1084,0.88,88,High Digitalization,High Course ( >40H )
6652,7,3,4,2019,1084,0.46,46,Medium-Low Digitalization,Small Course ( <15H )
6653,33,31,2,2019,1084,0.94,94,High Digitalization,Medium Course ( >15H and <40H )
6654,21,6,15,2019,1084,0.29,28,Medium-Low Digitalization,Medium Course ( >15H and <40H )
6655,45,5,40,2019,1084,0.12,12,Low Digitalization,High Course ( >40H )
6656,48,39,9,2019,1084,0.81,81,High Digitalization,High Course ( >40H )
6657,36,6,30,2019,1084,0.18,18,Low Digitalization,Medium Course ( >15H and <40H )
6658,7,1,6,2019,1084,0.08,8,Low Digitalization,Small Course ( <15H )
6659,7,3,4,2019,1084,0.43,43,Medium-Low Digitalization,Small Course ( <15H )
6660,66,61,5,2019,1084,0.92,92,High Digitalization,High Course ( >40H )
6661,56,18,38,2019,1084,0.33,33,Medium-Low Digitalization,High Course ( >40H )
6662,9,0,9,2019,1084,0.01,1,Low Digitalization,Small Course ( <15H )
6663,69,41,28,2019,1084,0.6,60,Medium-High Digitalization,High Course ( >40H )
6664,6,3,3,2019,1084,0.43,43,Medium-Low Digitalization,Small Course ( <15H )
6665,65,47,18,2019,1084,0.72,72,Medium-High Digitalization,High Course ( >40H )
6666,38,5,33,2019,1084,0.13,13,Low Digitalization,Medium Course ( >15H and <40H )
6667,67,64,3,2019,1084,0.96,96,High Digitalization,High Course ( >40H )
6668,40,9,31,2019,1084,0.23,23,Medium-Low Digitalization,High Course ( >40H )
6669,44,42,2,2019,1084,0.95,95,High Digitalization,High Course ( >40H )
6670,42,25,17,2019,1084,0.59,59,Medium-High Digitalization,High Course ( >40H )
6671,71,45,26,2019,1084,0.63,63,Medium-High Digitalization,High Course ( >40H )
6672,11,1,10,2019,1084,0.13,13,Low Digitalization,Small Course ( <15H )
6673,11,0,11,2019,1084,0.02,2,Low Digitalization,Small Course ( <15H )
6674,11,10,1,2019,1084,0.91,91,High Digitalization,Small Course ( <15H )
6675,75,2,74,2019,1084,0.02,2,Low Digitalization,High Course ( >40H )
6676,13,8,5,2019,1084,0.64,64,Medium-High Digitalization,Small Course ( <15H )
6677,14,3,11,2019,1084,0.18,18,Low Digitalization,Small Course ( <15H )
6678,76,51,25,2019,1084,0.67,67,Medium-High Digitalization,High Course ( >40H )
6679,15,6,9,2019,1084,0.37,37,Medium-Low Digitalization,Small Course ( <15H )
6680,42,22,20,2019,1084,0.52,52,Medium-High Digitalization,High Course ( >40H )
6681,13,11,2,2019,1084,0.83,83,High Digitalization,Small Course ( <15H )
6682,69,47,22,2019,1084,0.68,68,Medium-High Digitalization,High Course ( >40H )
6683,8,5,3,2019,1084,0.68,68,Medium-High Digitalization,Small Course ( <15H )
6684,64,54,10,2019,1084,0.84,84,High Digitalization,High Course ( >40H )
6685,5,2,2,2019,1084,0.5,50,Medium-Low Digitalization,Small Course ( <15H )
6686,19,8,11,2019,1084,0.4,40,Medium-Low Digitalization,Medium Course ( >15H and <40H )
6687,51,3,48,2019,1084,0.05,5,Low Digitalization,High Course ( >40H )
6688,13,13,0,2019,1084,1.0,100,High Digitalization,Small Course ( <15H )
6689,77,12,65,2019,1084,0.15,15,Low Digitalization,High Course ( >40H )
6690,12,8,4,2019,1084,0.63,63,Medium-High Digitalization,Small Course ( <15H )
6691,71,58,13,2019,1084,0.82,82,High Digitalization,High Course ( >40H )
6692,39,32,7,2019,1084,0.83,83,High Digitalization,Medium Course ( >15H and <40H )
6693,10,3,7,2019,1084,0.34,34,Medium-Low Digitalization,Small Course ( <15H )
6694,60,44,16,2019,1084,0.73,73,Medium-High Digitalization,High Course ( >40H )
6695,80,29,51,2019,1084,0.36,36,Medium-Low Digitalization,High Course ( >40H )
6696,9,7,2,2019,1084,0.78,78,Medium-High Digitalization,Small Course ( <15H )
6697,17,2,15,2019,1084,0.12,12,Low Digitalization,Medium Course ( >15H and <40H )
6698,58,57,1,2019,1084,0.98,98,High Digitalization,High Course ( >40H )
6699,47,7,40,2019,1084,0.14,14,Low Digitalization,High Course ( >40H )
6700,57,4,53,2019,1084,0.07,7,Low Digitalization,High Course ( >40H )
6701,32,1,31,2019,1084,0.03,3,Low Digitalization,Medium Course ( >15H and <40H )
6702,27,16,11,2019,1084,0.6,60,Medium-High Digitalization,Medium Course ( >15H and <40H )
6703,28,26,2,2019,1084,0.93,93,High Digitalization,Medium Course ( >15H and <40H )
6704,29,29,0,2019,1084,0.99,99,High Digitalization,Medium Course ( >15H and <40H )
6705,69,50,19,2019,1084,0.73,73,Medium-High Digitalization,High Course ( >40H )
6706,37,25,12,2019,1084,0.68,68,Medium-High Digitalization,Medium Course ( >15H and <40H )
6707,49,11,38,2019,1084,0.23,23,Medium-Low Digitalization,High Course ( >40H )
6708,11,7,4,2019,1084,0.64,64,Medium-High Digitalization,Small Course ( <15H )
6709,88,69,19,2019,1084,0.78,78,Medium-High Digitalization,High Course ( >40H )
6710,11,10,1,2019,1084,0.91,91,High Digitalization,Small Course ( <15H )
6711,36,29,7,2019,1084,0.8,80,Medium-High Digitalization,Medium Course ( >15H and <40H )
6712,36,16,20,2019,1084,0.45,45,Medium-Low Digitalization,Medium Course ( >15H and <40H )
6713,6,6,0,2019,1084,0.94,94,High Digitalization,Small Course ( <15H )
6714,14,3,11,2019,1084,0.24,24,Medium-Low Digitalization,Small Course ( <15H )
6715,15,3,12,2019,1084,0.2,20,Low Digitalization,Small Course ( <15H )
6716,9,8,1,2019,1084,0.85,85,High Digitalization,Small Course ( <15H )
6717,81,54,27,2019,1084,0.67,67,Medium-High Digitalization,High Course ( >40H )
6718,12,9,3,2019,1084,0.79,79,Medium-High Digitalization,Small Course ( <15H )
6719,15,14,1,2019,1084,0.95,95,High Digitalization,Small Course ( <15H )
6720,47,15,32,2019,1084,0.31,31,Medium-Low Digitalization,High Course ( >40H )
6721,31,26,5,2019,1084,0.85,85,High Digitalization,Medium Course ( >15H and <40H )
6722,22,17,5,2019,1084,0.79,79,Medium-High Digitalization,Medium Course ( >15H and <40H )
6723,12,9,3,2019,1084,0.77,77,Medium-High Digitalization,Small Course ( <15H )
6724,76,41,35,2019,1084,0.54,54,Medium-High Digitalization,High Course ( >40H )
6725,8,8,0,2019,1084,0.97,97,High Digitalization,Small Course ( <15H )
6726,54,41,13,2019,1084,0.76,76,Medium-High Digitalization,High Course ( >40H )
6727,27,1,26,2019,1084,0.04,4,Low Digitalization,Medium Course ( >15H and <40H )
6728,77,19,58,2019,1084,0.25,25,Medium-Low Digitalization,High Course ( >40H )
6729,70,44,26,2019,1084,0.63,63,Medium-High Digitalization,High Course ( >40H )
6730,47,9,38,2019,1084,0.19,19,Low Digitalization,High Course ( >40H )
6731,8,2,6,2019,1084,0.31,31,Medium-Low Digitalization,Small Course ( <15H )
6732,84,2,82,2019,1084,0.02,2,Low Digitalization,High Course ( >40H )
6733,43,36,7,2019,1084,0.83,83,High Digitalization,High Course ( >40H )
6734,13,12,1,2019,1084,0.95,95,High Digitalization,Small Course ( <15H )
6735,88,40,48,2019,1084,0.45,45,Medium-Low Digitalization,High Course ( >40H )
6736,13,5,8,2019,1084,0.38,38,Medium-Low Digitalization,Small Course ( <15H )
6737,72,22,50,2019,1084,0.31,31,Medium-Low Digitalization,High Course ( >40H )
6738,62,47,15,2019,1084,0.76,76,Medium-High Digitalization,High Course ( >40H )
6739,6,5,1,2019,1084,0.79,79,Medium-High Digitalization,Small Course ( <15H )
6740,50,33,17,2019,1084,0.66,66,Medium-High Digitalization,High Course ( >40H )
6741,7,5,2,2019,1084,0.71,71,Medium-High Digitalization,Small Course ( <15H )
6742,85,17,68,2019,1084,0.2,20,Low Digitalization,High Course ( >40H )
6743,45,11,34,2019,1084,0.25,25,Medium-Low Digitalization,High Course ( >40H )
6744,27,9,18,2019,1084,0.35,35,Medium-Low Digitalization,Medium Course ( >15H and <40H )
6745,38,0,38,2019,1084,0.01,1,Low Digitalization,Medium Course ( >15H and <40H )
6746,35,22,13,2019,1084,0.64,64,Medium-High Digitalization,Medium Course ( >15H and <40H )
6747,29,6,23,2019,1084,0.19,19,Low Digitalization,Medium Course ( >15H and <40H )
6748,43,34,9,2019,1084,0.78,78,Medium-High Digitalization,High Course ( >40H )
6749,75,4,71,2019,1084,0.05,5,Low Digitalization,High Course ( >40H )
6750,21,5,16,2019,1084,0.25,25,Medium-Low Digitalization,Medium Course ( >15H and <40H )
6751,10,0,10,2019,1084,0.02,2,Low Digitalization,Small Course ( <15H )
6752,57,17,40,2019,1084,0.29,28,Medium-Low Digitalization,High Course ( >40H )
6753,11,7,4,2019,1084,0.6,60,Medium-High Digitalization,Small Course ( <15H )
6754,8,1,7,2019,1084,0.17,17,Low Digitalization,Small Course ( <15H )
6755,34,24,10,2019,1084,0.7,70,Medium-High Digitalization,Medium Course ( >15H and <40H )
6756,7,6,1,2019,1084,0.82,82,High Digitalization,Small Course ( <15H )
6757,24,23,1,2019,1084,0.94,94,High Digitalization,Medium Course ( >15H and <40H )
6758,23,20,3,2019,1084,0.86,86,High Digitalization,Medium Course ( >15H and <40H )
6759,60,40,20,2019,1084,0.67,67,Medium-High Digitalization,High Course ( >40H )
6760,15,12,3,2019,1084,0.78,78,Medium-High Digitalization,Small Course ( <15H )
6761,9,2,7,2019,1084,0.2,20,Low Digitalization,Small Course ( <15H )
6762,18,3,15,2019,1084,0.15,15,Low Digitalization,Medium Course ( >15H and <40H )
6763,10,3,7,2019,1084,0.3,30,Medium-Low Digitalization,Small Course ( <15H )
6764,42,13,29,2019,1084,0.32,32,Medium-Low Digitalization,High Course ( >40H )
6765,22,14,8,2019,1084,0.63,63,Medium-High Digitalization,Medium Course ( >15H and <40H )
6766,61,59,2,2019,1084,0.96,96,High Digitalization,High Course ( >40H )
6767,43,3,40,2019,1084,0.06,6,Low Digitalization,High Course ( >40H )
6768,6,3,3,2019,1084,0.54,54,Medium-High Digitalization,Small Course ( <15H )
6769,41,32,9,2019,1084,0.77,77,Medium-High Digitalization,High Course ( >40H )
6770,74,6,68,2019,1084,0.08,8,Low Digitalization,High Course ( >40H )
6771,14,1,13,2019,1084,0.09,9,Low Digitalization,Small Course ( <15H )
6772,72,27,45,2019,1084,0.38,38,Medium-Low Digitalization,High Course ( >40H )
6773,34,17,17,2019,1084,0.49,49,Medium-Low Digitalization,Medium Course ( >15H and <40H )
6774,77,69,8,2019,1084,0.9,90,High Digitalization,High Course ( >40H )
6775,8,7,1,2019,1084,0.88,88,High Digitalization,Small Course ( <15H )
6776,5,3,2,2019,1084,0.69,69,Medium-High Digitalization,Small Course ( <15H )
6777,76,40,36,2019,1084,0.53,53,Medium-High Digitalization,High Course ( >40H )
6778,40,19,21,2019,1084,0.48,48,Medium-Low Digitalization,High Course ( >40H )
6779,60,44,16,2019,1084,0.74,74,Medium-High Digitalization,High Course ( >40H )
6780,8,7,1,2019,1084,0.89,89,High Digitalization,Small Course ( <15H )
6781,15,9,6,2019,1084,0.59,59,Medium-High Digitalization,Small Course ( <15H )
6782,53,40,13,2019,1084,0.76,76,Medium-High Digitalization,High Course ( >40H )
6783,52,1,51,2019,1084,0.02,2,Low Digitalization,High Course ( >40H )
6784,14,3,11,2019,1084,0.18,18,Low Digitalization,Small Course ( <15H )
6785,19,6,13,2019,1084,0.29,28,Medium-Low Digitalization,Medium Course ( >15H and <40H )
6786,17,10,7,2019,1084,0.59,59,Medium-High Digitalization,Medium Course ( >15H and <40H )
6787,19,1,18,2019,1084,0.07,7,Low Digitalization,Medium Course ( >15H and <40H )
6788,14,2,12,2019,1084,0.14,14,Low Digitalization,Small Course ( <15H )
6789,8,6,2,2019,1084,0.8,80,Medium-High Digitalization,Small Course ( <15H )
6790,14,7,7,2019,1084,0.47,47,Medium-Low Digitalization,Small Course ( <15H )
6791,76,16,60,2019,1084,0.21,21,Medium-Low Digitalization,High Course ( >40H )
6792,40,20,20,2019,1084,0.49,49,Medium-Low Digitalization,High Course ( >40H )
6793,23,3,20,2019,1084,0.13,13,Low Digitalization,Medium Course ( >15H and <40H )
6794,8,6,2,2019,1084,0.78,78,Medium-High Digitalization,Small Course ( <15H )
6795,79,22,57,2019,1084,0.28,28,Medium-Low Digitalization,High Course ( >40H )
6796,32,16,16,2019,1084,0.51,51,Medium-High Digitalization,Medium Course ( >15H and <40H )
6797,10,0,10,2019,1084,0.0,0,Low Digitalization,Small Course ( <15H )
6798,67,35,32,2019,1084,0.52,52,Medium-High Digitalization,High Course ( >40H )
6799,67,61,6,2019,1084,0.91,91,High Digitalization,High Course ( >40H )
6800,50,20,30,2019,1084,0.4,40,Medium-Low Digitalization,High Course ( >40H )
6801,40,18,22,2019,1084,0.45,45,Medium-Low Digitalization,High Course ( >40H )
6802,41,23,18,2019,1084,0.55,55,Medium-High Digitalization,High Course ( >40H )
6803,12,6,6,2019,1084,0.49,49,Medium-Low Digitalization,Small Course ( <15H )
6804,27,6,21,2019,1084,0.24,24,Medium-Low Digitalization,Medium Course ( >15H and <40H )
6805,34,12,22,2019,1084,0.34,34,Medium-Low Digitalization,Medium Course ( >15H and <40H )
6806,59,15,44,2019,1084,0.26,26,Medium-Low Digitalization,High Course ( >40H )
6807,22,14,8,2019,1084,0.62,62,Medium-High Digitalization,Medium Course ( >15H and <40H )
6808,9,3,6,2019,1084,0.38,38,Medium-Low Digitalization,Small Course ( <15H )
6809,59,8,51,2019,1084,0.14,14,Low Digitalization,High Course ( >40H )
6810,6,1,5,2019,1084,0.1,10,Low Digitalization,Small Course ( <15H )
6811,7,2,5,2019,1084,0.32,32,Medium-Low Digitalization,Small Course ( <15H )
6812,41,24,17,2019,1084,0.59,59,Medium-High Digitalization,High Course ( >40H )
6813,38,19,19,2019,1084,0.5,50,Medium-Low Digitalization,Medium Course ( >15H and <40H )
6814,28,8,20,2019,1084,0.3,30,Medium-Low Digitalization,Medium Course ( >15H and <40H )
6815,11,6,5,2019,1084,0.58,57,Medium-High Digitalization,Small Course ( <15H )
6816,9,9,0,2019,1084,0.99,99,High Digitalization,Small Course ( <15H )
6817,19,10,10,2019,1084,0.5,50,Medium-Low Digitalization,Medium Course ( >15H and <40H )
6818,44,11,33,2019,1084,0.25,25,Medium-Low Digitalization,High Course ( >40H )
6819,12,9,3,2019,1084,0.74,74,Medium-High Digitalization,Small Course ( <15H )
6820,66,27,39,2019,1084,0.41,41,Medium-Low Digitalization,High Course ( >40H )
6821,86,12,74,2019,1084,0.14,14,Low Digitalization,High Course ( >40H )
6822,9,2,7,2019,1084,0.18,18,Low Digitalization,Small Course ( <15H )
6823,57,32,25,2019,1084,0.57,56,Medium-High Digitalization,High Course ( >40H )
6824,8,1,7,2019,1084,0.11,11,Low Digitalization,Small Course ( <15H )
6825,60,30,30,2019,1084,0.5,50,Medium-Low Digitalization,High Course ( >40H )
6826,79,28,51,2019,1084,0.35,35,Medium-Low Digitalization,High Course ( >40H )
6827,7,1,6,2019,1084,0.09,9,Low Digitalization,Small Course ( <15H )
6828,81,8,73,2019,1084,0.1,10,Low Digitalization,High Course ( >40H )
6829,50,37,13,2019,1084,0.74,74,Medium-High Digitalization,High Course ( >40H )
6830,24,8,16,2019,1084,0.35,35,Medium-Low Digitalization,Medium Course ( >15H and <40H )
6831,42,3,39,2019,1084,0.06,6,Low Digitalization,High Course ( >40H )
6832,5,4,1,2019,1084,0.88,88,High Digitalization,Small Course ( <15H )
6833,14,2,12,2019,1084,0.15,15,Low Digitalization,Small Course ( <15H )
6834,55,36,19,2019,1084,0.65,65,Medium-High Digitalization,High Course ( >40H )
6835,80,11,69,2019,1084,0.14,14,Low Digitalization,High Course ( >40H )
6836,22,13,9,2019,1084,0.57,56,Medium-High Digitalization,Medium Course ( >15H and <40H )
6837,42,11,31,2019,1084,0.26,26,Medium-Low Digitalization,High Course ( >40H )
6838,20,5,15,2019,1084,0.23,23,Medium-Low Digitalization,Medium Course ( >15H and <40H )
6839,25,4,21,2019,1084,0.17,17,Low Digitalization,Medium Course ( >15H and <40H )
6840,21,19,2,2019,1084,0.9,90,High Digitalization,Medium Course ( >15H and <40H )
6841,54,44,10,2019,1084,0.82,82,High Digitalization,High Course ( >40H )
6842,12,12,0,2019,1084,0.99,99,High Digitalization,Small Course ( <15H )
6843,58,42,16,2019,1084,0.72,72,Medium-High Digitalization,High Course ( >40H )
6844,14,4,10,2019,1084,0.3,30,Medium-Low Digitalization,Small Course ( <15H )
6845,13,5,8,2019,1084,0.38,38,Medium-Low Digitalization,Small Course ( <15H )
6846,75,10,65,2019,1084,0.13,13,Low Digitalization,High Course ( >40H )
6847,47,6,41,2019,1084,0.12,12,Low Digitalization,High Course ( >40H )
6848,9,2,7,2019,1084,0.18,18,Low Digitalization,Small Course ( <15H )
6849,35,17,18,2019,1084,0.48,48,Medium-Low Digitalization,Medium Course ( >15H and <40H )
6850,19,7,12,2019,1084,0.37,37,Medium-Low Digitalization,Medium Course ( >15H and <40H )
6851,8,0,8,2019,1084,0.0,0,Low Digitalization,Small Course ( <15H )
6852,13,9,4,2019,1084,0.71,71,Medium-High Digitalization,Small Course ( <15H )
6853,10,4,6,2019,1084,0.42,42,Medium-Low Digitalization,Small Course ( <15H )
