"Course_ID","Year","Course_Duration","Course_Ress_Digit","Course_Ress_inClass","Ressources_Amount","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58"
694,2020,40,4,31,35,"Lecture","Lecture","Lecture","Lecture","Video","Exercise","Lecture","Exercise","Lecture","Lecture","Lecture","Video","Exercise","Lecture","Exercise","Lecture","Video","Examen","Lecture","Exercise","Exercise","Lecture","Exercise","Lecture","Lecture","Lecture","Exercise","Lecture","Exercise","Video","Exercise","Lecture","Lecture","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,2020,53,2,28,30,"Lecture","Lecture","Lecture","Exercise","Lecture","Lecture","QCM","Exercise","Lecture","Lecture","Lecture","Exercise","Lecture","Lecture","Examen","Lecture","Lecture","Lecture","Lecture","Lecture","Lecture","Exercise","QCM","Exercise","Exercise","Lecture","Exercise","Lecture","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,2020,26,7,6,13,"QCM","Video","QCM","Lecture","Video","Exercise","QCM","Video","Lecture","Lecture","Lecture","Video","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,2020,25,6,7,13,"Lecture","Video","QCM","QCM","Lecture","QCM","Video","Lecture","Lecture","Lecture","Lecture","Video","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,2020,10,4,2,6,"Video","Lecture","QCM","Video","Lecture","Video",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,2020,20,6,12,18,"Video","Lecture","Lecture","Lecture","Video","Exercise","Video","Lecture","Lecture","Exercise","Exercise","Video","Video","Video","Exercise","Exercise","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,2020,35,1,21,22,"Lecture","Exercise","QCM","Exercise","Exercise","Lecture","Lecture","Lecture","Exercise","Exercise","Examen","Lecture","Lecture","Lecture","Lecture","Exercise","Lecture","Lecture","Lecture","Lecture","Exercise","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,2020,37,18,13,31,"Video","QCM","QCM","Video","Video","Lecture","Exercise","Lecture","QCM","QCM","Test","Video","Lecture","Lecture","Lecture","Video","Video","QCM","Lecture","QCM","Test","Lecture","QCM","Lecture","Lecture","Lecture","Lecture","QCM","Exercise","QCM","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,2020,13,4,7,11,"Lecture","QCM","Lecture","QCM","Lecture","Lecture","Lecture","Video","Lecture","Video","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,2020,15,1,4,5,"Exercise","Exercise","Lecture","QCM","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,2020,24,2,16,18,"Lecture","Lecture","Lecture","Exercise","Lecture","Lecture","Lecture","Exercise","Video","Lecture","Lecture","Lecture","Video","Exercise","Lecture","Lecture","Exercise","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,2020,20,1,14,15,"Lecture","Exercise","Lecture","Lecture","Lecture","Lecture","Lecture","Exercise","Video","Lecture","Lecture","Lecture","Exercise","Lecture","Exercise",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,2020,23,5,1,6,"Video","Video","Video","Video","QCM","Exercise",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,2020,15,2,2,4,"Lecture","QCM","QCM","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,2020,10,2,3,5,"QCM","Lecture","Exercise","Lecture","Video",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,2020,29,11,0,11,"QCM","Video","Video","Video","QCM","Video","Video","Video","Video","Video","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,2020,26,3,15,18,"Lecture","QCM","Lecture","QCM","Lecture","Lecture","Video","Lecture","Exercise","Exercise","Exercise","Exercise","Lecture","Lecture","Lecture","Lecture","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,2020,24,7,16,23,"Video","Lecture","Video","Exercise","Lecture","QCM","Lecture","Exercise","Exercise","Exercise","Video","Test","Lecture","Lecture","Lecture","Exercise","Lecture","Lecture","QCM","Video","Lecture","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,2020,36,3,19,22,"Lecture","Lecture","Lecture","Exercise","Exercise","Exercise","Exercise","Lecture","Exercise","Lecture","Examen","Video","Lecture","Lecture","Lecture","Lecture","Lecture","Video","Lecture","QCM","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,2020,44,8,10,18,"Lecture","Lecture","Lecture","Exercise","Video","QCM","QCM","Lecture","Test","QCM","QCM","Lecture","Lecture","Video","Lecture","Lecture","QCM","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,2020,48,16,14,30,"Lecture","Lecture","Video","Lecture","Video","Video","Video","Video","Video","Video","Video","QCM","QCM","Exercise","Lecture","Lecture","QCM","Exercise","Video","Exercise","Lecture","Exercise","Lecture","Video","QCM","Lecture","Lecture","Video","QCM","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,2020,33,13,17,30,"Exercise","QCM","Lecture","Lecture","Lecture","Video","QCM","Lecture","Video","QCM","Test","Exercise","QCM","Exercise","Lecture","Lecture","Exercise","Lecture","QCM","Examen","Lecture","Lecture","Video","Video","Exercise","Video","Lecture","Video","Video","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,2020,23,8,9,17,"Video","QCM","Lecture","Video","Lecture","QCM","Video","QCM","Exercise","Exercise","Lecture","Exercise","QCM","Video","Lecture","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717,2020,54,6,24,30,"Lecture","Lecture","Lecture","Lecture","Lecture","Exercise","Lecture","Lecture","Exercise","Lecture","Exercise","Lecture","QCM","Lecture","Examen","Lecture","Exercise","Lecture","Video","QCM","Video","QCM","Lecture","Lecture","Video","Lecture","Exercise","Exercise","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718,2020,8,1,2,3,"Lecture","Video","Lecture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
719,2020,13,1,10,11,"Exercise","Lecture","Lecture","Lecture","Exercise","Lecture","Lecture","Lecture","Lecture","QCM","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,2020,38,3,9,12,"Lecture","Lecture","Lecture","QCM","QCM","Lecture","Lecture","Exercise","Lecture","Exercise","Video","Lecture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721,2020,28,4,6,10,"Lecture","Exercise","Exercise","Lecture","Video","Video","QCM","Video","Lecture","Exercise",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,2020,13,4,8,12,"Lecture","Video","Lecture","Lecture","QCM","Lecture","Exercise","Lecture","Video","Lecture","Lecture","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,2020,27,3,4,7,"Lecture","Video","Video","Exercise","Lecture","Exercise","Video",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,2020,33,3,16,19,"Exercise","Lecture","Exercise","Lecture","Exercise","Lecture","QCM","Lecture","QCM","Exercise","Lecture","Video","Lecture","Lecture","Lecture","Lecture","Exercise","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
725,2020,21,7,12,19,"Lecture","Video","Lecture","Exercise","Lecture","Lecture","Lecture","Lecture","Video","Test","QCM","Exercise","Video","Exercise","QCM","Lecture","Lecture","QCM","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
726,2020,12,2,6,8,"Lecture","Lecture","Lecture","QCM","Lecture","Lecture","QCM","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,2020,32,11,11,22,"QCM","Lecture","QCM","Video","Lecture","Lecture","Lecture","Lecture","Lecture","Exercise","Lecture","QCM","Lecture","Lecture","Lecture","Video","Video","QCM","QCM","QCM","QCM","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,2020,15,2,12,14,"Lecture","Exercise","Lecture","Lecture","Exercise","Lecture","QCM","Lecture","Exercise","Lecture","Exercise","Video","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,2020,23,12,6,18,"Lecture","Lecture","Video","Video","Lecture","Video","QCM","Video","Test","QCM","Video","Lecture","Exercise","QCM","Video","QCM","Lecture","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,2020,28,1,7,8,"Exercise","Lecture","Lecture","Lecture","Exercise","Lecture","Lecture","Video",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
731,2020,31,3,5,8,"QCM","Lecture","Exercise","Lecture","QCM","Lecture","QCM","Lecture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,2020,37,7,15,22,"Video","Video","Lecture","Exercise","Lecture","Lecture","Lecture","Lecture","Video","Exercise","Exercise","Exercise","QCM","Lecture","Exercise","Lecture","Lecture","Lecture","Video","Lecture","Video","QCM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733,2020,5,2,2,4,"QCM","Lecture","Video","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
734,2020,46,7,5,12,"Lecture","Video","Video","Video","Video","Video","Exercise","Video","Lecture","Exercise","QCM","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
735,2020,10,3,5,8,"Lecture","Video","Video","Lecture","Lecture","Exercise","Video","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,2020,8,2,3,5,"Lecture","Exercise","Video","Lecture","QCM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,2020,8,2,6,8,"Exercise","Exercise","QCM","Lecture","Exercise","Video","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
738,2020,39,5,30,35,"Lecture","Lecture","Lecture","Lecture","Lecture","Lecture","Lecture","Video","Lecture","Lecture","Lecture","Exercise","Exercise","Lecture","Video","Video","Exercise","Examen","Exercise","Lecture","Lecture","Lecture","Lecture","Exercise","Video","Lecture","Exercise","QCM","Exercise","Lecture","Lecture","Exercise","Lecture","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
739,2020,5,1,4,5,"Exercise","Video","Lecture","Lecture","Exercise",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
740,2020,8,1,1,2,"Exercise","QCM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
741,2020,9,6,2,8,"Video","Video","QCM","Video","Lecture","QCM","Video","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
742,2020,8,3,3,6,"QCM","Lecture","Lecture","Video","QCM","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,2020,15,3,2,5,"QCM","Exercise","Video","QCM","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744,2020,14,1,5,6,"Video","Exercise","Lecture","Lecture","Lecture","Exercise",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745,2020,25,3,7,10,"Exercise","Exercise","Lecture","QCM","Video","Exercise","Lecture","Video","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746,2020,31,3,19,22,"Exercise","Video","Exercise","Lecture","Lecture","Exercise","Lecture","Video","Lecture","Lecture","Lecture","Lecture","Exercise","Lecture","Lecture","Lecture","Video","Exercise","Lecture","Exercise","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747,2020,30,5,3,8,"QCM","Lecture","QCM","QCM","Lecture","Video","Lecture","Video",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,2020,18,5,10,15,"Video","Exercise","Lecture","Lecture","Video","Lecture","Lecture","Lecture","QCM","Lecture","Exercise","Lecture","Video","QCM","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
749,2020,25,12,0,12,"Video","QCM","Video","Video","Video","QCM","Video","QCM","QCM","Video","QCM","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,2020,11,5,3,8,"Lecture","Lecture","Lecture","Video","QCM","Video","QCM","Video",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
751,2020,26,2,11,13,"Lecture","Exercise","Lecture","QCM","Lecture","Lecture","Lecture","Lecture","Exercise","QCM","Lecture","Lecture","Exercise",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
752,2020,27,1,16,17,"Exercise","Exercise","Lecture","QCM","Lecture","Lecture","Lecture","Exercise","Lecture","Lecture","Lecture","Exercise","Lecture","Lecture","Lecture","Exercise","Lecture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
753,2020,7,2,5,7,"QCM","Lecture","QCM","Lecture","Exercise","Lecture","Lecture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
754,2020,11,5,5,10,"Video","Video","Exercise","Video","Lecture","Lecture","QCM","Video","Exercise","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
755,2020,50,24,0,24,"Video","Video","Video","QCM","QCM","Video","Video","QCM","QCM","Video","Video","Video","Test","QCM","Video","Video","QCM","Video","QCM","Video","Video","Video","QCM","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
756,2020,37,3,8,11,"Lecture","QCM","Lecture","Lecture","Exercise","Exercise","Lecture","Video","Video","Exercise","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
757,2020,31,9,17,26,"Exercise","Lecture","Lecture","Video","QCM","Lecture","Video","Lecture","Lecture","Lecture","Exercise","QCM","Lecture","Exercise","Video","QCM","Lecture","Video","Lecture","Lecture","QCM","Exercise","Lecture","Lecture","Lecture","Test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
758,2020,30,3,19,22,"Exercise","Lecture","Video","Lecture","Lecture","QCM","Lecture","Lecture","Lecture","Lecture","Lecture","Exercise","Exercise","Video","Exercise","Lecture","Lecture","Exercise","Lecture","Lecture","Exercise","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
759,2020,33,9,12,21,"Lecture","Lecture","QCM","Video","Video","Lecture","Lecture","Video","Video","Video","Lecture","Video","Lecture","Video","Exercise","QCM","Exercise","Exercise","Lecture","Lecture","Examen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
