,Year,Course_ID,Course_Duration,Course_Resources,Course_Ress_Digit,Course_Ress_inClass,Number_Video,Number_QCM,Number_Test,Number_Lecture,Number_Exercise,Number_Exam
7841,2020,849,39,27,16,11,8,8,0,9,0,2
849,2013,850,15,9,1,8,0,1,0,5,2,1
1848,2014,850,15,9,1,8,0,1,0,5,2,1
2847,2015,850,15,9,2,7,0,2,0,5,1,1
3846,2016,850,15,9,2,7,0,2,0,5,1,1
4845,2017,850,15,9,2,7,0,2,0,5,1,1
5844,2018,850,15,9,2,7,0,2,0,5,1,1
6843,2019,850,15,9,2,7,0,2,0,5,1,1
7842,2020,850,15,9,3,6,0,3,0,5,0,1
850,2013,851,12,6,3,3,1,2,0,1,1,1
1849,2014,851,12,6,3,3,1,2,0,1,1,1
2848,2015,851,12,6,4,2,2,2,0,0,1,1
3847,2016,851,12,6,4,2,2,2,0,0,1,1
4846,2017,851,12,6,4,2,2,2,0,0,1,1
5845,2018,851,12,6,5,1,2,3,0,0,0,1
6844,2019,851,12,6,6,0,2,3,1,0,0,0
7843,2020,851,12,6,6,0,2,3,1,0,0,0
851,2013,852,7,2,1,1,1,0,0,1,0,0
1850,2014,852,7,2,1,1,1,0,0,1,0,0
2849,2015,852,7,2,1,1,1,0,0,1,0,0
3848,2016,852,7,2,1,1,1,0,0,1,0,0
4847,2017,852,7,2,1,1,1,0,0,1,0,0
5846,2018,852,7,2,1,1,1,0,0,1,0,0
6845,2019,852,7,2,1,1,1,0,0,1,0,0
7844,2020,852,7,2,2,0,2,0,0,0,0,0
852,2013,853,18,11,2,9,2,0,0,6,2,1
1851,2014,853,18,11,2,9,2,0,0,6,2,1
2850,2015,853,18,11,2,9,2,0,0,6,2,1
3849,2016,853,18,11,2,9,2,0,0,6,2,1
4848,2017,853,18,11,3,8,2,1,0,6,1,1
5847,2018,853,18,11,3,8,2,1,0,6,1,1
6846,2019,853,18,11,3,8,2,1,0,6,1,1
7845,2020,853,18,11,3,8,2,1,0,6,1,1
853,2013,854,6,2,1,1,0,1,0,0,1,0
1852,2014,854,6,2,1,1,0,1,0,0,1,0
2851,2015,854,6,2,1,1,0,1,0,0,1,0
3850,2016,854,6,2,1,1,0,1,0,0,1,0
4849,2017,854,6,2,1,1,0,1,0,0,1,0
5848,2018,854,6,2,1,1,0,1,0,0,1,0
6847,2019,854,6,2,1,1,0,1,0,0,1,0
7846,2020,854,6,2,1,1,0,1,0,0,1,0
854,2013,855,35,20,2,18,2,0,0,12,6,0
1853,2014,855,35,20,2,18,2,0,0,12,6,0
2852,2015,855,35,20,2,18,2,0,0,12,6,0
3851,2016,855,35,20,2,18,2,0,0,12,6,0
4850,2017,855,35,20,2,18,2,0,0,12,6,0
5849,2018,855,35,20,3,17,2,1,0,12,5,0
6848,2019,855,35,20,3,17,2,1,0,12,5,0
7847,2020,855,35,20,3,17,2,1,0,12,5,0
855,2013,856,14,5,1,4,1,0,0,2,1,1
1854,2014,856,14,5,1,4,1,0,0,2,1,1
2853,2015,856,14,5,1,4,1,0,0,2,1,1
3852,2016,856,14,5,1,4,1,0,0,2,1,1
4851,2017,856,14,5,1,4,1,0,0,2,1,1
5850,2018,856,14,5,1,4,1,0,0,2,1,1
6849,2019,856,14,5,1,4,1,0,0,2,1,1
7848,2020,856,14,5,1,4,1,0,0,2,1,1
856,2013,857,15,4,1,3,0,1,0,1,1,1
1855,2014,857,15,4,1,3,0,1,0,1,1,1
2854,2015,857,15,4,1,3,0,1,0,1,1,1
3853,2016,857,15,4,1,3,0,1,0,1,1,1
4852,2017,857,15,4,1,3,0,1,0,1,1,1
5851,2018,857,15,4,2,2,0,2,0,1,0,1
6850,2019,857,15,4,2,2,0,2,0,1,0,1
7849,2020,857,15,4,2,2,0,2,0,1,0,1
857,2013,858,26,19,3,16,1,1,1,11,4,1
1856,2014,858,26,19,3,16,1,1,1,11,4,1
2855,2015,858,26,19,3,16,1,1,1,11,4,1
3854,2016,858,26,19,3,16,1,1,1,11,4,1
4853,2017,858,26,19,3,16,1,1,1,11,4,1
5852,2018,858,26,19,3,16,1,1,1,11,4,1
6851,2019,858,26,19,4,15,2,1,1,10,4,1
7850,2020,858,26,19,4,15,2,1,1,10,4,1
858,2013,859,26,10,2,8,1,1,0,4,3,1
1857,2014,859,26,10,2,8,1,1,0,4,3,1
2856,2015,859,26,10,2,8,1,1,0,4,3,1
3855,2016,859,26,10,3,7,1,2,0,4,2,1
4854,2017,859,26,10,3,7,1,2,0,4,2,1
5853,2018,859,26,10,4,6,1,3,0,4,1,1
6852,2019,859,26,10,5,5,2,3,0,3,1,1
7851,2020,859,26,10,6,4,2,4,0,3,0,1
859,2013,860,8,2,1,1,1,0,0,0,1,0
1858,2014,860,8,2,1,1,1,0,0,0,1,0
2857,2015,860,8,2,1,1,1,0,0,0,1,0
3856,2016,860,8,2,1,1,1,0,0,0,1,0
4855,2017,860,8,2,1,1,1,0,0,0,1,0
5854,2018,860,8,2,1,1,1,0,0,0,1,0
6853,2019,860,8,2,1,1,1,0,0,0,1,0
7852,2020,860,8,2,2,0,1,1,0,0,0,0
860,2013,861,15,4,1,3,0,1,0,2,1,0
1859,2014,861,15,4,1,3,0,1,0,2,1,0
2858,2015,861,15,4,1,3,0,1,0,2,1,0
3857,2016,861,15,4,1,3,0,1,0,2,1,0
4856,2017,861,15,4,1,3,0,1,0,2,1,0
5855,2018,861,15,4,1,3,0,1,0,2,1,0
6854,2019,861,15,4,1,3,0,1,0,2,1,0
7853,2020,861,15,4,1,3,0,1,0,2,1,0
861,2013,862,11,4,1,3,0,1,0,1,1,1
1860,2014,862,11,4,1,3,0,1,0,1,1,1
2859,2015,862,11,4,1,3,0,1,0,1,1,1
3858,2016,862,11,4,1,3,0,1,0,1,1,1
4857,2017,862,11,4,1,3,0,1,0,1,1,1
5856,2018,862,11,4,2,2,1,1,0,0,1,1
6855,2019,862,11,4,2,2,1,1,0,0,1,1
7854,2020,862,11,4,2,2,1,1,0,0,1,1
862,2013,863,28,16,3,13,3,0,0,9,3,1
1861,2014,863,28,16,4,12,4,0,0,8,3,1
2860,2015,863,28,16,4,12,4,0,0,8,3,1
3859,2016,863,28,16,5,11,5,0,0,7,3,1
4858,2017,863,28,16,5,11,5,0,0,7,3,1
5857,2018,863,28,16,5,11,5,0,0,7,3,1
6856,2019,863,28,16,6,10,6,0,0,6,3,1
7855,2020,863,28,16,6,10,6,0,0,6,3,1
863,2013,864,36,26,1,25,0,1,0,15,8,2
1862,2014,864,36,26,1,25,0,1,0,15,8,2
2861,2015,864,36,26,1,25,0,1,0,15,8,2
3860,2016,864,36,26,1,25,0,1,0,15,8,2
4859,2017,864,36,26,1,25,0,1,0,15,8,2
5858,2018,864,36,26,1,25,0,1,0,15,8,2
6857,2019,864,36,26,1,25,0,1,0,15,8,2
7856,2020,864,36,26,2,24,1,1,0,14,8,2
864,2013,865,30,16,1,15,0,1,0,10,5,0
1863,2014,865,30,16,1,15,0,1,0,10,5,0
2862,2015,865,30,16,1,15,0,1,0,10,5,0
3861,2016,865,30,16,1,15,0,1,0,10,5,0
4860,2017,865,30,16,1,15,0,1,0,10,5,0
5859,2018,865,30,16,1,15,0,1,0,10,5,0
6858,2019,865,30,16,1,15,0,1,0,10,5,0
7857,2020,865,30,16,1,15,0,1,0,10,5,0
865,2013,866,11,8,1,7,1,0,0,5,1,1
1864,2014,866,11,8,1,7,1,0,0,5,1,1
2863,2015,866,11,8,1,7,1,0,0,5,1,1
3862,2016,866,11,8,2,6,2,0,0,4,1,1
4861,2017,866,11,8,2,6,2,0,0,4,1,1
5860,2018,866,11,8,2,6,2,0,0,4,1,1
6859,2019,866,11,8,3,5,2,1,0,4,0,1
7858,2020,866,11,8,3,5,2,1,0,4,0,1
866,2013,867,40,36,7,29,3,3,1,19,8,2
1865,2014,867,40,36,9,27,3,5,1,19,6,2
2864,2015,867,40,36,9,27,3,5,1,19,6,2
3863,2016,867,40,36,10,26,3,6,1,19,5,2
4862,2017,867,40,36,12,24,3,8,1,19,3,2
5861,2018,867,40,36,13,23,3,9,1,19,2,2
6860,2019,867,40,36,17,19,5,11,1,17,0,2
7859,2020,867,40,36,22,14,10,11,1,12,0,2
867,2013,868,8,7,2,5,1,1,0,3,1,1
1866,2014,868,8,7,2,5,1,1,0,3,1,1
2865,2015,868,8,7,2,5,1,1,0,3,1,1
3864,2016,868,8,7,2,5,1,1,0,3,1,1
4863,2017,868,8,7,3,4,2,1,0,2,1,1
5862,2018,868,8,7,3,4,2,1,0,2,1,1
6861,2019,868,8,7,3,4,2,1,0,2,1,1
7860,2020,868,8,7,3,4,2,1,0,2,1,1
868,2013,869,11,6,1,5,1,0,0,3,1,1
1867,2014,869,11,6,2,4,2,0,0,2,1,1
2866,2015,869,11,6,2,4,2,0,0,2,1,1
3865,2016,869,11,6,2,4,2,0,0,2,1,1
4864,2017,869,11,6,2,4,2,0,0,2,1,1
5863,2018,869,11,6,3,3,3,0,0,1,1,1
6862,2019,869,11,6,3,3,3,0,0,1,1,1
7861,2020,869,11,6,4,2,3,1,0,1,0,1
869,2013,870,9,9,2,7,1,1,0,5,1,1
1868,2014,870,9,9,2,7,1,1,0,5,1,1
2867,2015,870,9,9,2,7,1,1,0,5,1,1
3866,2016,870,9,9,3,6,1,2,0,5,0,1
4865,2017,870,9,9,3,6,1,2,0,5,0,1
5864,2018,870,9,9,4,5,2,2,0,4,0,1
6863,2019,870,9,9,4,5,2,2,0,4,0,1
7862,2020,870,9,9,4,5,2,2,0,4,0,1
870,2013,871,38,14,3,11,1,1,1,7,3,1
1869,2014,871,38,14,3,11,1,1,1,7,3,1
2868,2015,871,38,14,3,11,1,1,1,7,3,1
3867,2016,871,38,14,4,10,2,1,1,6,3,1
4866,2017,871,38,14,4,10,2,1,1,6,3,1
5865,2018,871,38,14,5,9,3,1,1,5,3,1
6864,2019,871,38,14,5,9,3,1,1,5,3,1
7863,2020,871,38,14,6,8,3,2,1,5,2,1
871,2013,872,40,13,1,12,0,1,0,8,4,0
1870,2014,872,40,13,1,12,0,1,0,8,4,0
2869,2015,872,40,13,1,12,0,1,0,8,4,0
3868,2016,872,40,13,1,12,0,1,0,8,4,0
4867,2017,872,40,13,1,12,0,1,0,8,4,0
5866,2018,872,40,13,1,12,0,1,0,8,4,0
6865,2019,872,40,13,1,12,0,1,0,8,4,0
7864,2020,872,40,13,1,12,0,1,0,8,4,0
872,2013,873,8,7,1,6,0,1,0,3,2,1
1871,2014,873,8,7,1,6,0,1,0,3,2,1
2870,2015,873,8,7,1,6,0,1,0,3,2,1
3869,2016,873,8,7,1,6,0,1,0,3,2,1
4868,2017,873,8,7,1,6,0,1,0,3,2,1
5867,2018,873,8,7,1,6,0,1,0,3,2,1
6866,2019,873,8,7,1,6,0,1,0,3,2,1
7865,2020,873,8,7,1,6,0,1,0,3,2,1
873,2013,874,56,31,6,25,3,2,1,16,7,2
1872,2014,874,56,31,7,24,3,3,1,16,6,2
2871,2015,874,56,31,8,23,3,4,1,16,5,2
3870,2016,874,56,31,9,22,4,4,1,15,5,2
4869,2017,874,56,31,10,21,5,4,1,14,5,2
5868,2018,874,56,31,13,18,5,6,2,14,3,1
6867,2019,874,56,31,13,18,5,6,2,14,3,1
7866,2020,874,56,31,17,14,7,8,2,12,1,1
874,2013,875,7,6,1,5,0,1,0,3,2,0
1873,2014,875,7,6,2,4,1,1,0,2,2,0
2872,2015,875,7,6,2,4,1,1,0,2,2,0
3871,2016,875,7,6,2,4,1,1,0,2,2,0
4870,2017,875,7,6,2,4,1,1,0,2,2,0
5869,2018,875,7,6,2,4,1,1,0,2,2,0
6868,2019,875,7,6,2,4,1,1,0,2,2,0
7867,2020,875,7,6,2,4,1,1,0,2,2,0
875,2013,876,47,40,2,38,2,0,0,25,11,2
1874,2014,876,47,40,2,38,2,0,0,25,11,2
2873,2015,876,47,40,2,38,2,0,0,25,11,2
3872,2016,876,47,40,2,38,2,0,0,25,11,2
4871,2017,876,47,40,2,38,2,0,0,25,11,2
5870,2018,876,47,40,2,38,2,0,0,25,11,2
6869,2019,876,47,40,3,37,3,0,0,24,11,2
7868,2020,876,47,40,3,37,3,0,0,24,11,2
876,2013,877,5,4,1,3,0,1,0,2,1,0
1875,2014,877,5,4,1,3,0,1,0,2,1,0
2874,2015,877,5,4,1,3,0,1,0,2,1,0
3873,2016,877,5,4,1,3,0,1,0,2,1,0
4872,2017,877,5,4,1,3,0,1,0,2,1,0
5871,2018,877,5,4,1,3,0,1,0,2,1,0
6870,2019,877,5,4,1,3,0,1,0,2,1,0
7869,2020,877,5,4,1,3,0,1,0,2,1,0
877,2013,878,25,21,2,19,2,0,0,13,5,1
1876,2014,878,25,21,2,19,2,0,0,13,5,1
2875,2015,878,25,21,2,19,2,0,0,13,5,1
3874,2016,878,25,21,2,19,2,0,0,13,5,1
4873,2017,878,25,21,3,18,3,0,0,12,5,1
5872,2018,878,25,21,3,18,3,0,0,12,5,1
6871,2019,878,25,21,3,18,3,0,0,12,5,1
7870,2020,878,25,21,4,17,4,0,0,11,5,1
878,2013,879,8,3,1,2,0,1,0,2,0,0
1877,2014,879,8,3,1,2,0,1,0,2,0,0
2876,2015,879,8,3,1,2,0,1,0,2,0,0
3875,2016,879,8,3,2,1,1,1,0,1,0,0
4874,2017,879,8,3,2,1,1,1,0,1,0,0
5873,2018,879,8,3,2,1,1,1,0,1,0,0
6872,2019,879,8,3,2,1,1,1,0,1,0,0
7871,2020,879,8,3,2,1,1,1,0,1,0,0
879,2013,880,23,9,2,7,1,1,0,5,1,1
1878,2014,880,23,9,2,7,1,1,0,5,1,1
2877,2015,880,23,9,2,7,1,1,0,5,1,1
3876,2016,880,23,9,2,7,1,1,0,5,1,1
4875,2017,880,23,9,3,6,2,1,0,4,1,1
5874,2018,880,23,9,3,6,2,1,0,4,1,1
6873,2019,880,23,9,4,5,2,2,0,4,0,1
7872,2020,880,23,9,4,5,2,2,0,4,0,1
880,2013,881,8,7,2,5,2,0,0,2,2,1
1879,2014,881,8,7,2,5,2,0,0,2,2,1
2878,2015,881,8,7,2,5,2,0,0,2,2,1
3877,2016,881,8,7,3,4,2,1,0,2,1,1
4876,2017,881,8,7,3,4,2,1,0,2,1,1
5875,2018,881,8,7,4,3,2,2,0,2,0,1
6874,2019,881,8,7,4,3,2,2,0,2,0,1
7873,2020,881,8,7,5,2,3,2,0,1,0,1
881,2013,882,24,12,2,10,1,1,0,7,3,0
1880,2014,882,24,12,2,10,1,1,0,7,3,0
2879,2015,882,24,12,2,10,1,1,0,7,3,0
3878,2016,882,24,12,2,10,1,1,0,7,3,0
4877,2017,882,24,12,3,9,2,1,0,6,3,0
5876,2018,882,24,12,3,9,2,1,0,6,3,0
6875,2019,882,24,12,4,8,2,2,0,6,2,0
7874,2020,882,24,12,5,7,2,3,0,6,1,0
882,2013,883,24,16,3,13,1,2,0,9,3,1
1881,2014,883,24,16,4,12,1,3,0,9,2,1
2880,2015,883,24,16,4,12,1,3,0,9,2,1
3879,2016,883,24,16,5,11,2,3,0,8,2,1
4878,2017,883,24,16,6,10,3,3,0,7,2,1
5877,2018,883,24,16,7,9,4,3,0,6,2,1
6876,2019,883,24,16,8,8,4,4,0,6,1,1
7875,2020,883,24,16,10,6,6,4,0,4,1,1
883,2013,884,26,7,2,5,1,1,0,3,2,0
1882,2014,884,26,7,2,5,1,1,0,3,2,0
2881,2015,884,26,7,2,5,1,1,0,3,2,0
3880,2016,884,26,7,2,5,1,1,0,3,2,0
4879,2017,884,26,7,3,4,1,2,0,3,1,0
5878,2018,884,26,7,3,4,1,2,0,3,1,0
6877,2019,884,26,7,4,3,2,2,0,2,1,0
7876,2020,884,26,7,4,3,2,2,0,2,1,0
884,2013,885,15,4,1,3,0,1,0,1,1,1
1883,2014,885,15,4,1,3,0,1,0,1,1,1
2882,2015,885,15,4,2,2,0,2,0,1,0,1
3881,2016,885,15,4,2,2,0,2,0,1,0,1
4880,2017,885,15,4,2,2,0,2,0,1,0,1
5879,2018,885,15,4,2,2,0,2,0,1,0,1
6878,2019,885,15,4,2,2,0,2,0,1,0,1
7877,2020,885,15,4,3,1,1,2,0,0,0,1
885,2013,886,29,16,4,12,1,2,1,8,4,0
1884,2014,886,29,16,4,12,1,2,1,8,4,0
2883,2015,886,29,16,5,11,1,3,1,8,3,0
3882,2016,886,29,16,6,10,1,4,1,8,2,0
4881,2017,886,29,16,7,9,2,4,1,7,2,0
5880,2018,886,29,16,9,7,2,6,1,7,0,0
6879,2019,886,29,16,11,5,4,6,1,5,0,0
7878,2020,886,29,16,12,4,5,6,1,4,0,0
886,2013,887,9,9,1,8,0,1,0,6,1,1
1885,2014,887,9,9,1,8,0,1,0,6,1,1
2884,2015,887,9,9,1,8,0,1,0,6,1,1
3883,2016,887,9,9,1,8,0,1,0,6,1,1
4882,2017,887,9,9,1,8,0,1,0,6,1,1
5881,2018,887,9,9,1,8,0,1,0,6,1,1
6880,2019,887,9,9,1,8,0,1,0,6,1,1
7879,2020,887,9,9,1,8,0,1,0,6,1,1
887,2013,888,9,4,1,3,1,0,0,2,1,0
1886,2014,888,9,4,1,3,1,0,0,2,1,0
2885,2015,888,9,4,1,3,1,0,0,2,1,0
3884,2016,888,9,4,2,2,1,1,0,2,0,0
4883,2017,888,9,4,2,2,1,1,0,2,0,0
5882,2018,888,9,4,2,2,1,1,0,2,0,0
6881,2019,888,9,4,2,2,1,1,0,2,0,0
7880,2020,888,9,4,3,1,2,1,0,1,0,0
888,2013,889,36,23,3,20,3,0,0,13,6,1
1887,2014,889,36,23,4,19,3,0,1,13,6,0
2886,2015,889,36,23,4,19,3,0,1,13,6,0
3885,2016,889,36,23,5,18,4,0,1,12,6,0
4884,2017,889,36,23,6,17,5,0,1,11,6,0
5883,2018,889,36,23,6,17,5,0,1,11,6,0
6882,2019,889,36,23,8,15,7,0,1,9,6,0
7881,2020,889,36,23,9,14,7,1,1,9,5,0
889,2013,890,10,4,1,3,1,0,0,2,1,0
1888,2014,890,10,4,1,3,1,0,0,2,1,0
2887,2015,890,10,4,2,2,1,1,0,2,0,0
3886,2016,890,10,4,2,2,1,1,0,2,0,0
4885,2017,890,10,4,2,2,1,1,0,2,0,0
5884,2018,890,10,4,2,2,1,1,0,2,0,0
6883,2019,890,10,4,2,2,1,1,0,2,0,0
7882,2020,890,10,4,3,1,2,1,0,1,0,0
890,2013,891,51,25,1,24,0,1,0,16,6,2
1889,2014,891,51,25,1,24,0,1,0,16,6,2
2888,2015,891,51,25,1,24,0,1,0,16,6,2
3887,2016,891,51,25,1,24,0,1,0,16,6,2
4886,2017,891,51,25,2,23,1,1,0,15,6,2
5885,2018,891,51,25,2,23,1,1,0,15,6,2
6884,2019,891,51,25,2,23,1,1,0,15,6,2
7883,2020,891,51,25,2,23,1,1,0,15,6,2
891,2013,892,27,12,1,11,1,0,0,8,3,0
1890,2014,892,27,12,2,10,2,0,0,7,3,0
2889,2015,892,27,12,2,10,2,0,0,7,3,0
3888,2016,892,27,12,2,10,2,0,0,7,3,0
4887,2017,892,27,12,2,10,2,0,0,7,3,0
5886,2018,892,27,12,2,10,2,0,0,7,3,0
6885,2019,892,27,12,3,9,2,1,0,7,2,0
7884,2020,892,27,12,3,9,2,1,0,7,2,0
892,2013,893,37,16,2,14,2,0,0,10,3,1
1891,2014,893,37,16,3,13,3,0,0,9,3,1
2890,2015,893,37,16,3,13,3,0,0,9,3,1
3889,2016,893,37,16,3,13,3,0,0,9,3,1
4888,2017,893,37,16,3,13,3,0,0,9,3,1
5887,2018,893,37,16,4,12,3,1,0,9,2,1
6886,2019,893,37,16,5,11,3,2,0,9,1,1
7885,2020,893,37,16,6,10,3,3,0,9,0,1
893,2013,894,14,11,1,10,1,0,0,7,3,0
1892,2014,894,14,11,1,10,1,0,0,7,3,0
2891,2015,894,14,11,1,10,1,0,0,7,3,0
3890,2016,894,14,11,1,10,1,0,0,7,3,0
4889,2017,894,14,11,1,10,1,0,0,7,3,0
5888,2018,894,14,11,2,9,1,1,0,7,2,0
6887,2019,894,14,11,2,9,1,1,0,7,2,0
7886,2020,894,14,11,2,9,1,1,0,7,2,0
894,2013,895,13,5,1,4,0,1,0,2,1,1
1893,2014,895,13,5,1,4,0,1,0,2,1,1
2892,2015,895,13,5,1,4,0,1,0,2,1,1
3891,2016,895,13,5,1,4,0,1,0,2,1,1
4890,2017,895,13,5,1,4,0,1,0,2,1,1
5889,2018,895,13,5,1,4,0,1,0,2,1,1
6888,2019,895,13,5,1,4,0,1,0,2,1,1
7887,2020,895,13,5,1,4,0,1,0,2,1,1
895,2013,896,32,29,4,25,2,2,0,15,8,2
1894,2014,896,32,29,5,24,2,2,1,15,8,1
2893,2015,896,32,29,5,24,2,2,1,15,8,1
3892,2016,896,32,29,6,23,2,3,1,15,7,1
4891,2017,896,32,29,8,21,4,3,1,13,7,1
5890,2018,896,32,29,8,21,4,3,1,13,7,1
6889,2019,896,32,29,10,19,5,3,2,12,7,0
7888,2020,896,32,29,12,17,7,3,2,10,7,0
896,2013,897,14,6,1,5,1,0,0,3,1,1
1895,2014,897,14,6,1,5,1,0,0,3,1,1
2894,2015,897,14,6,2,4,2,0,0,2,1,1
3893,2016,897,14,6,2,4,2,0,0,2,1,1
4892,2017,897,14,6,2,4,2,0,0,2,1,1
5891,2018,897,14,6,2,4,2,0,0,2,1,1
6890,2019,897,14,6,3,3,2,1,0,2,0,1
7889,2020,897,14,6,3,3,2,1,0,2,0,1
897,2013,898,20,14,2,12,1,1,0,8,3,1
1896,2014,898,20,14,2,12,1,1,0,8,3,1
2895,2015,898,20,14,2,12,1,1,0,8,3,1
3894,2016,898,20,14,3,11,1,2,0,8,2,1
4893,2017,898,20,14,3,11,1,2,0,8,2,1
5892,2018,898,20,14,4,10,2,2,0,7,2,1
6891,2019,898,20,14,4,10,2,2,0,7,2,1
7890,2020,898,20,14,5,9,3,2,0,6,2,1
898,2013,899,15,15,2,13,2,0,0,9,4,0
1897,2014,899,15,15,2,13,2,0,0,9,4,0
2896,2015,899,15,15,2,13,2,0,0,9,4,0
3895,2016,899,15,15,3,12,3,0,0,8,4,0
4894,2017,899,15,15,3,12,3,0,0,8,4,0
5893,2018,899,15,15,3,12,3,0,0,8,4,0
6892,2019,899,15,15,4,11,3,1,0,8,3,0
7891,2020,899,15,15,4,11,3,1,0,8,3,0
899,2013,900,12,3,1,2,1,0,0,2,0,0
1898,2014,900,12,3,1,2,1,0,0,2,0,0
2897,2015,900,12,3,1,2,1,0,0,2,0,0
3896,2016,900,12,3,1,2,1,0,0,2,0,0
4895,2017,900,12,3,1,2,1,0,0,2,0,0
5894,2018,900,12,3,1,2,1,0,0,2,0,0
6893,2019,900,12,3,1,2,1,0,0,2,0,0
7892,2020,900,12,3,1,2,1,0,0,2,0,0
900,2013,901,15,5,1,4,1,0,0,1,2,1
1899,2014,901,15,5,1,4,1,0,0,1,2,1
2898,2015,901,15,5,2,3,2,0,0,0,2,1
3897,2016,901,15,5,2,3,2,0,0,0,2,1
4896,2017,901,15,5,2,3,2,0,0,0,2,1
5895,2018,901,15,5,2,3,2,0,0,0,2,1
6894,2019,901,15,5,2,3,2,0,0,0,2,1
7893,2020,901,15,5,2,3,2,0,0,0,2,1
901,2013,902,49,49,1,48,0,1,0,32,15,1
1900,2014,902,49,49,1,48,0,1,0,32,15,1
2899,2015,902,49,49,1,48,0,1,0,32,15,1
3898,2016,902,49,49,1,48,0,1,0,32,15,1
4897,2017,902,49,49,1,48,0,1,0,32,15,1
5896,2018,902,49,49,2,47,0,2,0,32,14,1
6895,2019,902,49,49,2,47,0,2,0,32,14,1
7894,2020,902,49,49,2,47,0,2,0,32,14,1
902,2013,903,5,5,1,4,1,0,0,3,1,0
1901,2014,903,5,5,1,4,1,0,0,3,1,0
2900,2015,903,5,5,1,4,1,0,0,3,1,0
3899,2016,903,5,5,1,4,1,0,0,3,1,0
4898,2017,903,5,5,2,3,1,1,0,3,0,0
5897,2018,903,5,5,2,3,1,1,0,3,0,0
6896,2019,903,5,5,2,3,1,1,0,3,0,0
7895,2020,903,5,5,2,3,1,1,0,3,0,0
903,2013,904,9,6,1,5,0,1,0,4,1,0
1902,2014,904,9,6,1,5,0,1,0,4,1,0
2901,2015,904,9,6,1,5,0,1,0,4,1,0
3900,2016,904,9,6,1,5,0,1,0,4,1,0
4899,2017,904,9,6,1,5,0,1,0,4,1,0
5898,2018,904,9,6,1,5,0,1,0,4,1,0
6897,2019,904,9,6,1,5,0,1,0,4,1,0
7896,2020,904,9,6,1,5,0,1,0,4,1,0
904,2013,905,8,3,1,2,0,1,0,1,1,0
1903,2014,905,8,3,1,2,0,1,0,1,1,0
2902,2015,905,8,3,1,2,0,1,0,1,1,0
3901,2016,905,8,3,1,2,0,1,0,1,1,0
4900,2017,905,8,3,1,2,0,1,0,1,1,0
5899,2018,905,8,3,1,2,0,1,0,1,1,0
6898,2019,905,8,3,1,2,0,1,0,1,1,0
7897,2020,905,8,3,1,2,0,1,0,1,1,0
905,2013,906,9,9,1,8,0,1,0,4,3,1
1904,2014,906,9,9,1,8,0,1,0,4,3,1
2903,2015,906,9,9,1,8,0,1,0,4,3,1
3902,2016,906,9,9,1,8,0,1,0,4,3,1
4901,2017,906,9,9,1,8,0,1,0,4,3,1
5900,2018,906,9,9,1,8,0,1,0,4,3,1
6899,2019,906,9,9,1,8,0,1,0,4,3,1
7898,2020,906,9,9,1,8,0,1,0,4,3,1
906,2013,907,15,5,1,4,0,1,0,2,2,0
1905,2014,907,15,5,2,3,0,2,0,2,1,0
2904,2015,907,15,5,2,3,0,2,0,2,1,0
3903,2016,907,15,5,2,3,0,2,0,2,1,0
4902,2017,907,15,5,2,3,0,2,0,2,1,0
5901,2018,907,15,5,2,3,0,2,0,2,1,0
6900,2019,907,15,5,3,2,0,3,0,2,0,0
7899,2020,907,15,5,3,2,0,3,0,2,0,0
907,2013,908,23,6,1,5,1,0,0,2,2,1
1906,2014,908,23,6,1,5,1,0,0,2,2,1
2905,2015,908,23,6,2,4,1,0,1,2,2,0
3904,2016,908,23,6,2,4,1,0,1,2,2,0
4903,2017,908,23,6,2,4,1,0,1,2,2,0
5902,2018,908,23,6,2,4,1,0,1,2,2,0
6901,2019,908,23,6,2,4,1,0,1,2,2,0
7900,2020,908,23,6,2,4,1,0,1,2,2,0
908,2013,909,13,7,2,5,1,1,0,2,2,1
1907,2014,909,13,7,2,5,1,1,0,2,2,1
2906,2015,909,13,7,2,5,1,1,0,2,2,1
3905,2016,909,13,7,2,5,1,1,0,2,2,1
4904,2017,909,13,7,3,4,1,2,0,2,1,1
5903,2018,909,13,7,3,4,1,2,0,2,1,1
6902,2019,909,13,7,4,3,1,3,0,2,0,1
7901,2020,909,13,7,4,3,1,3,0,2,0,1
909,2013,910,42,36,3,33,3,0,0,21,10,2
1908,2014,910,42,36,4,32,4,0,0,20,10,2
2907,2015,910,42,36,5,31,4,1,0,20,9,2
3906,2016,910,42,36,6,30,5,1,0,19,9,2
4905,2017,910,42,36,6,30,5,1,0,19,9,2
5904,2018,910,42,36,7,29,5,2,0,19,8,2
6903,2019,910,42,36,7,29,5,2,0,19,8,2
7902,2020,910,42,36,8,28,5,3,0,19,7,2
910,2013,911,20,5,1,4,1,0,0,2,2,0
1909,2014,911,20,5,1,4,1,0,0,2,2,0
2908,2015,911,20,5,1,4,1,0,0,2,2,0
3907,2016,911,20,5,1,4,1,0,0,2,2,0
4906,2017,911,20,5,1,4,1,0,0,2,2,0
5905,2018,911,20,5,1,4,1,0,0,2,2,0
6904,2019,911,20,5,1,4,1,0,0,2,2,0
7903,2020,911,20,5,2,3,1,1,0,2,1,0
911,2013,912,5,2,1,1,0,1,0,0,1,0
1910,2014,912,5,2,1,1,0,1,0,0,1,0
