,Year,Course_ID,Course_Duration,Course_Resources,Course_Ress_Digit,Course_Ress_inClass,Number_Video,Number_QCM,Number_Test,Number_Lecture,Number_Exercise,Number_Exam
2852,2015,821,40,15,3,12,2,1,0,9,2,1
3868,2016,821,40,15,4,11,2,2,0,9,1,1
4884,2017,821,40,15,4,11,2,2,0,9,1,1
5900,2018,821,40,15,5,10,3,2,0,8,1,1
6916,2019,821,40,15,5,10,3,2,0,8,1,1
7932,2020,821,40,15,6,9,4,2,0,7,1,1
821,2013,822,16,12,1,11,0,1,0,6,4,1
1837,2014,822,16,12,1,11,0,1,0,6,4,1
2853,2015,822,16,12,1,11,0,1,0,6,4,1
3869,2016,822,16,12,1,11,0,1,0,6,4,1
4885,2017,822,16,12,1,11,0,1,0,6,4,1
5901,2018,822,16,12,1,11,0,1,0,6,4,1
6917,2019,822,16,12,1,11,0,1,0,6,4,1
7933,2020,822,16,12,1,11,0,1,0,6,4,1
822,2013,823,14,5,1,4,1,0,0,3,1,0
1838,2014,823,14,5,1,4,1,0,0,3,1,0
2854,2015,823,14,5,1,4,1,0,0,3,1,0
3870,2016,823,14,5,1,4,1,0,0,3,1,0
4886,2017,823,14,5,1,4,1,0,0,3,1,0
5902,2018,823,14,5,1,4,1,0,0,3,1,0
6918,2019,823,14,5,1,4,1,0,0,3,1,0
7934,2020,823,14,5,1,4,1,0,0,3,1,0
823,2013,824,20,6,1,5,0,1,0,3,2,0
1839,2014,824,20,6,1,5,0,1,0,3,2,0
2855,2015,824,20,6,1,5,0,1,0,3,2,0
3871,2016,824,20,6,1,5,0,1,0,3,2,0
4887,2017,824,20,6,1,5,0,1,0,3,2,0
5903,2018,824,20,6,1,5,0,1,0,3,2,0
6919,2019,824,20,6,1,5,0,1,0,3,2,0
7935,2020,824,20,6,1,5,0,1,0,3,2,0
824,2013,825,58,15,3,12,1,1,1,8,4,0
1840,2014,825,58,15,4,11,2,1,1,7,4,0
2856,2015,825,58,15,4,11,2,1,1,7,4,0
3872,2016,825,58,15,5,10,3,1,1,6,4,0
4888,2017,825,58,15,6,9,3,2,1,6,3,0
5904,2018,825,58,15,6,9,3,2,1,6,3,0
6920,2019,825,58,15,6,9,3,2,1,6,3,0
7936,2020,825,58,15,8,7,5,2,1,4,3,0
825,2013,826,12,12,1,11,0,1,0,7,4,0
1841,2014,826,12,12,1,11,0,1,0,7,4,0
2857,2015,826,12,12,1,11,0,1,0,7,4,0
3873,2016,826,12,12,1,11,0,1,0,7,4,0
4889,2017,826,12,12,2,10,1,1,0,6,4,0
5905,2018,826,12,12,2,10,1,1,0,6,4,0
6921,2019,826,12,12,2,10,1,1,0,6,4,0
7937,2020,826,12,12,2,10,1,1,0,6,4,0
826,2013,827,34,28,5,23,3,2,0,15,6,2
1842,2014,827,34,28,6,22,4,2,0,14,6,2
2858,2015,827,34,28,8,20,4,4,0,14,4,2
3874,2016,827,34,28,10,18,6,4,0,12,4,2
4890,2017,827,34,28,12,16,6,6,0,12,2,2
5906,2018,827,34,28,14,14,8,6,0,10,2,2
6922,2019,827,34,28,15,13,9,6,0,9,2,2
7938,2020,827,34,28,20,8,13,7,0,5,1,2
827,2013,828,27,24,3,21,1,1,1,13,7,1
1843,2014,828,27,24,4,20,1,2,1,13,6,1
2859,2015,828,27,24,4,20,1,2,1,13,6,1
3875,2016,828,27,24,5,19,2,2,1,12,6,1
4891,2017,828,27,24,7,17,4,2,1,10,6,1
5907,2018,828,27,24,7,17,4,2,1,10,6,1
6923,2019,828,27,24,8,16,5,2,1,9,6,1
7939,2020,828,27,24,10,14,7,2,1,7,6,1
828,2013,829,14,5,1,4,0,1,0,1,2,1
1844,2014,829,14,5,1,4,0,1,0,1,2,1
2860,2015,829,14,5,1,4,0,1,0,1,2,1
3876,2016,829,14,5,1,4,0,1,0,1,2,1
4892,2017,829,14,5,1,4,0,1,0,1,2,1
5908,2018,829,14,5,1,4,0,1,0,1,2,1
6924,2019,829,14,5,1,4,0,1,0,1,2,1
7940,2020,829,14,5,1,4,0,1,0,1,2,1
829,2013,830,7,6,1,5,0,1,0,3,2,0
1845,2014,830,7,6,1,5,0,1,0,3,2,0
2861,2015,830,7,6,2,4,1,1,0,2,2,0
3877,2016,830,7,6,2,4,1,1,0,2,2,0
4893,2017,830,7,6,3,3,2,1,0,1,2,0
5909,2018,830,7,6,3,3,2,1,0,1,2,0
6925,2019,830,7,6,3,3,2,1,0,1,2,0
7941,2020,830,7,6,4,2,2,2,0,1,1,0
830,2013,831,48,16,1,15,0,1,0,10,5,0
1846,2014,831,48,16,1,15,0,1,0,10,5,0
2862,2015,831,48,16,1,15,0,1,0,10,5,0
3878,2016,831,48,16,1,15,0,1,0,10,5,0
4894,2017,831,48,16,1,15,0,1,0,10,5,0
5910,2018,831,48,16,1,15,0,1,0,10,5,0
6926,2019,831,48,16,1,15,0,1,0,10,5,0
7942,2020,831,48,16,2,14,0,2,0,10,4,0
831,2013,832,35,23,3,20,2,1,0,13,6,1
1847,2014,832,35,23,4,19,2,2,0,13,5,1
2863,2015,832,35,23,5,18,3,2,0,12,5,1
3879,2016,832,35,23,6,17,4,2,0,11,5,1
4895,2017,832,35,23,6,17,4,2,0,11,5,1
5911,2018,832,35,23,6,17,4,2,0,11,5,1
6927,2019,832,35,23,7,16,4,3,0,11,4,1
7943,2020,832,35,23,9,14,4,5,0,11,2,1
832,2013,833,24,24,2,22,1,1,0,15,6,1
1848,2014,833,24,24,3,21,1,2,0,15,5,1
2864,2015,833,24,24,4,20,2,2,0,14,5,1
3880,2016,833,24,24,4,20,2,2,0,14,5,1
4896,2017,833,24,24,5,19,2,3,0,14,4,1
5912,2018,833,24,24,5,19,2,3,0,14,4,1
6928,2019,833,24,24,6,18,3,3,0,13,4,1
7944,2020,833,24,24,7,17,4,3,0,12,4,1
833,2013,834,40,28,3,25,3,0,0,17,7,1
1849,2014,834,40,28,3,25,3,0,0,17,7,1
2865,2015,834,40,28,3,25,3,0,0,17,7,1
3881,2016,834,40,28,3,25,3,0,0,17,7,1
4897,2017,834,40,28,4,24,4,0,0,16,7,1
5913,2018,834,40,28,4,24,4,0,0,16,7,1
6929,2019,834,40,28,5,23,4,1,0,16,6,1
7945,2020,834,40,28,5,23,4,1,0,16,6,1
834,2013,835,37,13,2,11,1,1,0,8,2,1
1850,2014,835,37,13,2,11,1,1,0,8,2,1
2866,2015,835,37,13,2,11,1,1,0,8,2,1
3882,2016,835,37,13,3,10,1,2,0,8,1,1
4898,2017,835,37,13,3,10,1,2,0,8,1,1
5914,2018,835,37,13,3,10,1,2,0,8,1,1
6930,2019,835,37,13,3,10,1,2,0,8,1,1
7946,2020,835,37,13,3,10,1,2,0,8,1,1
835,2013,836,55,34,6,28,2,3,1,17,9,2
1851,2014,836,55,34,7,27,3,3,1,16,9,2
2867,2015,836,55,34,9,25,4,4,1,15,8,2
3883,2016,836,55,34,12,22,6,5,1,13,7,2
4899,2017,836,55,34,13,21,6,6,1,13,6,2
5915,2018,836,55,34,14,20,6,7,1,13,5,2
6931,2019,836,55,34,17,17,8,8,1,11,4,2
7947,2020,836,55,34,21,13,11,9,1,8,3,2
836,2013,837,12,8,1,7,1,0,0,4,3,0
1852,2014,837,12,8,2,6,1,1,0,4,2,0
2868,2015,837,12,8,2,6,1,1,0,4,2,0
3884,2016,837,12,8,3,5,2,1,0,3,2,0
4900,2017,837,12,8,3,5,2,1,0,3,2,0
5916,2018,837,12,8,3,5,2,1,0,3,2,0
6932,2019,837,12,8,4,4,3,1,0,2,2,0
7948,2020,837,12,8,5,3,3,2,0,2,1,0
837,2013,838,31,15,0,15,0,0,0,10,4,1
1853,2014,838,31,15,2,13,2,0,0,8,4,1
2869,2015,838,31,15,2,13,2,0,0,8,4,1
3885,2016,838,31,15,3,12,3,0,0,7,4,1
4901,2017,838,31,15,3,12,3,0,0,7,4,1
5917,2018,838,31,15,3,12,3,0,0,7,4,1
6933,2019,838,31,15,4,11,4,0,0,6,4,1
7949,2020,838,31,15,4,11,4,0,0,6,4,1
838,2013,839,23,20,4,16,3,1,0,11,5,0
1854,2014,839,23,20,5,15,4,1,0,10,5,0
2870,2015,839,23,20,6,14,5,1,0,9,5,0
3886,2016,839,23,20,6,14,5,1,0,9,5,0
4902,2017,839,23,20,7,13,6,1,0,8,5,0
5918,2018,839,23,20,8,12,6,2,0,8,4,0
6934,2019,839,23,20,10,10,7,3,0,7,3,0
7950,2020,839,23,20,10,10,7,3,0,7,3,0
839,2013,840,11,8,1,7,0,1,0,4,3,0
1855,2014,840,11,8,1,7,0,1,0,4,3,0
2871,2015,840,11,8,2,6,0,2,0,4,2,0
3887,2016,840,11,8,2,6,0,2,0,4,2,0
4903,2017,840,11,8,2,6,0,2,0,4,2,0
5919,2018,840,11,8,3,5,1,2,0,3,2,0
6935,2019,840,11,8,3,5,1,2,0,3,2,0
7951,2020,840,11,8,4,4,2,2,0,2,2,0
840,2013,841,30,19,3,16,1,1,1,11,5,0
1856,2014,841,30,19,3,16,1,1,1,11,5,0
2872,2015,841,30,19,4,15,1,2,1,11,4,0
3888,2016,841,30,19,5,14,1,3,1,11,3,0
4904,2017,841,30,19,5,14,1,3,1,11,3,0
5920,2018,841,30,19,7,12,2,4,1,10,2,0
6936,2019,841,30,19,7,12,2,4,1,10,2,0
7952,2020,841,30,19,8,11,3,4,1,9,2,0
841,2013,842,13,5,1,4,0,1,0,1,2,1
1857,2014,842,13,5,1,4,0,1,0,1,2,1
2873,2015,842,13,5,1,4,0,1,0,1,2,1
3889,2016,842,13,5,1,4,0,1,0,1,2,1
4905,2017,842,13,5,1,4,0,1,0,1,2,1
5921,2018,842,13,5,1,4,0,1,0,1,2,1
6937,2019,842,13,5,1,4,0,1,0,1,2,1
7953,2020,842,13,5,1,4,0,1,0,1,2,1
842,2013,843,28,25,1,24,1,0,0,16,8,0
1858,2014,843,28,25,1,24,1,0,0,16,8,0
2874,2015,843,28,25,2,23,2,0,0,15,8,0
3890,2016,843,28,25,2,23,2,0,0,15,8,0
4906,2017,843,28,25,2,23,2,0,0,15,8,0
5922,2018,843,28,25,2,23,2,0,0,15,8,0
6938,2019,843,28,25,2,23,2,0,0,15,8,0
7954,2020,843,28,25,2,23,2,0,0,15,8,0
843,2013,844,12,5,1,4,1,0,0,1,2,1
1859,2014,844,12,5,1,4,1,0,0,1,2,1
2875,2015,844,12,5,1,4,1,0,0,1,2,1
3891,2016,844,12,5,1,4,1,0,0,1,2,1
4907,2017,844,12,5,1,4,1,0,0,1,2,1
5923,2018,844,12,5,1,4,1,0,0,1,2,1
6939,2019,844,12,5,1,4,1,0,0,1,2,1
7955,2020,844,12,5,1,4,1,0,0,1,2,1
844,2013,845,14,11,2,9,1,1,0,6,3,0
1860,2014,845,14,11,2,9,1,1,0,6,3,0
2876,2015,845,14,11,2,9,1,1,0,6,3,0
3892,2016,845,14,11,3,8,2,1,0,5,3,0
4908,2017,845,14,11,3,8,2,1,0,5,3,0
5924,2018,845,14,11,3,8,2,1,0,5,3,0
6940,2019,845,14,11,4,7,2,2,0,5,2,0
7956,2020,845,14,11,5,6,3,2,0,4,2,0
845,2013,846,9,8,1,7,0,1,0,3,3,1
1861,2014,846,9,8,1,7,0,1,0,3,3,1
2877,2015,846,9,8,2,6,0,2,0,3,2,1
3893,2016,846,9,8,2,6,0,2,0,3,2,1
4909,2017,846,9,8,2,6,0,2,0,3,2,1
5925,2018,846,9,8,3,5,0,3,0,3,1,1
6941,2019,846,9,8,3,5,0,3,0,3,1,1
7957,2020,846,9,8,3,5,0,3,0,3,1,1
846,2013,847,22,11,2,9,1,1,0,5,3,1
1862,2014,847,22,11,2,9,1,1,0,5,3,1
2878,2015,847,22,11,2,9,1,1,0,5,3,1
3894,2016,847,22,11,2,9,1,1,0,5,3,1
4910,2017,847,22,11,3,8,1,2,0,5,2,1
5926,2018,847,22,11,3,8,1,2,0,5,2,1
6942,2019,847,22,11,4,7,1,3,0,5,1,1
7958,2020,847,22,11,5,6,2,3,0,4,1,1
847,2013,848,18,10,2,8,2,0,0,6,2,0
1863,2014,848,18,10,2,8,2,0,0,6,2,0
2879,2015,848,18,10,3,7,2,1,0,6,1,0
3895,2016,848,18,10,3,7,2,1,0,6,1,0
4911,2017,848,18,10,4,6,3,1,0,5,1,0
5927,2018,848,18,10,5,5,4,1,0,4,1,0
6943,2019,848,18,10,6,4,4,2,0,4,0,0
7959,2020,848,18,10,6,4,4,2,0,4,0,0
848,2013,849,38,23,2,21,2,0,0,12,7,2
1864,2014,849,38,23,2,21,2,0,0,12,7,2
2880,2015,849,38,23,3,20,2,1,0,12,6,2
3896,2016,849,38,23,3,20,2,1,0,12,6,2
4912,2017,849,38,23,3,20,2,1,0,12,6,2
5928,2018,849,38,23,3,20,2,1,0,12,6,2
6944,2019,849,38,23,4,19,3,1,0,11,6,2
7960,2020,849,38,23,5,18,3,2,0,11,5,2
849,2013,850,39,28,3,25,3,0,0,17,8,0
1865,2014,850,39,28,3,25,3,0,0,17,8,0
2881,2015,850,39,28,4,24,4,0,0,16,8,0
3897,2016,850,39,28,4,24,4,0,0,16,8,0
4913,2017,850,39,28,5,23,5,0,0,15,8,0
5929,2018,850,39,28,6,22,5,1,0,15,7,0
6945,2019,850,39,28,7,21,5,2,0,15,6,0
7961,2020,850,39,28,9,19,5,4,0,15,4,0
850,2013,851,28,21,1,20,1,0,0,13,6,1
1866,2014,851,28,21,1,20,1,0,0,13,6,1
2882,2015,851,28,21,1,20,1,0,0,13,6,1
3898,2016,851,28,21,2,19,1,1,0,13,5,1
4914,2017,851,28,21,2,19,1,1,0,13,5,1
5930,2018,851,28,21,2,19,1,1,0,13,5,1
6946,2019,851,28,21,3,18,2,1,0,12,5,1
7962,2020,851,28,21,3,18,2,1,0,12,5,1
851,2013,852,35,16,2,14,1,1,0,10,3,1
1867,2014,852,35,16,2,14,1,1,0,10,3,1
2883,2015,852,35,16,2,14,1,1,0,10,3,1
3899,2016,852,35,16,3,13,1,2,0,10,2,1
4915,2017,852,35,16,3,13,1,2,0,10,2,1
5931,2018,852,35,16,4,12,2,2,0,9,2,1
6947,2019,852,35,16,4,12,2,2,0,9,2,1
7963,2020,852,35,16,4,12,2,2,0,9,2,1
852,2013,853,53,20,3,17,2,1,0,10,6,1
1868,2014,853,53,20,3,17,2,1,0,10,6,1
2884,2015,853,53,20,4,16,2,2,0,10,5,1
3900,2016,853,53,20,4,16,2,2,0,10,5,1
4916,2017,853,53,20,4,16,2,2,0,10,5,1
5932,2018,853,53,20,4,16,2,2,0,10,5,1
6948,2019,853,53,20,5,15,3,2,0,9,5,1
7964,2020,853,53,20,5,15,3,2,0,9,5,1
853,2013,854,7,6,1,5,0,1,0,2,2,1
1869,2014,854,7,6,1,5,0,1,0,2,2,1
2885,2015,854,7,6,1,5,0,1,0,2,2,1
3901,2016,854,7,6,1,5,0,1,0,2,2,1
4917,2017,854,7,6,1,5,0,1,0,2,2,1
5933,2018,854,7,6,1,5,0,1,0,2,2,1
6949,2019,854,7,6,1,5,0,1,0,2,2,1
7965,2020,854,7,6,2,4,1,1,0,1,2,1
854,2013,855,14,8,2,6,2,0,0,4,1,1
1870,2014,855,14,8,2,6,2,0,0,4,1,1
2886,2015,855,14,8,2,6,2,0,0,4,1,1
3902,2016,855,14,8,2,6,2,0,0,4,1,1
4918,2017,855,14,8,3,5,3,0,0,3,1,1
5934,2018,855,14,8,4,4,3,1,0,3,0,1
6950,2019,855,14,8,5,3,4,1,0,2,0,1
7966,2020,855,14,8,6,2,5,1,0,1,0,1
855,2013,856,5,3,1,2,0,1,0,1,1,0
1871,2014,856,5,3,1,2,0,1,0,1,1,0
2887,2015,856,5,3,1,2,0,1,0,1,1,0
3903,2016,856,5,3,1,2,0,1,0,1,1,0
4919,2017,856,5,3,2,1,0,2,0,1,0,0
5935,2018,856,5,3,2,1,0,2,0,1,0,0
6951,2019,856,5,3,2,1,0,2,0,1,0,0
7967,2020,856,5,3,2,1,0,2,0,1,0,0
856,2013,857,16,5,1,4,0,1,0,2,1,1
1872,2014,857,16,5,1,4,0,1,0,2,1,1
2888,2015,857,16,5,2,3,0,2,0,2,0,1
3904,2016,857,16,5,2,3,0,2,0,2,0,1
4920,2017,857,16,5,2,3,0,2,0,2,0,1
5936,2018,857,16,5,2,3,0,2,0,2,0,1
6952,2019,857,16,5,3,2,1,2,0,1,0,1
7968,2020,857,16,5,3,2,1,2,0,1,0,1
857,2013,858,15,4,1,3,0,1,0,1,1,1
1873,2014,858,15,4,1,3,0,1,0,1,1,1
2889,2015,858,15,4,1,3,0,1,0,1,1,1
3905,2016,858,15,4,1,3,0,1,0,1,1,1
4921,2017,858,15,4,2,2,1,1,0,0,1,1
5937,2018,858,15,4,2,2,1,1,0,0,1,1
6953,2019,858,15,4,2,2,1,1,0,0,1,1
7969,2020,858,15,4,2,2,1,1,0,0,1,1
858,2013,859,33,30,3,27,2,1,0,17,9,1
1874,2014,859,33,30,3,27,2,1,0,17,9,1
2890,2015,859,33,30,3,27,2,1,0,17,9,1
3906,2016,859,33,30,4,26,3,1,0,16,9,1
4922,2017,859,33,30,4,26,3,1,0,16,9,1
5938,2018,859,33,30,5,25,4,1,0,15,9,1
6954,2019,859,33,30,5,25,4,1,0,15,9,1
7970,2020,859,33,30,5,25,4,1,0,15,9,1
859,2013,860,25,24,1,23,0,1,0,15,7,1
1875,2014,860,25,24,1,23,0,1,0,15,7,1
2891,2015,860,25,24,1,23,0,1,0,15,7,1
3907,2016,860,25,24,1,23,0,1,0,15,7,1
4923,2017,860,25,24,1,23,0,1,0,15,7,1
5939,2018,860,25,24,1,23,0,1,0,15,7,1
6955,2019,860,25,24,1,23,0,1,0,15,7,1
7971,2020,860,25,24,1,23,0,1,0,15,7,1
860,2013,861,6,4,1,3,0,1,0,1,1,1
1876,2014,861,6,4,1,3,0,1,0,1,1,1
2892,2015,861,6,4,1,3,0,1,0,1,1,1
3908,2016,861,6,4,2,2,1,1,0,0,1,1
4924,2017,861,6,4,2,2,1,1,0,0,1,1
5940,2018,861,6,4,2,2,1,1,0,0,1,1
6956,2019,861,6,4,2,2,1,1,0,0,1,1
7972,2020,861,6,4,3,1,1,2,0,0,0,1
861,2013,862,9,3,1,2,0,1,0,2,0,0
1877,2014,862,9,3,1,2,0,1,0,2,0,0
2893,2015,862,9,3,1,2,0,1,0,2,0,0
3909,2016,862,9,3,1,2,0,1,0,2,0,0
4925,2017,862,9,3,1,2,0,1,0,2,0,0
5941,2018,862,9,3,2,1,1,1,0,1,0,0
6957,2019,862,9,3,2,1,1,1,0,1,0,0
7973,2020,862,9,3,2,1,1,1,0,1,0,0
862,2013,863,13,8,1,7,1,0,0,3,3,1
1878,2014,863,13,8,1,7,1,0,0,3,3,1
2894,2015,863,13,8,1,7,1,0,0,3,3,1
3910,2016,863,13,8,1,7,1,0,0,3,3,1
4926,2017,863,13,8,2,6,1,1,0,3,2,1
5942,2018,863,13,8,2,6,1,1,0,3,2,1
6958,2019,863,13,8,2,6,1,1,0,3,2,1
7974,2020,863,13,8,2,6,1,1,0,3,2,1
863,2013,864,14,12,2,10,2,0,0,6,3,1
1879,2014,864,14,12,2,10,2,0,0,6,3,1
2895,2015,864,14,12,3,9,3,0,0,5,3,1
3911,2016,864,14,12,3,9,3,0,0,5,3,1
4927,2017,864,14,12,4,8,3,1,0,5,2,1
5943,2018,864,14,12,4,8,3,1,0,5,2,1
6959,2019,864,14,12,6,6,5,1,0,3,2,1
7975,2020,864,14,12,6,6,5,1,0,3,2,1
864,2013,865,15,9,2,7,1,1,0,4,3,0
1880,2014,865,15,9,2,7,1,1,0,4,3,0
2896,2015,865,15,9,2,7,1,1,0,4,3,0
3912,2016,865,15,9,2,7,1,1,0,4,3,0
4928,2017,865,15,9,2,7,1,1,0,4,3,0
5944,2018,865,15,9,3,6,1,2,0,4,2,0
6960,2019,865,15,9,3,6,1,2,0,4,2,0
7976,2020,865,15,9,3,6,1,2,0,4,2,0
865,2013,866,13,6,1,5,1,0,0,2,2,1
1881,2014,866,13,6,1,5,1,0,0,2,2,1
2897,2015,866,13,6,1,5,1,0,0,2,2,1
3913,2016,866,13,6,1,5,1,0,0,2,2,1
4929,2017,866,13,6,1,5,1,0,0,2,2,1
5945,2018,866,13,6,1,5,1,0,0,2,2,1
6961,2019,866,13,6,2,4,1,1,0,2,1,1
7977,2020,866,13,6,2,4,1,1,0,2,1,1
866,2013,867,18,12,2,10,2,0,0,7,2,1
1882,2014,867,18,12,3,9,3,0,0,6,2,1
2898,2015,867,18,12,3,9,3,0,0,6,2,1
3914,2016,867,18,12,3,9,3,0,0,6,2,1
4930,2017,867,18,12,3,9,3,0,0,6,2,1
5946,2018,867,18,12,4,8,4,0,0,5,2,1
6962,2019,867,18,12,4,8,4,0,0,5,2,1
7978,2020,867,18,12,5,7,4,1,0,5,1,1
867,2013,868,13,13,3,10,1,2,0,7,2,1
1883,2014,868,13,13,4,9,2,2,0,6,2,1
2899,2015,868,13,13,4,9,2,2,0,6,2,1
3915,2016,868,13,13,5,8,3,2,0,5,2,1
4931,2017,868,13,13,6,7,3,3,0,5,1,1
5947,2018,868,13,13,6,7,3,3,0,5,1,1
6963,2019,868,13,13,7,6,4,3,0,4,1,1
7979,2020,868,13,13,9,4,5,4,0,3,0,1
868,2013,869,54,25,3,22,2,1,0,15,5,2
1884,2014,869,54,25,4,21,2,2,0,15,4,2
2900,2015,869,54,25,5,20,2,3,0,15,3,2
3916,2016,869,54,25,6,19,3,3,0,14,3,2
4932,2017,869,54,25,8,17,5,3,0,12,3,2
5948,2018,869,54,25,8,17,5,3,0,12,3,2
6964,2019,869,54,25,9,16,5,4,0,12,2,2
7980,2020,869,54,25,10,15,6,4,0,11,2,2
869,2013,870,21,10,3,7,3,0,0,4,3,0
1885,2014,870,21,10,3,7,3,0,0,4,3,0
2901,2015,870,21,10,4,6,4,0,0,3,3,0
3917,2016,870,21,10,4,6,4,0,0,3,3,0
4933,2017,870,21,10,4,6,4,0,0,3,3,0
5949,2018,870,21,10,4,6,4,0,0,3,3,0
6965,2019,870,21,10,4,6,4,0,0,3,3,0
7981,2020,870,21,10,5,5,5,0,0,2,3,0
870,2013,871,17,12,3,9,3,0,0,6,2,1
1886,2014,871,17,12,3,9,3,0,0,6,2,1
2902,2015,871,17,12,3,9,3,0,0,6,2,1
3918,2016,871,17,12,4,8,3,1,0,6,1,1
4934,2017,871,17,12,4,8,3,1,0,6,1,1
5950,2018,871,17,12,5,7,4,1,0,5,1,1
6966,2019,871,17,12,5,7,4,1,0,5,1,1
7982,2020,871,17,12,6,6,5,1,0,4,1,1
871,2013,872,8,5,1,4,1,0,0,2,1,1
1887,2014,872,8,5,1,4,1,0,0,2,1,1
2903,2015,872,8,5,1,4,1,0,0,2,1,1
3919,2016,872,8,5,1,4,1,0,0,2,1,1
4935,2017,872,8,5,1,4,1,0,0,2,1,1
5951,2018,872,8,5,2,3,1,1,0,2,0,1
6967,2019,872,8,5,2,3,1,1,0,2,0,1
7983,2020,872,8,5,2,3,1,1,0,2,0,1
872,2013,873,27,14,3,11,2,1,0,7,4,0
1888,2014,873,27,14,3,11,2,1,0,7,4,0
2904,2015,873,27,14,4,10,2,2,0,7,3,0
3920,2016,873,27,14,5,9,2,3,0,7,2,0
4936,2017,873,27,14,5,9,2,3,0,7,2,0
5952,2018,873,27,14,6,8,2,4,0,7,1,0
6968,2019,873,27,14,7,7,3,4,0,6,1,0
7984,2020,873,27,14,8,6,3,5,0,6,0,0
873,2013,874,11,6,1,5,0,1,0,3,1,1
1889,2014,874,11,6,1,5,0,1,0,3,1,1
2905,2015,874,11,6,1,5,0,1,0,3,1,1
3921,2016,874,11,6,2,4,1,1,0,2,1,1
4937,2017,874,11,6,2,4,1,1,0,2,1,1
5953,2018,874,11,6,2,4,1,1,0,2,1,1
6969,2019,874,11,6,2,4,1,1,0,2,1,1
7985,2020,874,11,6,3,3,2,1,0,1,1,1
874,2013,875,16,11,2,9,2,0,0,5,3,1
1890,2014,875,16,11,2,9,2,0,0,5,3,1
2906,2015,875,16,11,2,9,2,0,0,5,3,1
3922,2016,875,16,11,2,9,2,0,0,5,3,1
4938,2017,875,16,11,2,9,2,0,0,5,3,1
5954,2018,875,16,11,3,8,3,0,0,4,3,1
6970,2019,875,16,11,3,8,3,0,0,4,3,1
7986,2020,875,16,11,3,8,3,0,0,4,3,1
875,2013,876,40,28,2,26,2,0,0,17,7,2
1891,2014,876,40,28,3,25,3,0,0,16,7,2
2907,2015,876,40,28,3,25,3,0,0,16,7,2
3923,2016,876,40,28,3,25,3,0,0,16,7,2
4939,2017,876,40,28,3,25,3,0,0,16,7,2
5955,2018,876,40,28,4,24,4,0,0,15,7,2
6971,2019,876,40,28,5,23,5,0,0,14,7,2
7987,2020,876,40,28,6,22,6,0,0,13,7,2
876,2013,877,39,28,3,25,2,1,0,15,8,2
1892,2014,877,39,28,4,24,3,1,0,14,8,2
2908,2015,877,39,28,5,23,4,1,0,13,8,2
3924,2016,877,39,28,6,22,4,2,0,13,7,2
4940,2017,877,39,28,7,21,5,2,0,12,7,2
5956,2018,877,39,28,9,19,6,3,0,11,6,2
6972,2019,877,39,28,11,17,7,4,0,10,5,2
7988,2020,877,39,28,14,14,9,5,0,8,4,2
877,2013,878,22,22,4,18,1,2,1,11,6,1
1893,2014,878,22,22,6,16,2,3,1,10,5,1
2909,2015,878,22,22,6,16,2,3,1,10,5,1
3925,2016,878,22,22,6,16,2,3,1,10,5,1
4941,2017,878,22,22,7,15,2,4,1,10,4,1
5957,2018,878,22,22,8,14,3,4,1,9,4,1
6973,2019,878,22,22,10,12,4,5,1,8,3,1
7989,2020,878,22,22,12,10,4,7,1,8,1,1
878,2013,879,24,15,3,12,2,1,0,7,4,1
1894,2014,879,24,15,5,10,3,2,0,6,3,1
2910,2015,879,24,15,5,10,3,2,0,6,3,1
3926,2016,879,24,15,7,8,5,2,0,4,3,1
4942,2017,879,24,15,8,7,5,3,0,4,2,1
5958,2018,879,24,15,8,7,5,3,0,4,2,1
6974,2019,879,24,15,9,6,6,3,0,3,2,1
7990,2020,879,24,15,9,6,6,3,0,3,2,1
879,2013,880,14,13,3,10,1,2,0,7,3,0
1895,2014,880,14,13,3,10,1,2,0,7,3,0
2911,2015,880,14,13,3,10,1,2,0,7,3,0
3927,2016,880,14,13,3,10,1,2,0,7,3,0
4943,2017,880,14,13,4,9,2,2,0,6,3,0
5959,2018,880,14,13,4,9,2,2,0,6,3,0
6975,2019,880,14,13,5,8,2,3,0,6,2,0
7991,2020,880,14,13,6,7,3,3,0,5,2,0
880,2013,881,6,5,1,4,1,0,0,3,1,0
1896,2014,881,6,5,1,4,1,0,0,3,1,0
2912,2015,881,6,5,1,4,1,0,0,3,1,0
3928,2016,881,6,5,1,4,1,0,0,3,1,0
4944,2017,881,6,5,1,4,1,0,0,3,1,0
5960,2018,881,6,5,1,4,1,0,0,3,1,0
6976,2019,881,6,5,2,3,2,0,0,2,1,0
7992,2020,881,6,5,2,3,2,0,0,2,1,0
881,2013,882,5,4,1,3,0,1,0,2,1,0
1897,2014,882,5,4,1,3,0,1,0,2,1,0
2913,2015,882,5,4,1,3,0,1,0,2,1,0
3929,2016,882,5,4,1,3,0,1,0,2,1,0
4945,2017,882,5,4,1,3,0,1,0,2,1,0
5961,2018,882,5,4,1,3,0,1,0,2,1,0
6977,2019,882,5,4,1,3,0,1,0,2,1,0
7993,2020,882,5,4,1,3,0,1,0,2,1,0
882,2013,883,20,19,1,18,0,1,0,11,6,1
1898,2014,883,20,19,1,18,0,1,0,11,6,1
2914,2015,883,20,19,2,17,0,2,0,11,5,1
3930,2016,883,20,19,2,17,0,2,0,11,5,1
4946,2017,883,20,19,2,17,0,2,0,11,5,1
