,Course_ID,Year,Course_Duration,Course_Duration_Digit,Course_Duration_Present,Digit_Ratio,Digit_Percentage,Total_Courses_perYear,Duration_Video,Duration_Quiz,Duration_Exam,Number_Video,Number_Quiz,Number_Exam,Number_Ressources,Number_Video_1H,Number_Video_2H,Number_Video_3H,Number_Video_4H,Number_Quiz_1H,Number_Quiz_2H,Number_Exam_1H,Number_Exam_2H,Number_Exam_3H,Number_Exam_4H
6286,53,2019,25,7,18,0.29,29,965,2,3,2,1,2,2,5,0,1,0,0,1,1,2,0,0,0
6287,54,2019,26,26,0,0.98,98,965,16,10,0,12,5,0,17,10,0,2,0,0,5,0,0,0,0
6288,55,2019,31,31,0,1.0,100,965,19,9,3,13,5,1,19,7,6,0,0,1,4,0,0,1,0
6289,56,2019,25,25,0,1.0,100,965,16,5,4,10,4,1,15,6,2,2,0,3,1,0,0,0,1
6290,57,2019,11,11,0,1.0,100,965,6,4,1,3,4,1,8,2,0,0,1,4,0,1,0,0,0
6291,58,2019,33,33,0,1.0,100,965,21,8,4,13,8,3,24,7,4,2,0,8,0,2,1,0,0
6292,59,2019,7,7,0,1.0,100,965,4,3,0,3,3,0,6,2,1,0,0,3,0,0,0,0,0
6293,60,2019,5,4,1,0.74,74,965,1,2,1,1,2,1,4,1,0,0,0,2,0,1,0,0,0
6294,61,2019,23,23,0,1.0,100,965,16,7,0,8,6,0,14,4,0,4,0,5,1,0,0,0,0
6295,62,2019,47,47,0,0.99,98,965,33,10,4,25,8,4,37,21,1,2,1,6,2,4,0,0,0
6296,63,2019,7,5,2,0.65,65,965,2,2,1,1,1,1,3,0,1,0,0,0,1,1,0,0,0
6297,64,2019,39,39,0,0.99,98,965,28,9,2,9,9,1,19,0,0,8,1,9,0,0,1,0,0
6298,65,2019,47,43,4,0.91,90,965,25,16,2,9,14,1,24,3,0,2,4,12,2,0,1,0,0
6299,66,2019,23,23,0,1.0,100,965,14,8,1,11,4,1,16,10,0,0,1,0,4,1,0,0,0
6300,67,2019,7,4,3,0.53,52,965,1,2,1,1,1,1,3,1,0,0,0,0,1,1,0,0,0
6301,68,2019,36,36,0,1.0,100,965,14,19,3,14,10,3,27,14,0,0,0,1,9,3,0,0,0
6302,69,2019,44,15,29,0.34,34,965,6,8,1,2,6,1,9,0,1,0,1,4,2,1,0,0,0
6303,70,2019,50,48,2,0.96,95,965,26,20,2,26,18,2,46,26,0,0,0,16,2,2,0,0,0
6304,71,2019,14,8,6,0.6,59,965,4,3,1,1,3,1,5,0,0,0,1,3,0,1,0,0,0
6305,72,2019,34,34,0,1.0,99,965,23,9,2,14,6,2,22,7,6,0,1,3,3,2,0,0,0
6306,73,2019,50,9,41,0.18,18,965,6,2,1,5,1,1,7,4,1,0,0,0,1,1,0,0,0
6307,74,2019,40,40,0,1.0,100,965,27,10,3,27,6,1,34,27,0,0,0,2,4,0,0,1,0
6308,75,2019,34,32,2,0.93,92,965,20,11,1,11,8,1,20,5,4,1,1,5,3,1,0,0,0
6309,76,2019,43,42,1,0.98,98,965,23,18,1,12,18,1,31,6,1,5,0,18,0,1,0,0,0
6310,77,2019,13,13,0,0.99,98,965,9,4,0,7,3,0,10,6,0,1,0,2,1,0,0,0,0
6311,78,2019,15,15,0,1.0,100,965,3,9,3,1,8,2,11,0,0,1,0,7,1,1,1,0,0
6312,79,2019,19,19,0,0.98,98,965,10,5,4,10,5,1,16,10,0,0,0,5,0,0,0,0,1
6313,80,2019,43,43,0,0.99,98,965,29,11,3,9,6,1,16,0,2,3,4,1,5,0,0,1,0
6314,81,2019,55,54,1,0.98,98,965,23,28,3,12,27,3,42,2,9,1,0,26,1,3,0,0,0
6315,82,2019,23,23,0,1.0,100,965,12,7,4,10,6,3,19,8,2,0,0,5,1,2,1,0,0
6316,83,2019,9,9,0,0.99,98,965,2,5,2,1,3,1,5,0,1,0,0,1,2,0,1,0,0
6317,84,2019,31,31,0,1.0,100,965,17,12,2,6,10,1,17,0,3,1,2,8,2,0,1,0,0
6318,85,2019,6,6,0,1.0,100,965,4,2,0,4,1,0,5,4,0,0,0,0,1,0,0,0,0
6319,86,2019,53,53,0,1.0,100,965,36,15,2,23,15,1,39,12,9,2,0,15,0,0,1,0,0
6320,87,2019,27,27,0,1.0,100,965,20,5,2,11,4,2,17,4,5,2,0,3,1,2,0,0,0
6321,88,2019,19,18,1,0.95,95,965,5,11,2,4,7,1,12,3,1,0,0,3,4,0,1,0,0
6322,89,2019,29,29,0,1.0,100,965,14,12,3,9,12,3,24,5,3,1,0,12,0,3,0,0,0
6323,90,2019,15,15,0,1.0,100,965,6,7,2,6,4,1,11,6,0,0,0,1,3,0,1,0,0
6324,91,2019,57,56,1,0.99,98,965,29,26,1,18,14,1,33,12,1,5,0,2,12,1,0,0,0
6325,92,2019,40,40,0,1.0,100,965,26,14,0,26,9,0,35,26,0,0,0,4,5,0,0,0,0
6326,93,2019,26,21,5,0.81,80,965,16,4,1,5,2,1,8,0,0,4,1,0,2,1,0,0,0
6327,94,2019,21,21,0,1.0,100,965,10,9,2,3,9,1,13,0,0,2,1,9,0,0,1,0,0
6328,95,2019,39,39,0,1.0,100,965,24,11,4,12,7,1,20,1,10,1,0,3,4,0,0,0,1
6329,96,2019,12,12,0,0.99,99,965,5,6,1,5,5,1,11,5,0,0,0,4,1,1,0,0,0
6330,97,2019,28,28,0,1.0,100,965,10,14,4,9,13,3,25,8,1,0,0,12,1,2,1,0,0
6331,98,2019,60,59,1,0.99,98,965,34,24,1,34,14,1,49,34,0,0,0,4,10,1,0,0,0
6332,99,2019,56,55,1,0.98,97,965,31,20,4,26,17,4,47,24,0,1,1,14,3,4,0,0,0
6333,100,2019,27,2,25,0.07,6,965,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
6334,101,2019,31,31,0,1.0,100,965,20,11,0,9,10,0,19,0,8,0,1,9,1,0,0,0,0
6335,102,2019,10,10,0,1.0,100,965,5,4,1,4,4,1,9,3,1,0,0,4,0,1,0,0,0
6336,103,2019,29,11,18,0.38,38,965,8,2,1,2,1,1,4,0,0,0,2,0,1,1,0,0,0
6337,104,2019,57,27,30,0.47,47,965,16,10,1,9,10,1,20,4,4,0,1,10,0,1,0,0,0
6338,105,2019,15,15,0,0.99,98,965,5,8,2,5,4,2,11,5,0,0,0,0,4,2,0,0,0
6339,106,2019,7,7,0,0.99,98,965,2,3,2,2,3,1,6,2,0,0,0,3,0,0,1,0,0
6340,107,2019,8,8,0,1.0,100,965,4,3,1,2,3,1,6,1,0,1,0,3,0,1,0,0,0
6341,108,2019,24,24,0,0.99,98,965,7,13,4,3,12,1,16,1,0,2,0,11,1,0,0,0,1
6342,109,2019,16,16,0,1.0,99,965,5,9,2,5,8,1,14,5,0,0,0,7,1,0,1,0,0
6343,110,2019,19,19,0,1.0,99,965,8,8,3,4,8,2,14,0,4,0,0,8,0,1,1,0,0
6344,111,2019,41,41,0,1.0,100,965,17,23,1,5,20,1,26,1,0,0,4,17,3,1,0,0,0
6345,112,2019,14,0,14,0.01,1,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6346,113,2019,7,7,0,1.0,100,965,2,3,2,1,3,1,5,0,1,0,0,3,0,0,1,0,0
6347,114,2019,18,17,1,0.97,97,965,11,5,1,5,5,1,11,1,2,2,0,5,0,1,0,0,0
6348,115,2019,5,5,0,0.93,92,965,2,2,1,2,2,1,5,2,0,0,0,2,0,1,0,0,0
6349,116,2019,42,6,36,0.14,14,965,3,3,0,3,2,0,5,3,0,0,0,1,1,0,0,0,0
6350,117,2019,8,8,0,1.0,100,965,5,3,0,4,2,0,6,3,1,0,0,1,1,0,0,0,0
6351,118,2019,15,14,1,0.91,90,965,7,4,3,5,4,1,10,4,0,1,0,4,0,0,0,1,0
6352,119,2019,14,5,9,0.35,35,965,1,3,1,1,2,1,4,1,0,0,0,1,1,1,0,0,0
6353,120,2019,32,32,0,1.0,100,965,19,11,2,11,11,2,24,5,4,2,0,11,0,2,0,0,0
6354,121,2019,32,31,1,0.95,95,965,12,18,1,5,11,1,17,2,0,2,1,4,7,1,0,0,0
6355,122,2019,6,6,0,0.96,96,965,4,2,0,2,1,0,3,0,2,0,0,0,1,0,0,0,0
6356,123,2019,20,20,0,1.0,100,965,13,7,0,6,7,0,13,1,3,2,0,7,0,0,0,0,0
6357,124,2019,40,40,0,1.0,100,965,16,21,3,12,11,2,25,10,1,0,1,1,10,1,1,0,0
6358,125,2019,48,48,0,0.99,98,965,20,24,4,9,22,2,33,1,6,1,1,20,2,1,0,1,0
6359,126,2019,55,31,24,0.57,57,965,11,17,3,6,12,3,21,4,0,1,1,7,5,3,0,0,0
6360,127,2019,15,7,8,0.44,44,965,3,3,1,2,2,1,5,1,1,0,0,1,1,1,0,0,0
6361,128,2019,11,11,0,1.0,100,965,3,5,3,1,3,2,6,0,0,1,0,1,2,1,1,0,0
6362,129,2019,58,58,0,1.0,100,965,37,18,3,16,16,3,35,8,1,1,6,14,2,3,0,0,0
6363,130,2019,15,15,0,1.0,100,965,7,6,2,6,5,2,13,5,1,0,0,4,1,2,0,0,0
6364,131,2019,52,52,0,1.0,99,965,24,26,2,11,19,2,32,5,1,3,2,12,7,2,0,0,0
6365,132,2019,28,20,8,0.73,73,965,8,8,4,2,7,4,13,0,0,0,2,6,1,4,0,0,0
6366,133,2019,57,31,26,0.54,53,965,23,6,2,21,6,2,29,19,2,0,0,6,0,2,0,0,0
6367,134,2019,26,18,8,0.69,69,965,12,4,2,3,2,1,6,0,0,0,3,0,2,0,1,0,0
6368,135,2019,42,42,0,1.0,100,965,23,19,0,10,16,0,26,0,8,1,1,13,3,0,0,0,0
6369,136,2019,9,9,0,0.98,97,965,5,4,0,5,2,0,7,5,0,0,0,0,2,0,0,0,0
6370,137,2019,23,11,12,0.49,48,965,3,5,3,3,3,2,8,3,0,0,0,1,2,1,1,0,0
6371,138,2019,19,19,0,1.0,100,965,6,11,2,4,6,1,11,3,0,1,0,1,5,0,1,0,0
6372,139,2019,42,42,0,1.0,100,965,29,11,2,15,7,1,23,10,0,1,4,3,4,0,1,0,0
6373,140,2019,29,17,12,0.58,58,965,9,7,1,7,7,1,15,6,0,1,0,7,0,1,0,0,0
6374,141,2019,12,12,0,1.0,100,965,3,6,3,2,3,2,7,1,1,0,0,0,3,1,1,0,0
6375,142,2019,7,7,0,0.99,99,965,3,3,1,3,3,1,7,3,0,0,0,3,0,1,0,0,0
6376,143,2019,7,7,0,0.98,98,965,5,2,0,2,2,0,4,1,0,0,1,2,0,0,0,0,0
6377,144,2019,6,6,0,0.92,91,965,2,3,1,2,3,1,6,2,0,0,0,3,0,1,0,0,0
6378,145,2019,15,15,0,1.0,100,965,6,6,3,4,3,1,8,3,0,1,0,0,3,0,0,1,0
6379,146,2019,29,22,7,0.74,74,965,11,9,2,5,6,1,12,1,2,2,0,3,3,0,1,0,0
6380,147,2019,22,6,16,0.26,25,965,3,2,1,1,1,1,3,0,0,1,0,0,1,1,0,0,0
6381,148,2019,19,18,1,0.97,97,965,11,7,0,4,5,0,9,1,1,0,2,3,2,0,0,0,0
6382,149,2019,32,32,0,1.0,100,965,22,7,3,7,4,1,12,0,0,6,1,1,3,0,0,1,0
6383,150,2019,33,33,0,1.0,100,965,11,20,2,9,13,1,23,8,0,1,0,6,7,0,1,0,0
6384,151,2019,16,15,1,0.92,92,965,10,3,2,5,3,2,10,2,1,2,0,3,0,2,0,0,0
6385,152,2019,6,2,4,0.39,39,965,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
6386,153,2019,31,31,0,1.0,100,965,21,7,3,6,4,2,12,1,0,0,5,1,3,1,1,0,0
6387,154,2019,32,12,20,0.39,38,965,5,5,2,4,4,1,9,3,1,0,0,3,1,0,1,0,0
6388,155,2019,27,27,0,1.0,100,965,7,16,4,5,14,4,23,4,0,1,0,12,2,4,0,0,0
6389,156,2019,30,21,9,0.71,71,965,11,9,1,6,7,1,14,3,2,0,1,5,2,1,0,0,0
6390,157,2019,22,22,0,1.0,100,965,12,6,4,12,4,1,17,12,0,0,0,2,2,0,0,0,1
6391,158,2019,26,24,2,0.94,93,965,11,9,4,8,6,1,15,6,1,1,0,3,3,0,0,0,1
6392,159,2019,7,7,0,1.0,99,965,3,3,1,3,2,1,6,3,0,0,0,1,1,1,0,0,0
6393,160,2019,21,21,0,1.0,100,965,10,8,3,3,5,1,9,0,0,2,1,2,3,0,0,1,0
6394,161,2019,34,8,26,0.22,22,965,3,3,2,2,2,1,5,1,1,0,0,1,1,0,1,0,0
6395,162,2019,31,21,10,0.69,68,965,8,11,2,7,10,2,19,6,1,0,0,9,1,2,0,0,0
6396,163,2019,54,52,2,0.95,95,965,37,12,3,23,6,2,31,15,2,6,0,0,6,1,1,0,0
6397,164,2019,5,5,0,1.0,100,965,2,2,1,1,1,1,3,0,1,0,0,0,1,1,0,0,0
6398,165,2019,15,15,0,1.0,99,965,8,5,2,6,4,1,11,4,2,0,0,3,1,0,1,0,0
6399,166,2019,30,30,0,1.0,99,965,16,11,3,6,7,3,16,1,1,3,1,3,4,3,0,0,0
6400,167,2019,15,0,15,0.01,1,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6401,168,2019,48,48,0,1.0,99,965,27,17,4,8,16,4,28,0,2,1,5,15,1,4,0,0,0
6402,169,2019,45,33,12,0.73,72,965,17,13,3,17,10,1,28,17,0,0,0,7,3,0,0,1,0
6403,170,2019,26,26,0,1.0,100,965,11,12,3,7,9,1,17,4,2,1,0,6,3,0,0,1,0
6404,171,2019,13,7,6,0.55,54,965,2,3,2,2,2,1,5,2,0,0,0,1,1,0,1,0,0
6405,172,2019,40,4,36,0.09,9,965,1,2,1,1,1,1,3,1,0,0,0,0,1,1,0,0,0
6406,173,2019,39,37,2,0.96,95,965,23,14,0,11,9,0,20,1,9,0,1,4,5,0,0,0,0
6407,174,2019,38,35,3,0.92,92,965,25,7,3,20,5,3,28,17,1,2,0,3,2,3,0,0,0
6408,175,2019,39,38,1,0.98,97,965,20,17,1,8,16,1,25,2,2,2,2,15,1,1,0,0,0
6409,176,2019,14,14,0,1.0,100,965,8,5,1,2,5,1,8,0,0,0,2,5,0,1,0,0,0
6410,177,2019,17,17,0,1.0,100,965,5,10,2,4,7,2,13,3,1,0,0,4,3,2,0,0,0
6411,178,2019,14,14,0,1.0,100,965,3,8,3,1,7,3,11,0,0,1,0,6,1,3,0,0,0
6412,179,2019,30,11,19,0.36,36,965,6,3,2,2,3,1,6,0,1,0,1,3,0,0,1,0,0
6413,180,2019,51,26,25,0.52,51,965,10,13,3,9,13,1,23,8,1,0,0,13,0,0,0,1,0
6414,181,2019,26,26,0,1.0,100,965,12,14,0,6,7,0,13,0,6,0,0,0,7,0,0,0,0
6415,182,2019,33,33,0,1.0,99,965,11,18,4,6,9,1,16,3,1,2,0,0,9,0,0,0,1
6416,183,2019,32,13,19,0.41,41,965,6,5,2,3,3,2,8,0,3,0,0,1,2,2,0,0,0
6417,184,2019,40,40,0,1.0,99,965,18,19,3,11,16,3,30,7,2,1,1,13,3,3,0,0,0
6418,185,2019,7,7,0,0.99,98,965,3,3,1,1,3,1,5,0,0,1,0,3,0,1,0,0,0
6419,186,2019,14,14,0,1.0,100,965,10,3,1,9,2,1,12,8,1,0,0,1,1,1,0,0,0
6420,187,2019,22,22,0,1.0,100,965,7,12,3,4,6,2,12,2,1,1,0,0,6,1,1,0,0
6421,188,2019,19,19,0,1.0,100,965,8,10,1,6,10,1,17,5,0,1,0,10,0,1,0,0,0
6422,189,2019,16,16,0,1.0,100,965,11,4,1,7,2,1,10,3,4,0,0,0,2,1,0,0,0
6423,190,2019,33,33,0,1.0,100,965,16,14,3,11,10,2,23,7,3,1,0,6,4,1,1,0,0
6424,191,2019,13,13,0,1.0,100,965,4,7,2,4,5,1,10,4,0,0,0,3,2,0,1,0,0
6425,192,2019,7,7,0,0.96,95,965,3,3,1,3,3,1,7,3,0,0,0,3,0,1,0,0,0
6426,193,2019,39,39,0,0.99,99,965,28,11,0,10,6,0,16,0,4,4,2,1,5,0,0,0,0
6427,194,2019,40,40,0,1.0,100,965,19,18,3,9,17,3,29,4,0,5,0,16,1,3,0,0,0
6428,195,2019,34,22,12,0.65,64,965,12,7,3,4,7,2,13,0,2,0,2,7,0,1,1,0,0
6429,196,2019,19,19,0,1.0,100,965,12,6,1,6,5,1,12,1,4,1,0,4,1,1,0,0,0
6430,197,2019,8,7,1,0.84,84,965,2,4,1,1,2,1,4,0,1,0,0,0,2,1,0,0,0
6431,198,2019,30,14,16,0.47,46,965,5,7,2,5,7,1,13,5,0,0,0,7,0,0,1,0,0
6432,199,2019,6,6,0,0.98,98,965,3,2,1,3,1,1,5,3,0,0,0,0,1,1,0,0,0
6433,200,2019,54,51,3,0.94,93,965,34,17,0,10,11,0,21,0,2,2,6,5,6,0,0,0,0
6434,201,2019,46,45,1,0.98,97,965,32,11,2,21,10,1,32,12,7,2,0,9,1,0,1,0,0
6435,202,2019,35,5,30,0.15,15,965,1,3,1,1,3,1,5,1,0,0,0,3,0,1,0,0,0
6436,203,2019,25,8,17,0.33,32,965,3,4,1,2,2,1,5,1,1,0,0,0,2,1,0,0,0
6437,204,2019,38,38,0,1.0,100,965,15,21,2,11,20,2,33,9,0,2,0,19,1,2,0,0,0
6438,205,2019,27,27,0,1.0,100,965,19,7,1,7,7,1,15,1,0,6,0,7,0,1,0,0,0
6439,206,2019,31,31,0,1.0,100,965,17,12,2,10,12,2,24,7,1,0,2,12,0,2,0,0,0
6440,207,2019,6,6,0,1.0,100,965,3,2,1,3,2,1,6,3,0,0,0,2,0,1,0,0,0
6441,208,2019,36,36,0,1.0,100,965,16,18,2,11,15,2,28,6,5,0,0,12,3,2,0,0,0
6442,209,2019,32,0,32,0.0,0,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6443,210,2019,34,23,11,0.68,67,965,15,6,2,15,4,1,20,15,0,0,0,2,2,0,1,0,0
6444,211,2019,31,31,0,1.0,100,965,18,13,0,6,13,0,19,0,3,0,3,13,0,0,0,0,0
6445,212,2019,35,35,0,1.0,100,965,25,7,3,12,5,3,20,3,6,2,1,3,2,3,0,0,0
6446,213,2019,10,1,9,0.11,10,965,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
6447,214,2019,18,18,0,1.0,100,965,8,7,3,3,7,2,12,0,1,2,0,7,0,1,1,0,0
6448,215,2019,5,5,0,1.0,100,965,2,2,1,2,2,1,5,2,0,0,0,2,0,1,0,0,0
6449,216,2019,26,26,0,1.0,100,965,19,4,3,13,4,1,18,10,0,3,0,4,0,0,0,1,0
6450,217,2019,36,36,0,1.0,100,965,14,21,1,5,16,1,22,0,3,0,2,11,5,1,0,0,0
6451,218,2019,39,39,0,1.0,99,965,18,20,1,12,19,1,32,8,2,2,0,18,1,1,0,0,0
6452,219,2019,48,48,0,1.0,100,965,31,16,1,16,10,1,27,7,4,4,1,4,6,1,0,0,0
6453,220,2019,44,34,10,0.77,77,965,20,11,3,7,11,1,19,1,1,3,2,11,0,0,0,1,0
6454,221,2019,37,37,0,1.0,99,965,20,17,0,17,15,0,32,14,3,0,0,13,2,0,0,0,0
6455,222,2019,15,8,7,0.53,52,965,3,3,2,3,2,2,7,3,0,0,0,1,1,2,0,0,0
6456,223,2019,50,50,0,1.0,100,965,29,21,0,8,15,0,23,1,0,0,7,9,6,0,0,0,0
6457,224,2019,21,21,0,1.0,100,965,11,6,4,7,5,2,14,4,2,1,0,4,1,1,0,1,0
6458,225,2019,16,16,0,1.0,100,965,11,3,2,11,2,1,14,11,0,0,0,1,1,0,1,0,0
6459,226,2019,7,7,0,0.95,95,965,4,2,1,1,1,1,3,0,0,0,1,0,1,1,0,0,0
6460,227,2019,17,17,0,1.0,99,965,11,4,2,10,4,2,16,9,1,0,0,4,0,2,0,0,0
6461,228,2019,11,10,1,0.92,91,965,6,4,0,6,4,0,10,6,0,0,0,4,0,0,0,0,0
6462,229,2019,14,14,0,1.0,100,965,3,8,3,2,6,2,10,1,1,0,0,4,2,1,1,0,0
6463,230,2019,22,21,1,0.96,96,965,12,5,4,8,5,3,16,5,2,1,0,5,0,2,1,0,0
6464,231,2019,17,15,2,0.89,89,965,8,6,1,4,6,1,11,1,2,1,0,6,0,1,0,0,0
6465,232,2019,30,28,2,0.94,93,965,15,13,0,15,10,0,25,15,0,0,0,7,3,0,0,0,0
6466,233,2019,16,14,2,0.87,86,965,5,5,4,2,5,4,11,1,0,0,1,5,0,4,0,0,0
6467,234,2019,24,3,21,0.14,13,965,2,1,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0
6468,235,2019,22,22,0,1.0,100,965,11,10,1,6,5,1,12,4,0,1,1,0,5,1,0,0,0
6469,236,2019,14,14,0,0.98,98,965,3,8,3,1,4,3,8,0,0,1,0,0,4,3,0,0,0
6470,237,2019,42,5,37,0.13,12,965,4,1,0,1,1,0,2,0,0,0,1,1,0,0,0,0,0
6471,238,2019,17,16,1,0.95,94,965,6,9,1,4,5,1,10,2,2,0,0,1,4,1,0,0,0
6472,239,2019,12,1,11,0.11,11,965,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
6473,240,2019,28,28,0,1.0,99,965,10,15,3,4,12,3,19,2,0,0,2,9,3,3,0,0,0
6474,241,2019,18,18,0,1.0,100,965,9,7,2,6,6,2,14,3,3,0,0,5,1,2,0,0,0
6475,242,2019,55,55,0,1.0,100,965,27,26,2,9,13,1,23,0,4,1,4,0,13,0,1,0,0
6476,243,2019,22,21,1,0.97,97,965,9,9,3,8,5,3,16,7,1,0,0,1,4,3,0,0,0
6477,244,2019,53,52,1,0.98,98,965,30,21,1,26,11,1,38,24,0,2,0,1,10,1,0,0,0
6478,245,2019,46,46,0,1.0,99,965,32,13,1,15,13,1,29,0,13,2,0,13,0,1,0,0,0
6479,246,2019,30,30,0,1.0,100,965,18,11,1,11,7,1,19,4,7,0,0,3,4,1,0,0,0
6480,247,2019,39,29,10,0.75,75,965,13,16,0,8,13,0,21,6,0,1,1,10,3,0,0,0,0
6481,248,2019,15,15,0,1.0,100,965,9,4,2,4,3,2,9,1,1,2,0,2,1,2,0,0,0
6482,249,2019,13,13,0,1.0,100,965,4,7,2,2,7,2,11,0,2,0,0,7,0,2,0,0,0
6483,250,2019,46,46,0,1.0,99,965,29,17,0,20,17,0,37,11,9,0,0,17,0,0,0,0,0
6484,251,2019,51,50,1,0.97,97,965,37,11,2,12,9,1,22,0,1,9,2,7,2,0,1,0,0
6485,252,2019,11,9,2,0.84,84,965,5,3,1,4,2,1,7,3,1,0,0,1,1,1,0,0,0
6486,253,2019,57,57,0,1.0,99,965,25,32,0,18,23,0,41,15,1,0,2,14,9,0,0,0,0
6487,254,2019,30,30,0,1.0,100,965,20,6,4,15,6,3,24,12,1,2,0,6,0,2,1,0,0
6488,255,2019,35,35,0,1.0,100,965,16,17,2,8,16,1,25,2,5,0,1,15,1,0,1,0,0
6489,256,2019,34,9,25,0.27,26,965,4,5,0,3,3,0,6,2,1,0,0,1,2,0,0,0,0
6490,257,2019,15,15,0,1.0,100,965,8,4,3,4,2,2,8,2,0,2,0,0,2,1,1,0,0
6491,258,2019,37,34,3,0.92,91,965,20,13,1,6,12,1,19,0,1,2,3,11,1,1,0,0,0
6492,259,2019,14,2,12,0.12,12,965,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
6493,260,2019,56,50,6,0.9,89,965,27,21,2,18,16,2,36,14,0,3,1,11,5,2,0,0,0
6494,261,2019,7,7,0,0.98,97,965,2,3,2,1,2,2,5,0,1,0,0,1,1,2,0,0,0
6495,262,2019,30,22,8,0.75,74,965,13,8,1,7,5,1,13,4,1,1,1,2,3,1,0,0,0
6496,263,2019,29,29,0,1.0,99,965,10,17,2,10,13,2,25,10,0,0,0,9,4,2,0,0,0
6497,264,2019,25,25,0,1.0,100,965,10,14,1,9,14,1,24,8,1,0,0,14,0,1,0,0,0
6498,265,2019,23,23,0,1.0,100,965,10,12,1,10,6,1,17,10,0,0,0,0,6,1,0,0,0
6499,266,2019,25,23,2,0.9,90,965,13,7,3,10,7,1,18,8,1,1,0,7,0,0,0,1,0
6500,267,2019,12,12,0,0.99,99,965,6,6,0,5,6,0,11,4,1,0,0,6,0,0,0,0,0
6501,268,2019,19,19,0,1.0,100,965,11,6,2,7,4,2,13,3,4,0,0,2,2,2,0,0,0
6502,269,2019,32,1,31,0.02,2,965,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
6503,270,2019,35,35,0,0.99,98,965,22,10,3,18,7,1,26,14,4,0,0,4,3,0,0,1,0
6504,271,2019,30,30,0,1.0,100,965,16,10,4,7,6,3,16,1,3,3,0,2,4,2,1,0,0
6505,272,2019,46,46,0,1.0,100,965,25,21,0,24,19,0,43,23,1,0,0,17,2,0,0,0,0
6506,273,2019,14,14,0,1.0,100,965,7,7,0,7,5,0,12,7,0,0,0,3,2,0,0,0,0
6507,274,2019,19,19,0,1.0,100,965,5,11,3,4,10,3,17,3,1,0,0,9,1,3,0,0,0
6508,275,2019,11,6,5,0.52,52,965,3,2,1,2,2,1,5,1,1,0,0,2,0,1,0,0,0
6509,276,2019,31,31,0,0.99,98,965,10,18,3,6,18,2,26,4,0,2,0,18,0,1,1,0,0
6510,277,2019,28,28,0,1.0,100,965,16,9,3,8,9,3,20,0,8,0,0,9,0,3,0,0,0
6511,278,2019,31,30,1,0.98,97,965,16,10,4,16,6,4,26,16,0,0,0,2,4,4,0,0,0
6512,279,2019,21,15,6,0.73,72,965,9,6,0,5,6,0,11,3,0,2,0,6,0,0,0,0,0
6513,280,2019,15,15,0,1.0,100,965,6,5,4,3,4,3,10,2,0,0,1,3,1,2,1,0,0
6514,281,2019,39,39,0,1.0,100,965,20,18,1,17,13,1,31,16,0,0,1,8,5,1,0,0,0
6515,282,2019,49,48,1,0.99,98,965,28,17,3,11,10,1,22,3,3,1,4,3,7,0,0,1,0
6516,283,2019,20,3,17,0.13,12,965,2,1,0,2,1,0,3,2,0,0,0,1,0,0,0,0,0
6517,284,2019,11,1,10,0.12,11,965,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
6518,285,2019,48,48,0,1.0,100,965,26,21,1,13,11,1,25,4,6,2,1,1,10,1,0,0,0
6519,286,2019,28,6,22,0.23,22,965,3,2,1,1,2,1,4,0,0,1,0,2,0,1,0,0,0
6520,287,2019,15,15,0,0.97,97,965,8,6,1,4,5,1,10,0,4,0,0,4,1,1,0,0,0
6521,288,2019,37,34,3,0.93,92,965,17,14,3,9,14,2,25,5,1,2,1,14,0,1,1,0,0
6522,289,2019,20,19,1,0.95,94,965,6,11,2,5,10,1,16,4,1,0,0,9,1,0,1,0,0
6523,290,2019,22,22,0,1.0,100,965,8,10,4,3,10,3,16,0,1,2,0,10,0,2,1,0,0
6524,291,2019,39,39,0,1.0,100,965,23,15,1,17,13,1,31,11,6,0,0,11,2,1,0,0,0
6525,292,2019,15,15,0,1.0,100,965,10,3,2,10,2,1,13,10,0,0,0,1,1,0,1,0,0
6526,293,2019,20,20,0,1.0,100,965,9,10,1,5,8,1,14,2,2,1,0,6,2,1,0,0,0
6527,294,2019,22,22,0,0.99,99,965,16,5,1,13,4,1,18,11,1,1,0,3,1,1,0,0,0
6528,295,2019,49,24,25,0.5,49,965,17,6,1,17,5,1,23,17,0,0,0,4,1,1,0,0,0
6529,296,2019,18,1,17,0.03,3,965,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
6530,297,2019,35,32,3,0.93,92,965,23,8,1,10,7,1,18,4,2,1,3,6,1,1,0,0,0
6531,298,2019,44,43,1,0.97,96,965,20,23,0,7,14,0,21,1,2,1,3,5,9,0,0,0,0
