,Year,Departement,Module_ID,Module,Chapter_ID,Chapter,Quiz_perChapter,Quizz_ID,Rank_onChapter,Quizz_Type,Slip,Guess,Success_Prct,Success_Attempts,Failure_Attempts,Number_Attempts,UniQ_Learner,Sucessful_Learners,Unsucessful_Learners,Avg_Attempts,Percent_Learners_Success,Predict_Difficulty,Correct_Difficulty,Score,Difficulty_String,Difficulty,Department
4304,2018,Sociologie,2,Histoire de la Pensee Economique,2,La Formation de la Pensee Economique jusqu'a Adam Smith,7,972,2,QCU,0.16,0.9,74.21,39,14,53,51,39,12,1.04,76.47,Facile,Facile,0,Meme Difficulté,Adapte,Sociology
5415,2019,Sociologie,2,Histoire de la Pensee Economique,2,La Formation de la Pensee Economique jusqu'a Adam Smith,7,972,2,QCU,0.12,0.97,74.21,42,15,57,51,42,9,1.12,82.35,Facile,Facile,0,Meme Difficulté,Adapte,Sociology
6526,2020,Sociologie,2,Histoire de la Pensee Economique,2,La Formation de la Pensee Economique jusqu'a Adam Smith,7,972,2,QCU,0.05,0.9,74.21,43,15,58,55,43,12,1.05,78.18,Facile,Facile,0,Meme Difficulté,Adapte,Sociology
972,2015,Sociologie,2,Histoire de la Pensee Economique,2,La Formation de la Pensee Economique jusqu'a Adam Smith,7,973,3,QROC,0.68,0.04,33.6,11,22,33,18,11,7,1.83,61.11,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Sociology
2083,2016,Sociologie,2,Histoire de la Pensee Economique,2,La Formation de la Pensee Economique jusqu'a Adam Smith,7,973,3,QCM,0.79,0.17,15.52,5,30,35,14,5,9,2.5,35.71,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Sociology
3194,2017,Sociologie,2,Histoire de la Pensee Economique,2,La Formation de la Pensee Economique jusqu'a Adam Smith,7,973,3,QCM,0.4,0.47,52.8,17,15,32,32,17,15,1.0,53.12,Difficile,Moyen,1,Plus Facile,Pas Adapte,Sociology
4305,2018,Sociologie,2,Histoire de la Pensee Economique,2,La Formation de la Pensee Economique jusqu'a Adam Smith,7,973,3,QCM,0.55,0.2,19.04,6,25,31,28,6,22,1.11,21.43,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Sociology
5416,2019,Sociologie,2,Histoire de la Pensee Economique,2,La Formation de la Pensee Economique jusqu'a Adam Smith,7,973,3,QCM,0.33,0.63,60.62,17,11,28,22,17,5,1.27,77.27,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
6527,2020,Sociologie,2,Histoire de la Pensee Economique,2,La Formation de la Pensee Economique jusqu'a Adam Smith,7,973,3,QCU,0.33,0.71,60.62,15,9,24,21,15,6,1.14,71.43,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
973,2015,Sociologie,2,Histoire de la Pensee Economique,2,La Formation de la Pensee Economique jusqu'a Adam Smith,7,974,4,QCM,0.77,0.29,18.25,9,42,51,50,9,41,1.02,18.0,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Sociology
2084,2016,Sociologie,2,Histoire de la Pensee Economique,2,La Formation de la Pensee Economique jusqu'a Adam Smith,7,974,4,QCM,0.13,0.72,87.8,38,5,43,41,38,3,1.05,92.68,Difficile,Facile,2,Beaucoup plus Facile,Pas Adapte,Sociology
3195,2017,Sociologie,2,Histoire de la Pensee Economique,2,La Formation de la Pensee Economique jusqu'a Adam Smith,7,974,4,QCM,0.6,0.25,9.41,4,41,45,34,4,30,1.32,11.76,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Sociology
4306,2018,Sociologie,2,Histoire de la Pensee Economique,2,La Formation de la Pensee Economique jusqu'a Adam Smith,7,974,4,QCM,0.41,0.52,63.46,27,16,43,39,27,12,1.1,69.23,Difficile,Moyen,1,Plus Facile,Adapte,Sociology
5417,2019,Sociologie,2,Histoire de la Pensee Economique,2,La Formation de la Pensee Economique jusqu'a Adam Smith,7,974,4,QCM,0.49,0.61,63.46,27,16,43,29,27,2,1.48,93.1,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
6528,2020,Sociologie,2,Histoire de la Pensee Economique,2,La Formation de la Pensee Economique jusqu'a Adam Smith,7,974,4,QCM,0.39,0.56,63.46,29,17,46,38,29,9,1.21,76.32,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
974,2015,Sociologie,2,Histoire de la Pensee Economique,2,La Formation de la Pensee Economique jusqu'a Adam Smith,7,975,5,QCU,0.1,0.86,95.6,8,0,8,8,8,0,1.0,100.0,Facile,Facile,0,Meme Difficulté,Pas Adapte,Sociology
2085,2016,Sociologie,2,Histoire de la Pensee Economique,2,La Formation de la Pensee Economique jusqu'a Adam Smith,7,975,5,QCU,0.0,0.84,96.19,7,0,7,7,7,0,1.0,100.0,Moyen,Facile,1,Plus Facile,Pas Adapte,Sociology
3196,2017,Sociologie,2,Histoire de la Pensee Economique,2,La Formation de la Pensee Economique jusqu'a Adam Smith,7,975,5,QCM,0.65,0.21,24.93,2,6,8,4,2,2,2.0,50.0,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Sociology
4307,2018,Sociologie,2,Histoire de la Pensee Economique,2,La Formation de la Pensee Economique jusqu'a Adam Smith,7,975,5,QCU,0.21,0.49,52.22,5,4,9,7,5,2,1.29,71.43,Difficile,Moyen,1,Plus Facile,Pas Adapte,Sociology
5418,2019,Sociologie,2,Histoire de la Pensee Economique,2,La Formation de la Pensee Economique jusqu'a Adam Smith,7,975,5,QCU,0.62,0.29,3.56,0,10,10,9,0,9,1.11,0.0,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Sociology
6529,2020,Sociologie,2,Histoire de la Pensee Economique,2,La Formation de la Pensee Economique jusqu'a Adam Smith,7,975,5,QCU,0.25,0.52,41.46,5,7,12,7,5,2,1.71,71.43,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Sociology
975,2015,Sociologie,2,Histoire de la Pensee Economique,2,La Formation de la Pensee Economique jusqu'a Adam Smith,7,976,6,QCU,0.21,0.54,43.79,21,27,48,29,21,8,1.66,72.41,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Sociology
2086,2016,Sociologie,2,Histoire de la Pensee Economique,2,La Formation de la Pensee Economique jusqu'a Adam Smith,7,976,6,QCM,0.07,0.93,94.63,48,3,51,49,48,1,1.04,97.96,Moyen,Facile,1,Plus Facile,Pas Adapte,Sociology
3197,2017,Sociologie,2,Histoire de la Pensee Economique,2,La Formation de la Pensee Economique jusqu'a Adam Smith,7,976,6,QO,0.19,0.46,99.57,43,0,43,43,43,0,1.0,100.0,Facile,Facile,0,Meme Difficulté,Pas Adapte,Sociology
4308,2018,Sociologie,2,Histoire de la Pensee Economique,2,La Formation de la Pensee Economique jusqu'a Adam Smith,7,976,6,QO,0.8,0.13,21.57,11,38,49,44,11,33,1.11,25.0,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Sociology
5419,2019,Sociologie,2,Histoire de la Pensee Economique,2,La Formation de la Pensee Economique jusqu'a Adam Smith,7,976,6,QO,0.95,0.05,2.62,1,49,50,36,1,35,1.39,2.78,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Sociology
6530,2020,Sociologie,2,Histoire de la Pensee Economique,2,La Formation de la Pensee Economique jusqu'a Adam Smith,7,976,6,QO,0.18,0.96,77.15,34,10,44,37,34,3,1.19,91.89,Facile,Facile,0,Meme Difficulté,Pas Adapte,Sociology
976,2015,Sociologie,2,Histoire de la Pensee Economique,2,La Formation de la Pensee Economique jusqu'a Adam Smith,7,977,7,QCU,0.28,0.65,56.57,7,6,13,11,7,4,1.18,63.64,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Sociology
2087,2016,Sociologie,2,Histoire de la Pensee Economique,2,La Formation de la Pensee Economique jusqu'a Adam Smith,7,977,7,QCU,0.11,0.79,71.6,9,3,12,9,9,0,1.33,100.0,Difficile,Facile,2,Beaucoup plus Facile,Adapte,Sociology
3198,2017,Sociologie,2,Histoire de la Pensee Economique,2,La Formation de la Pensee Economique jusqu'a Adam Smith,7,977,7,QCU,0.05,0.93,71.6,8,3,11,9,8,1,1.22,88.89,Facile,Facile,0,Meme Difficulté,Adapte,Sociology
4309,2018,Sociologie,2,Histoire de la Pensee Economique,2,La Formation de la Pensee Economique jusqu'a Adam Smith,7,977,7,QCU,0.02,0.9,71.6,9,3,12,11,9,2,1.09,81.82,Facile,Facile,0,Meme Difficulté,Adapte,Sociology
5420,2019,Sociologie,2,Histoire de la Pensee Economique,2,La Formation de la Pensee Economique jusqu'a Adam Smith,7,977,7,QCU,0.03,0.97,71.6,8,3,11,10,8,2,1.1,80.0,Facile,Facile,0,Meme Difficulté,Adapte,Sociology
6531,2020,Sociologie,2,Histoire de la Pensee Economique,2,La Formation de la Pensee Economique jusqu'a Adam Smith,7,977,7,QCU,0.1,1.0,71.6,7,3,10,10,7,3,1.0,70.0,Facile,Facile,0,Meme Difficulté,Adapte,Sociology
977,2015,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,978,1,QCU,0.57,0.23,21.16,18,66,84,67,18,49,1.25,26.87,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Sociology
2088,2016,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,978,1,QCM,0.18,0.85,82.02,76,17,93,83,76,7,1.12,91.57,Moyen,Facile,1,Plus Facile,Pas Adapte,Sociology
3199,2017,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,978,1,QCM,0.02,0.9,95.72,99,4,103,100,99,1,1.03,99.0,Moyen,Facile,1,Plus Facile,Pas Adapte,Sociology
4310,2018,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,978,1,QCM,0.63,0.24,13.3,12,79,91,34,12,22,2.68,35.29,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Sociology
5421,2019,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,978,1,QCM,0.2,0.66,43.46,40,52,92,61,40,21,1.51,65.57,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Sociology
6532,2020,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,978,1,QCM,0.37,0.57,47.16,37,42,79,61,37,24,1.3,60.66,Difficile,Moyen,1,Plus Facile,Pas Adapte,Sociology
978,2015,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,979,2,QCM,0.79,0.15,32.56,13,26,39,30,13,17,1.3,43.33,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Sociology
2089,2016,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,979,2,QCU,0.02,0.79,86.31,28,5,33,30,28,2,1.1,93.33,Difficile,Facile,2,Beaucoup plus Facile,Pas Adapte,Sociology
3200,2017,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,979,2,QCU,0.23,0.45,60.13,18,12,30,25,18,7,1.2,72.0,Facile,Moyen,-1,Plus Difficile,Adapte,Sociology
4311,2018,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,979,2,QCU,0.29,0.45,60.13,18,12,30,27,18,9,1.11,66.67,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
5422,2019,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,979,2,QCU,0.32,0.45,60.13,16,10,26,21,16,5,1.24,76.19,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
6533,2020,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,979,2,QCU,0.35,0.56,60.13,13,9,22,15,13,2,1.47,86.67,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
979,2015,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,980,3,QCU,0.17,0.98,83.93,46,9,55,49,46,3,1.12,93.88,Moyen,Facile,1,Plus Facile,Pas Adapte,Sociology
2090,2016,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,980,3,QCU,0.05,0.85,75.09,44,14,58,45,44,1,1.29,97.78,Moyen,Facile,1,Plus Facile,Pas Adapte,Sociology
3201,2017,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,980,3,QCU,0.53,0.38,18.03,10,44,54,32,10,22,1.69,31.25,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Sociology
4312,2018,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,980,3,QCU,0.17,0.87,66.5,35,18,53,50,35,15,1.06,70.0,Difficile,Facile,2,Beaucoup plus Facile,Adapte,Sociology
5423,2019,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,980,3,QCU,0.0,0.96,66.5,32,16,48,45,32,13,1.07,71.11,Facile,Facile,0,Meme Difficulté,Adapte,Sociology
6534,2020,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,980,3,QCU,0.08,0.81,66.5,30,15,45,41,30,11,1.1,73.17,Facile,Facile,0,Meme Difficulté,Adapte,Sociology
980,2015,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,981,4,QCM,0.14,0.74,79.45,44,12,56,53,44,9,1.06,83.02,Moyen,Facile,1,Plus Facile,Pas Adapte,Sociology
2091,2016,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,981,4,QCM,0.02,0.74,88.3,49,6,55,51,49,2,1.08,96.08,Difficile,Facile,2,Beaucoup plus Facile,Pas Adapte,Sociology
3202,2017,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,981,4,QCM,0.69,0.21,1.08,1,56,57,34,1,33,1.68,2.94,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Sociology
4313,2018,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,981,4,QCM,0.21,0.6,50.24,32,31,63,40,32,8,1.57,80.0,Difficile,Moyen,1,Plus Facile,Pas Adapte,Sociology
5424,2019,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,981,4,QCM,0.46,0.67,52.2,31,28,59,47,31,16,1.26,65.96,Difficile,Moyen,1,Plus Facile,Pas Adapte,Sociology
6535,2020,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,981,4,QCM,0.79,0.29,13.3,7,43,50,26,7,19,1.92,26.92,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Sociology
981,2015,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,982,5,QCM,0.17,0.93,86.21,26,4,30,26,26,0,1.15,100.0,Moyen,Facile,1,Plus Facile,Pas Adapte,Sociology
2092,2016,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,982,5,QCM,0.66,0.19,10.96,4,28,32,30,4,26,1.07,13.33,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Sociology
3203,2017,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,982,5,QCM,0.56,0.19,17.92,6,28,34,29,6,23,1.17,20.69,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Sociology
4314,2018,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,982,5,QROC,0.6,0.03,16.82,6,32,38,25,6,19,1.52,24.0,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Sociology
5425,2019,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,982,5,QROC,0.03,0.65,70.8,26,11,37,26,26,0,1.42,100.0,Difficile,Facile,2,Beaucoup plus Facile,Adapte,Sociology
6536,2020,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,982,5,QROC,0.04,0.53,70.8,23,9,32,26,23,3,1.23,88.46,Facile,Facile,0,Meme Difficulté,Adapte,Sociology
982,2015,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,983,6,QCM,0.43,0.57,36.88,18,31,49,38,18,20,1.29,47.37,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Sociology
2093,2016,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,983,6,QCM,0.32,0.31,62.42,28,17,45,38,28,10,1.18,73.68,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
3204,2017,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,983,6,QCM,0.31,0.65,62.42,32,19,51,36,32,4,1.42,88.89,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
4315,2018,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,983,6,QCM,0.22,0.55,62.42,30,18,48,47,30,17,1.02,63.83,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
5426,2019,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,983,6,QCM,0.26,0.33,62.42,31,19,50,43,31,12,1.16,72.09,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
6537,2020,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,983,6,QCM,0.21,0.58,62.42,27,16,43,27,27,0,1.59,100.0,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
983,2015,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,984,7,QCM,0.21,0.57,56.97,46,35,81,61,46,15,1.33,75.41,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Sociology
2094,2016,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,984,7,QCM,0.25,0.38,61.25,53,34,87,71,53,18,1.23,74.65,Facile,Moyen,-1,Plus Difficile,Adapte,Sociology
3205,2017,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,984,7,QCM,0.37,0.61,61.25,58,36,94,76,58,18,1.24,76.32,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
4316,2018,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,984,7,QCM,0.35,0.5,61.25,58,37,95,64,58,6,1.48,90.62,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
5427,2019,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,984,7,QCM,0.25,0.31,61.25,66,41,107,95,66,29,1.13,69.47,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
6538,2020,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,984,7,QCM,0.39,0.47,61.25,74,47,121,104,74,30,1.16,71.15,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
984,2015,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,985,8,QCM,0.34,0.55,36.59,12,20,32,16,12,4,2.0,75.0,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Sociology
2095,2016,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,985,8,QCM,0.21,0.5,62.86,18,10,28,24,18,6,1.17,75.0,Facile,Moyen,-1,Plus Difficile,Adapte,Sociology
3206,2017,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,985,8,QCM,0.44,0.52,62.86,19,12,31,21,19,2,1.48,90.48,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
4317,2018,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,985,8,QCM,0.44,0.53,62.86,18,11,29,19,18,1,1.53,94.74,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
5428,2019,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,985,8,QCU,0.37,0.49,62.86,19,11,30,30,19,11,1.0,63.33,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
6539,2020,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,985,8,QCU,0.26,0.49,62.86,18,10,28,26,18,8,1.08,69.23,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
985,2015,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,986,9,QO,0.19,0.53,73.67,71,25,96,89,71,18,1.08,79.78,Difficile,Facile,2,Beaucoup plus Facile,Adapte,Sociology
2096,2016,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,986,9,QO,0.19,0.94,73.67,63,22,85,72,63,9,1.18,87.5,Facile,Facile,0,Meme Difficulté,Adapte,Sociology
3207,2017,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,986,9,QO,0.12,0.35,73.67,59,21,80,79,59,20,1.01,74.68,Facile,Facile,0,Meme Difficulté,Adapte,Sociology
4318,2018,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,986,9,QO,0.15,0.5,73.67,56,20,76,59,56,3,1.29,94.92,Facile,Facile,0,Meme Difficulté,Adapte,Sociology
5429,2019,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,986,9,QO,0.09,0.43,73.67,57,21,78,71,57,14,1.1,80.28,Facile,Facile,0,Meme Difficulté,Adapte,Sociology
6540,2020,Sociologie,2,Histoire de la Pensee Economique,3,La Conception Liberale de l'Economie,9,986,9,QO,0.02,0.66,73.67,64,23,87,86,64,22,1.01,74.42,Facile,Facile,0,Meme Difficulté,Adapte,Sociology
986,2015,Sociologie,2,Histoire de la Pensee Economique,4,L'Analyse Marxiste,14,987,1,QCM,0.17,0.81,78.19,38,11,49,38,38,0,1.29,100.0,Facile,Facile,0,Meme Difficulté,Pas Adapte,Sociology
2097,2016,Sociologie,2,Histoire de la Pensee Economique,4,L'Analyse Marxiste,14,987,1,QCM,0.29,0.45,45.24,19,23,42,32,19,13,1.31,59.38,Difficile,Moyen,1,Plus Facile,Pas Adapte,Sociology
3208,2017,Sociologie,2,Histoire de la Pensee Economique,4,L'Analyse Marxiste,14,987,1,QCM,0.24,0.55,56.66,22,16,38,31,22,9,1.23,70.97,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Sociology
4319,2018,Sociologie,2,Histoire de la Pensee Economique,4,L'Analyse Marxiste,14,987,1,QCM,0.24,0.55,63.33,28,16,44,31,28,3,1.42,90.32,Difficile,Moyen,1,Plus Facile,Adapte,Sociology
5430,2019,Sociologie,2,Histoire de la Pensee Economique,4,L'Analyse Marxiste,14,987,1,QROC,0.34,0.28,63.33,25,14,39,29,25,4,1.34,86.21,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
6541,2020,Sociologie,2,Histoire de la Pensee Economique,4,L'Analyse Marxiste,14,987,1,QROC,0.51,0.26,63.33,22,13,35,34,22,12,1.03,64.71,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
987,2015,Sociologie,2,Histoire de la Pensee Economique,4,L'Analyse Marxiste,14,988,2,QCM,0.36,0.44,51.63,24,22,46,27,24,3,1.7,88.89,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Sociology
2098,2016,Sociologie,2,Histoire de la Pensee Economique,4,L'Analyse Marxiste,14,988,2,QCU,0.01,0.76,81.24,40,9,49,46,40,6,1.07,86.96,Moyen,Facile,1,Plus Facile,Pas Adapte,Sociology
3209,2017,Sociologie,2,Histoire de la Pensee Economique,4,L'Analyse Marxiste,14,988,2,QCU,0.19,0.97,75.21,35,12,47,44,35,9,1.07,79.55,Difficile,Facile,2,Beaucoup plus Facile,Pas Adapte,Sociology
4320,2018,Sociologie,2,Histoire de la Pensee Economique,4,L'Analyse Marxiste,14,988,2,QCU,0.56,0.24,33.92,16,30,46,41,16,25,1.12,39.02,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Sociology
5431,2019,Sociologie,2,Histoire de la Pensee Economique,4,L'Analyse Marxiste,14,988,2,QCU,0.04,0.95,78.84,41,11,52,47,41,6,1.11,87.23,Moyen,Facile,1,Plus Facile,Pas Adapte,Sociology
6542,2020,Sociologie,2,Histoire de la Pensee Economique,4,L'Analyse Marxiste,14,988,2,QCU,0.22,0.45,49.07,26,28,54,53,26,27,1.02,49.06,Difficile,Moyen,1,Plus Facile,Pas Adapte,Sociology
988,2015,Sociologie,2,Histoire de la Pensee Economique,4,L'Analyse Marxiste,14,989,3,QCM,0.36,0.37,56.77,9,7,16,9,9,0,1.78,100.0,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Sociology
2099,2016,Sociologie,2,Histoire de la Pensee Economique,4,L'Analyse Marxiste,14,989,3,QCM,0.78,0.19,19.12,3,15,18,5,3,2,3.6,60.0,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Sociology
3210,2017,Sociologie,2,Histoire de la Pensee Economique,4,L'Analyse Marxiste,14,989,3,QCM,0.39,0.48,43.26,9,12,21,13,9,4,1.62,69.23,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Sociology
4321,2018,Sociologie,2,Histoire de la Pensee Economique,4,L'Analyse Marxiste,14,989,3,QCM,0.04,0.85,91.73,22,2,24,23,22,1,1.04,95.65,Facile,Facile,0,Meme Difficulté,Pas Adapte,Sociology
5432,2019,Sociologie,2,Histoire de la Pensee Economique,4,L'Analyse Marxiste,14,989,3,QCM,0.59,0.21,7.81,2,22,24,6,2,4,4.0,33.33,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Sociology
6543,2020,Sociologie,2,Histoire de la Pensee Economique,4,L'Analyse Marxiste,14,989,3,QROC,0.03,0.42,80.18,21,5,26,23,21,2,1.13,91.3,Facile,Facile,0,Meme Difficulté,Pas Adapte,Sociology
989,2015,Sociologie,2,Histoire de la Pensee Economique,4,L'Analyse Marxiste,14,990,4,QCU,0.32,0.41,59.0,53,37,90,86,53,33,1.05,61.63,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Sociology
