,Year,Departement,Module_ID,Module,Chapter_ID,Chapter,Quiz_perChapter,Quizz_ID,Rank_onChapter,Quizz_Type,Slip,Guess,Success_Prct,Success_Attempts,Failure_Attempts,Number_Attempts,UniQ_Learner,Sucessful_Learners,Unsucessful_Learners,Avg_Attempts,Percent_Learners_Success,Predict_Difficulty,Correct_Difficulty,Score,Difficulty_String,Difficulty,Department
950,2015,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,951,3,QCM,0.34,0.5,35.11,33,60,93,50,33,17,1.86,66.0,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Sociology
2074,2016,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,951,3,QCM,0.37,0.62,57.99,52,38,90,70,52,18,1.29,74.29,Difficile,Moyen,1,Plus Facile,Pas Adapte,Sociology
3198,2017,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,951,3,QCM,0.43,0.42,64.68,61,33,94,92,61,31,1.02,66.3,Facile,Moyen,-1,Plus Difficile,Adapte,Sociology
4322,2018,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,951,3,QCM,0.32,0.42,64.68,67,37,104,90,67,23,1.16,74.44,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
5446,2019,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,951,3,QCM,0.45,0.43,64.68,67,36,103,80,67,13,1.29,83.75,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
6570,2020,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,951,3,QCM,0.47,0.48,64.68,74,41,115,100,74,26,1.15,74.0,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
951,2015,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,952,4,QCM,0.19,0.84,81.54,6,1,7,6,6,0,1.17,100.0,Facile,Facile,0,Meme Difficulté,Pas Adapte,Sociology
2075,2016,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,952,4,QCM,0.24,0.45,50.18,3,3,6,4,3,1,1.5,75.0,Difficile,Moyen,1,Plus Facile,Pas Adapte,Sociology
3199,2017,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,952,4,QCM,0.75,0.19,19.0,1,6,7,4,1,3,1.75,25.0,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Sociology
4323,2018,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,952,4,QCM,0.01,0.72,79.85,5,1,6,6,5,1,1.0,83.33,Facile,Facile,0,Meme Difficulté,Pas Adapte,Sociology
5447,2019,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,952,4,QCM,0.62,0.18,6.25,0,5,5,3,0,3,1.67,0.0,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Sociology
6571,2020,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,952,4,QCU,0.3,0.72,59.72,2,2,4,4,2,2,1.0,50.0,Difficile,Moyen,1,Plus Facile,Pas Adapte,Sociology
952,2015,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,953,5,QCM,0.31,0.58,64.54,10,6,16,15,10,5,1.07,66.67,Difficile,Moyen,1,Plus Facile,Adapte,Sociology
2076,2016,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,953,5,QCM,0.45,0.51,64.54,9,5,14,13,9,4,1.08,69.23,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
3200,2017,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,953,5,QCU,0.33,0.66,64.54,8,5,13,11,8,3,1.18,72.73,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
4324,2018,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,953,5,QCU,0.36,0.7,64.54,10,5,15,12,10,2,1.25,83.33,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
5448,2019,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,953,5,QCU,0.35,0.69,64.54,10,6,16,11,10,1,1.45,90.91,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
6572,2020,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,953,5,QCM,0.34,0.7,64.54,10,6,16,11,10,1,1.45,90.91,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
953,2015,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,954,6,QCM,0.64,0.23,17.15,4,18,22,8,4,4,2.75,50.0,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Sociology
2077,2016,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,954,6,QCU,0.31,0.54,40.26,10,15,25,16,10,6,1.56,62.5,Difficile,Moyen,1,Plus Facile,Pas Adapte,Sociology
3201,2017,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,954,6,QCU,0.44,0.38,14.82,4,23,27,23,4,19,1.17,17.39,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Sociology
4325,2018,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,954,6,QCU,0.13,0.91,99.34,24,0,24,24,24,0,1.0,100.0,Facile,Facile,0,Meme Difficulté,Pas Adapte,Sociology
5449,2019,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,954,6,QCU,0.25,0.55,45.34,13,15,28,22,13,9,1.27,59.09,Difficile,Moyen,1,Plus Facile,Pas Adapte,Sociology
6573,2020,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,954,6,QCU,0.72,0.24,32.54,10,22,32,30,10,20,1.07,33.33,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Sociology
954,2015,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,955,7,QROC,0.27,0.37,54.3,26,21,47,41,26,15,1.15,63.41,Difficile,Moyen,1,Plus Facile,Pas Adapte,Sociology
2078,2016,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,955,7,QROC,0.03,0.63,77.64,39,11,50,42,39,3,1.19,92.86,Facile,Facile,0,Meme Difficulté,Pas Adapte,Sociology
3202,2017,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,955,7,QROC,0.04,0.46,98.72,49,1,50,49,49,0,1.02,100.0,Facile,Facile,0,Meme Difficulté,Pas Adapte,Sociology
4326,2018,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,955,7,QROC,0.28,0.33,44.12,23,30,53,45,23,22,1.18,51.11,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Sociology
5450,2019,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,955,7,QROC,0.33,0.27,58.13,28,20,48,40,28,12,1.2,70.0,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Sociology
6574,2020,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,955,7,QROC,0.79,0.12,20.83,10,40,50,37,10,27,1.35,27.03,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Sociology
955,2015,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,956,8,QCU,0.68,0.32,11.17,11,87,98,94,11,83,1.04,11.7,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Sociology
2079,2016,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,956,8,QCU,0.27,0.7,64.09,69,39,108,70,69,1,1.54,98.57,Facile,Moyen,-1,Plus Difficile,Adapte,Sociology
3203,2017,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,956,8,QCU,0.24,0.67,64.09,70,39,109,101,70,31,1.08,69.31,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
4327,2018,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,956,8,QCU,0.3,0.73,64.09,60,34,94,92,60,32,1.02,65.22,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
5451,2019,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,956,8,QROC,0.54,0.38,64.09,56,31,87,75,56,19,1.16,74.67,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
6575,2020,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,956,8,QROC,0.31,0.37,64.09,56,31,87,73,56,17,1.19,76.71,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
956,2015,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,957,9,QCU,0.33,0.61,35.22,15,28,43,34,15,19,1.26,44.12,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Sociology
2080,2016,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,957,9,QCU,0.21,0.58,38.97,19,29,48,31,19,12,1.55,61.29,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Sociology
3204,2017,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,957,9,QCU,0.0,0.81,68.26,29,14,43,29,29,0,1.48,100.0,Moyen,Facile,1,Plus Facile,Adapte,Sociology
4328,2018,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,957,9,QCU,0.03,0.75,68.26,29,14,43,32,29,3,1.34,90.62,Facile,Facile,0,Meme Difficulté,Adapte,Sociology
5452,2019,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,957,9,QCU,0.09,1.0,68.26,29,13,42,30,29,1,1.4,96.67,Facile,Facile,0,Meme Difficulté,Adapte,Sociology
6576,2020,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,957,9,QCU,0.19,0.82,68.26,27,13,40,29,27,2,1.38,93.1,Facile,Facile,0,Meme Difficulté,Adapte,Sociology
957,2015,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,958,10,QCU,0.7,0.3,16.81,2,7,9,5,2,3,1.8,40.0,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Sociology
2081,2016,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,958,10,QCU,0.36,0.66,56.62,5,3,8,7,5,2,1.14,71.43,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Sociology
3205,2017,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,958,10,QCU,0.15,0.84,76.78,6,2,8,6,6,0,1.33,100.0,Moyen,Facile,1,Plus Facile,Pas Adapte,Sociology
4329,2018,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,958,10,QCU,0.18,0.97,81.86,6,1,7,6,6,0,1.17,100.0,Facile,Facile,0,Meme Difficulté,Pas Adapte,Sociology
5453,2019,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,958,10,QCU,0.11,0.96,69.99,6,2,8,8,6,2,1.0,75.0,Moyen,Facile,1,Plus Facile,Adapte,Sociology
6577,2020,Sociologie,1,Les Differentes Approches de l'Economie,3,Les Auteurs Neoclassiques,10,958,10,QCM,0.1,0.94,69.99,5,2,7,6,5,1,1.17,83.33,Facile,Facile,0,Meme Difficulté,Adapte,Sociology
958,2015,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,959,1,QCU,0.04,0.93,77.33,7,2,9,8,7,1,1.12,87.5,Moyen,Facile,1,Plus Facile,Pas Adapte,Sociology
2082,2016,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,959,1,QCU,0.12,0.76,81.04,6,2,8,7,6,1,1.14,85.71,Difficile,Facile,2,Beaucoup plus Facile,Pas Adapte,Sociology
3206,2017,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,959,1,QCM,0.3,0.54,61.13,5,3,8,7,5,2,1.14,71.43,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
4330,2018,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,959,1,QCM,0.44,0.5,61.13,5,3,8,8,5,3,1.0,62.5,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
5454,2019,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,959,1,QCM,0.26,0.32,61.13,6,3,9,9,6,3,1.0,66.67,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
6578,2020,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,959,1,QCM,0.44,0.33,61.13,5,3,8,7,5,2,1.14,71.43,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
959,2015,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,960,2,QCU,0.31,0.5,46.01,46,53,99,93,46,47,1.06,49.46,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Sociology
2083,2016,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,960,2,QCU,0.03,0.75,81.14,72,17,89,87,72,15,1.02,82.76,Difficile,Facile,2,Beaucoup plus Facile,Pas Adapte,Sociology
3207,2017,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,960,2,QO,0.5,0.23,63.09,49,28,77,70,49,21,1.1,70.0,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
4331,2018,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,960,2,QO,0.54,0.24,63.09,45,27,72,54,45,9,1.33,83.33,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
5455,2019,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,960,2,QO,0.73,0.28,63.09,49,29,78,73,49,24,1.07,67.12,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
6579,2020,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,960,2,QO,0.48,0.23,63.09,50,30,80,73,50,23,1.1,68.49,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
960,2015,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,961,3,QCU,0.29,0.69,51.7,31,28,59,38,31,7,1.55,81.58,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Sociology
2084,2016,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,961,3,QCU,0.37,0.66,48.86,26,28,54,32,26,6,1.69,81.25,Difficile,Moyen,1,Plus Facile,Pas Adapte,Sociology
3208,2017,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,961,3,QCU,0.32,0.63,51.86,28,26,54,36,28,8,1.5,77.78,Difficile,Moyen,1,Plus Facile,Pas Adapte,Sociology
4332,2018,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,961,3,QCU,0.31,0.43,44.49,21,27,48,28,21,7,1.71,75.0,Difficile,Moyen,1,Plus Facile,Pas Adapte,Sociology
5456,2019,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,961,3,QCU,0.01,0.86,77.71,37,11,48,40,37,3,1.2,92.5,Difficile,Facile,2,Beaucoup plus Facile,Pas Adapte,Sociology
6580,2020,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,961,3,QCU,0.2,0.86,91.8,48,4,52,51,48,3,1.02,94.12,Facile,Facile,0,Meme Difficulté,Pas Adapte,Sociology
961,2015,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,962,4,QCU,0.22,0.53,40.6,18,26,44,43,18,25,1.02,41.86,Difficile,Moyen,1,Plus Facile,Pas Adapte,Sociology
2085,2016,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,962,4,QCM,0.72,0.16,2.43,1,45,46,14,1,13,3.29,7.14,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Sociology
3209,2017,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,962,4,QROC,0.48,0.28,58.42,29,20,49,47,29,18,1.04,61.7,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Sociology
4333,2018,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,962,4,QROC,0.11,0.79,90.35,49,5,54,49,49,0,1.1,100.0,Facile,Facile,0,Meme Difficulté,Pas Adapte,Sociology
5457,2019,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,962,4,QROC,0.8,0.07,31.94,18,37,55,33,18,15,1.67,54.55,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Sociology
6581,2020,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,962,4,QO,0.13,0.56,96.39,45,2,47,47,45,2,1.0,95.74,Difficile,Facile,2,Beaucoup plus Facile,Pas Adapte,Sociology
962,2015,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,963,5,QCM,0.5,0.63,45.84,25,30,55,47,25,22,1.17,53.19,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Sociology
2086,2016,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,963,5,QCM,0.32,0.41,43.88,21,26,47,23,21,2,2.04,91.3,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Sociology
3210,2017,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,963,5,QCM,0.53,0.29,1.92,1,47,48,21,1,20,2.29,4.76,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Sociology
4334,2018,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,963,5,QCM,0.74,0.17,23.01,10,34,44,36,10,26,1.22,27.78,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Sociology
5458,2019,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,963,5,QCM,0.36,0.61,52.75,21,19,40,33,21,12,1.21,63.64,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Sociology
6582,2020,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,963,5,QROC,0.81,0.03,9.59,3,32,35,33,3,30,1.06,9.09,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Sociology
963,2015,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,964,6,QCM,0.53,0.3,19.04,4,17,21,9,4,5,2.33,44.44,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Sociology
2087,2016,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,964,6,QCM,0.34,0.38,43.67,8,10,18,17,8,9,1.06,47.06,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Sociology
3211,2017,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,964,6,QCM,0.72,0.18,9.08,2,18,20,16,2,14,1.25,12.5,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Sociology
4335,2018,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,964,6,QCM,0.51,0.3,30.56,7,15,22,15,7,8,1.47,46.67,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Sociology
5459,2019,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,964,6,QCU,0.23,0.41,41.24,8,12,20,15,8,7,1.33,53.33,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Sociology
6583,2020,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,964,6,QCU,0.54,0.33,19.76,4,16,20,9,4,5,2.22,44.44,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Sociology
964,2015,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,965,7,QCU,0.09,0.78,99.47,98,1,99,99,98,1,1.0,98.99,Moyen,Facile,1,Plus Facile,Pas Adapte,Sociology
2088,2016,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,965,7,QCU,0.29,0.47,53.84,52,45,97,88,52,36,1.1,59.09,Difficile,Moyen,1,Plus Facile,Pas Adapte,Sociology
3212,2017,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,965,7,QCU,0.01,0.85,73.39,62,23,85,79,62,17,1.08,78.48,Difficile,Facile,2,Beaucoup plus Facile,Adapte,Sociology
4336,2018,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,965,7,QCU,0.13,0.89,73.39,68,24,92,88,68,20,1.05,77.27,Facile,Facile,0,Meme Difficulté,Adapte,Sociology
5460,2019,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,965,7,QCU,0.14,0.95,73.39,67,24,91,84,67,17,1.08,79.76,Facile,Facile,0,Meme Difficulté,Adapte,Sociology
6584,2020,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,965,7,QCU,0.19,0.94,73.39,68,25,93,74,68,6,1.26,91.89,Facile,Facile,0,Meme Difficulté,Adapte,Sociology
965,2015,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,966,8,QROC,0.42,0.29,57.76,39,28,67,62,39,23,1.08,62.9,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Sociology
2089,2016,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,966,8,QROC,0.08,0.89,89.85,62,7,69,64,62,2,1.08,96.88,Moyen,Facile,1,Plus Facile,Pas Adapte,Sociology
3213,2017,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,966,8,QROC,0.15,0.44,93.27,58,4,62,58,58,0,1.07,100.0,Difficile,Facile,2,Beaucoup plus Facile,Pas Adapte,Sociology
4337,2018,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,966,8,QROC,0.23,0.37,62.86,36,22,58,51,36,15,1.14,70.59,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
5461,2019,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,966,8,QO,0.59,0.28,62.86,42,25,67,60,42,18,1.12,70.0,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
6585,2020,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,966,8,QO,0.35,0.23,62.86,36,22,58,55,36,19,1.05,65.45,Moyen,Moyen,0,Meme Difficulté,Adapte,Sociology
966,2015,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,967,9,QCM,0.1,0.94,92.45,84,7,91,84,84,0,1.08,100.0,Facile,Facile,0,Meme Difficulté,Pas Adapte,Sociology
2090,2016,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,967,9,QO,1.0,0.13,3.28,3,101,104,53,3,50,1.96,5.66,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Sociology
3214,2017,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,967,9,QO,0.98,0.05,14.23,14,83,97,61,14,47,1.59,22.95,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Sociology
4338,2018,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,967,9,QO,0.25,0.16,57.37,53,40,93,65,53,12,1.43,81.54,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Sociology
5462,2019,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,967,9,QO,0.91,0.03,10.13,10,86,96,77,10,67,1.25,12.99,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Sociology
6586,2020,Sociologie,1,Les Differentes Approches de l'Economie,4,L'Analyse Marxiste,9,967,9,QO,0.13,0.54,94.24,104,6,110,110,104,6,1.0,94.55,Facile,Facile,0,Meme Difficulté,Pas Adapte,Sociology
967,2015,Sociologie,1,Les Differentes Approches de l'Economie,5,La Pensee Economique de Keynes,5,968,1,QCU,0.66,0.33,18.66,13,54,67,52,13,39,1.29,25.0,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Sociology
2091,2016,Sociologie,1,Les Differentes Approches de l'Economie,5,La Pensee Economique de Keynes,5,968,1,QCU,0.46,0.32,30.19,20,47,67,26,20,6,2.58,76.92,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Sociology
