,Quizz_ID,Year,Departement,Chapter_ID,Rank_onChapter,Quizz_Type,Number_Attempts,UniQ_Learner,Sucessful_Learners,Unsucessful_Learners,Avg_Attempts,Percent_Learners_Success,Success_Attempts,Failure_Attempts,TruePrct_Succes,Predict_Difficulty,Correct_Difficulty,Prediction/Correct Difficulty
785,786,2015,Mathématique,12,1,QCU,7,7,7,0,1.0,100.0,7,0,98.74,Trop Facile,Trop Facile,Trop Facile / Trop Facile
1615,786,2016,Mathématique,12,1,QCU,7,6,2,4,1.17,33.33,2,5,35.33,Difficile,Difficile,Difficile / Difficile
2445,786,2017,Mathématique,12,1,QCU,6,4,3,1,1.5,75.0,3,3,44.21,Difficile,Difficile,Difficile / Difficile
3275,786,2018,Mathématique,12,1,QCU,5,4,2,2,1.25,50.0,2,3,49.91,Difficile,Difficile,Difficile / Difficile
4105,786,2019,Mathématique,12,1,QCU,4,4,2,2,1.0,50.0,2,2,56.53,Difficile,Difficile,Difficile / Difficile
4935,786,2020,Mathématique,12,1,QCU,5,5,3,2,1.0,60.0,3,2,53.8,Difficile,Difficile,Difficile / Difficile
786,787,2015,Mathématique,12,2,QCM,100,98,48,50,1.02,48.98,48,52,47.9,Adapte,Difficile,Adapte / Difficile
1616,787,2016,Mathématique,12,2,QCM,94,93,24,69,1.01,25.81,24,70,25.27,Difficile,Difficile,Difficile / Difficile
2446,787,2017,Mathématique,12,2,QCM,101,56,51,5,1.8,91.07,51,50,50.91,Difficile,Difficile,Difficile / Difficile
3276,787,2018,Mathématique,12,2,QCM,101,93,28,65,1.09,30.11,28,73,28.01,Difficile,Difficile,Difficile / Difficile
4106,787,2019,Mathématique,12,2,QCM,114,99,89,10,1.15,89.9,89,25,78.42,Difficile,Facile,Difficile / Facile
4936,787,2020,Mathématique,12,2,QCM,135,125,68,57,1.08,54.4,68,67,50.3,Difficile,Difficile,Difficile / Difficile
787,788,2015,Mathématique,12,3,QCU,51,46,44,2,1.11,95.65,44,7,86.21,Trop Facile,Trop Facile,Trop Facile / Trop Facile
1617,788,2016,Mathématique,12,3,QCU,59,32,19,13,1.84,59.38,19,40,32.76,Difficile,Difficile,Difficile / Difficile
2447,788,2017,Mathématique,12,3,QCU,71,37,32,5,1.92,86.49,32,39,45.21,Difficile,Difficile,Difficile / Difficile
3277,788,2018,Mathématique,12,3,QCU,60,51,47,4,1.18,92.16,47,13,78.44,Difficile,Facile,Difficile / Facile
4107,788,2019,Mathématique,12,3,QCU,50,49,48,1,1.02,97.96,48,2,96.81,Difficile,Trop Facile,Difficile / Trop Facile
4937,788,2020,Mathématique,12,3,QCU,44,31,25,6,1.42,80.65,25,19,56.59,Difficile,Difficile,Difficile / Difficile
788,789,2015,Mathématique,12,4,QCU,6,6,3,3,1.0,50.0,3,3,43.52,Difficile,Difficile,Difficile / Difficile
1618,789,2016,Mathématique,12,4,QCU,6,4,2,2,1.5,50.0,2,4,41.39,Difficile,Difficile,Difficile / Difficile
2448,789,2017,Mathématique,12,4,QCU,7,6,3,3,1.17,50.0,3,4,45.05,Difficile,Difficile,Difficile / Difficile
3278,789,2018,Mathématique,12,4,QCU,7,5,1,4,1.4,20.0,1,6,18.5,Difficile,Trop Difficile,Difficile / Trop Difficile
4108,789,2019,Mathématique,12,4,QCU,6,5,4,1,1.2,80.0,4,2,60.62,Difficile,Adapte,Difficile / Adapte
4938,789,2020,Mathématique,12,4,QCU,7,5,5,0,1.4,100.0,5,2,72.71,Adapte,Adapte,Adapte / Adapte
789,790,2015,Mathématique,12,5,QROC,15,15,14,1,1.0,93.33,14,1,95.59,Difficile,Trop Facile,Difficile / Trop Facile
1619,790,2016,Mathématique,12,5,QROC,12,10,7,3,1.2,70.0,7,5,61.81,Difficile,Adapte,Difficile / Adapte
2449,790,2017,Mathématique,12,5,QROC,10,8,6,2,1.25,75.0,6,4,60.26,Adapte,Adapte,Adapte / Adapte
3279,790,2018,Mathématique,12,5,QROC,12,11,9,2,1.09,81.82,9,3,74.43,Adapte,Adapte,Adapte / Adapte
4109,790,2019,Mathématique,12,5,QROC,10,9,7,2,1.11,77.78,7,3,74.78,Adapte,Adapte,Adapte / Adapte
4939,790,2020,Mathématique,12,5,QROC,9,8,6,2,1.12,75.0,6,3,61.6,Adapte,Adapte,Adapte / Adapte
790,791,2015,Mathématique,12,6,QCU,16,12,7,5,1.33,58.33,7,9,41.63,Difficile,Difficile,Difficile / Difficile
1620,791,2016,Mathématique,12,6,QCU,16,16,10,6,1.0,62.5,10,6,65.26,Difficile,Adapte,Difficile / Adapte
2450,791,2017,Mathématique,12,6,QCU,15,14,10,4,1.07,71.43,10,5,69.59,Adapte,Adapte,Adapte / Adapte
3280,791,2018,Mathématique,12,6,QCU,18,14,11,3,1.29,78.57,11,7,63.74,Adapte,Adapte,Adapte / Adapte
4110,791,2019,Mathématique,12,6,QCU,20,16,15,1,1.25,93.75,15,5,74.63,Adapte,Adapte,Adapte / Adapte
4940,791,2020,Mathématique,12,6,QCU,16,14,11,3,1.14,78.57,11,5,69.32,Adapte,Adapte,Adapte / Adapte
791,792,2015,Mathématique,12,7,QCU,88,87,87,0,1.01,100.0,87,1,99.16,Trop Facile,Trop Facile,Trop Facile / Trop Facile
1621,792,2016,Mathématique,12,7,QCU,72,71,49,22,1.01,69.01,49,23,68.23,Difficile,Adapte,Difficile / Adapte
2451,792,2017,Mathématique,12,7,QCU,76,75,49,26,1.01,65.33,49,27,64.49,Adapte,Adapte,Adapte / Adapte
3281,792,2018,Mathématique,12,7,QCU,88,70,53,17,1.26,75.71,53,35,60.3,Adapte,Adapte,Adapte / Adapte
4111,792,2019,Mathématique,12,7,QCU,105,104,74,30,1.01,71.15,74,31,70.13,Adapte,Adapte,Adapte / Adapte
4941,792,2020,Mathématique,12,7,QCU,116,96,84,12,1.21,87.5,84,32,72.69,Adapte,Adapte,Adapte / Adapte
792,793,2015,Mathématique,13,1,QCU,57,34,4,30,1.68,11.76,4,53,7.36,Adapte,Trop Difficile,Adapte / Trop Difficile
1622,793,2016,Mathématique,13,1,QCU,61,57,28,29,1.07,49.12,28,33,46.44,Difficile,Difficile,Difficile / Difficile
2452,793,2017,Mathématique,13,1,QCU,57,37,26,11,1.54,70.27,26,31,46.36,Difficile,Difficile,Difficile / Difficile
3282,793,2018,Mathématique,13,1,QCU,46,36,7,29,1.28,19.44,7,39,15.4,Difficile,Trop Difficile,Difficile / Trop Difficile
4112,793,2019,Mathématique,13,1,QCU,45,39,18,21,1.15,46.15,18,27,39.9,Difficile,Difficile,Difficile / Difficile
4942,793,2020,Mathématique,13,1,QCU,42,24,19,5,1.75,79.17,19,23,44.81,Difficile,Difficile,Difficile / Difficile
793,794,2015,Mathématique,13,2,QCM,19,18,18,0,1.06,100.0,18,1,92.17,Trop Facile,Trop Facile,Trop Facile / Trop Facile
1623,794,2016,Mathématique,13,2,QCM,17,9,6,3,1.89,66.67,6,11,35.95,Difficile,Difficile,Difficile / Difficile
2453,794,2017,Mathématique,13,2,QCM,18,12,6,6,1.5,50.0,6,12,34.8,Difficile,Difficile,Difficile / Difficile
3283,794,2018,Mathématique,13,2,QCM,18,10,9,1,1.8,90.0,9,9,47.91,Difficile,Difficile,Difficile / Difficile
4113,794,2019,Mathématique,13,2,QCM,21,15,13,2,1.4,86.67,13,8,60.07,Difficile,Adapte,Difficile / Adapte
4943,794,2020,Mathématique,13,2,QCM,23,18,15,3,1.28,83.33,15,8,63.74,Adapte,Adapte,Adapte / Adapte
794,795,2015,Mathématique,13,3,QROC,60,58,50,8,1.03,86.21,50,10,83.71,Facile,Facile,Facile / Facile
1624,795,2016,Mathématique,13,3,QROC,67,65,22,43,1.03,33.85,22,45,33.11,Difficile,Difficile,Difficile / Difficile
2454,795,2017,Mathématique,13,3,QROC,63,63,61,2,1.0,96.83,61,2,97.03,Difficile,Trop Facile,Difficile / Trop Facile
3284,795,2018,Mathématique,13,3,QROC,69,60,54,6,1.15,90.0,54,15,78.16,Difficile,Facile,Difficile / Facile
4114,795,2019,Mathématique,13,3,QROC,80,51,35,16,1.57,68.63,35,45,43.9,Difficile,Difficile,Difficile / Difficile
4944,795,2020,Mathématique,13,3,QROC,73,72,22,50,1.01,30.56,22,51,30.76,Difficile,Difficile,Difficile / Difficile
795,796,2015,Mathématique,13,4,QO,71,60,26,34,1.18,43.33,26,45,35.98,Adapte,Difficile,Adapte / Difficile
1625,796,2016,Mathématique,13,4,QO,85,81,65,16,1.05,80.25,65,20,76.5,Trop Difficile,Facile,Trop Difficile / Facile
2455,796,2017,Mathématique,13,4,QO,76,76,70,6,1.0,92.11,70,6,92.76,Trop Difficile,Trop Facile,Trop Difficile / Trop Facile
3285,796,2018,Mathématique,13,4,QO,67,66,42,24,1.02,63.64,42,25,62.33,Trop Difficile,Adapte,Trop Difficile / Adapte
4115,796,2019,Mathématique,13,4,QO,61,49,39,10,1.24,79.59,39,22,63.26,Adapte,Adapte,Adapte / Adapte
4945,796,2020,Mathématique,13,4,QO,49,38,36,2,1.29,94.74,36,13,72.7,Adapte,Adapte,Adapte / Adapte
796,797,2015,Mathématique,13,5,QROC,82,82,5,77,1.0,6.1,5,77,6.55,Trop Difficile,Trop Difficile,Trop Difficile / Trop Difficile
1626,797,2016,Mathématique,13,5,QROC,74,43,39,4,1.72,90.7,39,35,52.41,Difficile,Difficile,Difficile / Difficile
2456,797,2017,Mathématique,13,5,QROC,69,68,35,33,1.01,51.47,35,34,51.08,Difficile,Difficile,Difficile / Difficile
3286,797,2018,Mathématique,13,5,QROC,66,33,30,3,2.0,90.91,30,36,44.96,Difficile,Difficile,Difficile / Difficile
4116,797,2019,Mathématique,13,5,QROC,62,61,41,20,1.02,67.21,41,21,65.95,Difficile,Adapte,Difficile / Adapte
4946,797,2020,Mathématique,13,5,QROC,54,37,33,4,1.46,89.19,33,21,61.2,Adapte,Adapte,Adapte / Adapte
797,798,2015,Mathématique,13,6,QCM,41,39,12,27,1.05,30.77,12,29,29.21,Facile,Difficile,Facile / Difficile
1627,798,2016,Mathématique,13,6,QCM,47,37,15,22,1.27,40.54,15,32,31.07,Difficile,Difficile,Difficile / Difficile
2457,798,2017,Mathématique,13,6,QCM,41,29,26,3,1.41,89.66,26,15,63.71,Difficile,Adapte,Difficile / Adapte
3287,798,2018,Mathématique,13,6,QCM,38,34,24,10,1.12,70.59,24,14,61.96,Adapte,Adapte,Adapte / Adapte
4117,798,2019,Mathématique,13,6,QCM,41,40,26,14,1.02,65.0,26,15,64.15,Adapte,Adapte,Adapte / Adapte
4947,798,2020,Mathématique,13,6,QCM,48,47,31,16,1.02,65.96,31,17,64.63,Adapte,Adapte,Adapte / Adapte
798,799,2015,Mathématique,13,7,QCU,65,61,61,0,1.07,100.0,61,4,93.16,Trop Facile,Trop Facile,Trop Facile / Trop Facile
1628,799,2016,Mathématique,13,7,QCU,71,37,2,35,1.92,5.41,2,69,2.37,Difficile,Trop Difficile,Difficile / Trop Difficile
2458,799,2017,Mathématique,13,7,QCU,78,57,28,29,1.37,49.12,28,50,36.35,Difficile,Difficile,Difficile / Difficile
3288,799,2018,Mathématique,13,7,QCU,80,77,22,55,1.04,28.57,22,58,27.92,Difficile,Difficile,Difficile / Difficile
4118,799,2019,Mathématique,13,7,QCU,73,38,26,12,1.92,68.42,26,47,35.17,Difficile,Difficile,Difficile / Difficile
4948,799,2020,Mathématique,13,7,QCU,72,67,64,3,1.07,95.52,64,8,88.29,Difficile,Trop Facile,Difficile / Trop Facile
799,800,2015,Mathématique,13,8,QCU,88,78,58,20,1.13,74.36,58,30,65.58,Adapte,Adapte,Adapte / Adapte
1629,800,2016,Mathématique,13,8,QCU,102,90,65,25,1.13,72.22,65,37,63.43,Adapte,Adapte,Adapte / Adapte
2459,800,2017,Mathématique,13,8,QCU,94,78,69,9,1.21,88.46,69,25,73.36,Adapte,Adapte,Adapte / Adapte
3289,800,2018,Mathématique,13,8,QCU,93,71,66,5,1.31,92.96,66,27,71.25,Adapte,Adapte,Adapte / Adapte
4119,800,2019,Mathématique,13,8,QCU,100,82,68,14,1.22,82.93,68,32,68.47,Adapte,Adapte,Adapte / Adapte
4949,800,2020,Mathématique,13,8,QCU,84,76,58,18,1.11,76.32,58,26,68.86,Adapte,Adapte,Adapte / Adapte
800,801,2015,Mathématique,13,9,QCU,22,22,20,2,1.0,90.91,20,2,90.58,Difficile,Trop Facile,Difficile / Trop Facile
1630,801,2016,Mathématique,13,9,QCU,23,9,3,6,2.56,33.33,3,20,14.67,Difficile,Trop Difficile,Difficile / Trop Difficile
2460,801,2017,Mathématique,13,9,QCU,28,27,27,0,1.04,100.0,27,1,95.63,Difficile,Trop Facile,Difficile / Trop Facile
3290,801,2018,Mathématique,13,9,QCU,26,22,11,11,1.18,50.0,11,15,42.36,Difficile,Difficile,Difficile / Difficile
4120,801,2019,Mathématique,13,9,QCU,21,10,8,2,2.1,80.0,8,13,39.24,Difficile,Difficile,Difficile / Difficile
4950,801,2020,Mathématique,13,9,QCU,25,14,13,1,1.79,92.86,13,12,53.57,Difficile,Difficile,Difficile / Difficile
801,802,2015,Mathématique,14,1,QCM,51,19,13,6,2.68,68.42,13,38,26.35,Difficile,Difficile,Difficile / Difficile
1631,802,2016,Mathématique,14,1,QCM,55,42,19,23,1.31,45.24,19,36,34.04,Difficile,Difficile,Difficile / Difficile
2461,802,2017,Mathématique,14,1,QCM,44,35,35,0,1.26,100.0,35,9,78.75,Difficile,Facile,Difficile / Facile
3291,802,2018,Mathématique,14,1,QCM,36,22,15,7,1.64,68.18,15,21,42.54,Difficile,Difficile,Difficile / Difficile
4121,802,2019,Mathématique,14,1,QCM,39,39,16,23,1.0,41.03,16,23,40.82,Difficile,Difficile,Difficile / Difficile
4951,802,2020,Mathématique,14,1,QCM,46,38,19,19,1.21,50.0,19,27,42.23,Difficile,Difficile,Difficile / Difficile
802,803,2015,Mathématique,14,2,QCU,87,83,73,10,1.05,87.95,73,14,83.96,Facile,Facile,Facile / Facile
1632,803,2016,Mathématique,14,2,QCU,103,63,39,24,1.63,61.9,39,64,37.73,Difficile,Difficile,Difficile / Difficile
2462,803,2017,Mathématique,14,2,QCU,116,72,42,30,1.61,58.33,42,74,36.52,Difficile,Difficile,Difficile / Difficile
3292,803,2018,Mathématique,14,2,QCU,135,74,3,71,1.82,4.05,3,132,2.17,Difficile,Trop Difficile,Difficile / Trop Difficile
4122,803,2019,Mathématique,14,2,QCU,116,94,31,63,1.23,32.98,31,85,26.49,Difficile,Difficile,Difficile / Difficile
4952,803,2020,Mathématique,14,2,QCU,126,70,30,40,1.8,42.86,30,96,23.86,Difficile,Trop Difficile,Difficile / Trop Difficile
803,804,2015,Mathématique,14,3,QCM,80,60,52,8,1.33,86.67,52,28,64.84,Trop Facile,Adapte,Trop Facile / Adapte
1633,804,2016,Mathématique,14,3,QCM,96,95,71,24,1.01,74.74,71,25,73.86,Adapte,Adapte,Adapte / Adapte
2463,804,2017,Mathématique,14,3,QCM,82,75,60,15,1.09,80.0,60,22,73.57,Adapte,Adapte,Adapte / Adapte
3293,804,2018,Mathématique,14,3,QCM,77,60,53,7,1.28,88.33,53,24,68.88,Adapte,Adapte,Adapte / Adapte
4123,804,2019,Mathématique,14,3,QCM,81,60,58,2,1.35,96.67,58,23,71.7,Adapte,Adapte,Adapte / Adapte
4953,804,2020,Mathématique,14,3,QCM,90,78,61,17,1.15,78.21,61,29,67.3,Adapte,Adapte,Adapte / Adapte
804,805,2015,Mathématique,14,4,QCU,18,16,16,0,1.12,100.0,16,2,90.0,Trop Facile,Trop Facile,Trop Facile / Trop Facile
1634,805,2016,Mathématique,14,4,QCU,19,13,10,3,1.46,76.92,10,9,53.14,Difficile,Difficile,Difficile / Difficile
2464,805,2017,Mathématique,14,4,QCU,18,14,14,0,1.29,100.0,14,4,79.17,Difficile,Facile,Difficile / Facile
3294,805,2018,Mathématique,14,4,QCU,16,15,13,2,1.07,86.67,13,3,82.99,Difficile,Facile,Difficile / Facile
4124,805,2019,Mathématique,14,4,QCU,17,16,14,2,1.06,87.5,14,3,82.48,Difficile,Facile,Difficile / Facile
4954,805,2020,Mathématique,14,4,QCU,15,12,6,6,1.25,50.0,6,9,36.79,Difficile,Difficile,Difficile / Difficile
805,806,2015,Mathématique,14,5,QROC,18,18,18,0,1.0,100.0,18,0,97.48,Difficile,Trop Facile,Difficile / Trop Facile
1635,806,2016,Mathématique,14,5,QROC,17,15,14,1,1.13,93.33,14,3,84.74,Difficile,Facile,Difficile / Facile
2465,806,2017,Mathématique,14,5,QROC,20,11,6,5,1.82,54.55,6,14,31.04,Difficile,Difficile,Difficile / Difficile
3295,806,2018,Mathématique,14,5,QROC,22,11,2,9,2.0,18.18,2,20,9.84,Difficile,Trop Difficile,Difficile / Trop Difficile
4125,806,2019,Mathématique,14,5,QROC,18,15,5,10,1.2,33.33,5,13,29.28,Difficile,Difficile,Difficile / Difficile
4955,806,2020,Mathématique,14,5,QROC,14,13,8,5,1.08,61.54,8,6,54.39,Difficile,Difficile,Difficile / Difficile
806,807,2015,Mathématique,14,6,QCU,88,84,41,43,1.05,48.81,41,47,46.47,Difficile,Difficile,Difficile / Difficile
1636,807,2016,Mathématique,14,6,QCU,72,64,41,23,1.12,64.06,41,31,57.21,Difficile,Difficile,Difficile / Difficile
2466,807,2017,Mathématique,14,6,QCU,84,63,49,14,1.33,77.78,49,35,58.1,Difficile,Difficile,Difficile / Difficile
3296,807,2018,Mathématique,14,6,QCU,78,76,22,54,1.03,28.95,22,56,27.67,Difficile,Difficile,Difficile / Difficile
4126,807,2019,Mathématique,14,6,QCU,62,58,47,11,1.07,81.03,47,15,76.24,Difficile,Facile,Difficile / Facile
4956,807,2020,Mathématique,14,6,QCU,59,44,43,1,1.34,97.73,43,16,73.28,Difficile,Adapte,Difficile / Adapte
807,808,2015,Mathématique,14,7,QCU,64,36,28,8,1.78,77.78,28,36,43.41,Difficile,Difficile,Difficile / Difficile
1637,808,2016,Mathématique,14,7,QCU,74,68,31,37,1.09,45.59,31,43,42.44,Difficile,Difficile,Difficile / Difficile
2467,808,2017,Mathématique,14,7,QCU,78,43,32,11,1.81,74.42,32,46,40.76,Difficile,Difficile,Difficile / Difficile
3297,808,2018,Mathématique,14,7,QCU,65,61,30,31,1.07,49.18,30,35,46.51,Difficile,Difficile,Difficile / Difficile
4127,808,2019,Mathématique,14,7,QCU,57,54,25,29,1.06,46.3,25,32,43.59,Difficile,Difficile,Difficile / Difficile
4957,808,2020,Mathématique,14,7,QCU,66,40,24,16,1.65,60.0,24,42,36.77,Difficile,Difficile,Difficile / Difficile
808,809,2015,Mathématique,14,8,QCU,6,6,5,1,1.0,83.33,5,1,76.93,Difficile,Facile,Difficile / Facile
1638,809,2016,Mathématique,14,8,QCU,7,7,3,4,1.0,42.86,3,4,41.88,Difficile,Difficile,Difficile / Difficile
2468,809,2017,Mathématique,14,8,QCU,8,3,3,0,2.67,100.0,3,5,36.3,Difficile,Difficile,Difficile / Difficile
3298,809,2018,Mathématique,14,8,QCU,8,7,3,4,1.14,42.86,3,5,36.53,Difficile,Difficile,Difficile / Difficile
4128,809,2019,Mathématique,14,8,QCU,7,6,5,1,1.17,83.33,5,2,76.21,Difficile,Facile,Difficile / Facile
4958,809,2020,Mathématique,14,8,QCU,6,2,1,1,3.0,50.0,1,5,23.41,Difficile,Trop Difficile,Difficile / Trop Difficile
809,810,2015,Mathématique,14,9,QCU,7,6,6,0,1.17,100.0,6,1,87.52,Difficile,Trop Facile,Difficile / Trop Facile
1639,810,2016,Mathématique,14,9,QCU,8,3,3,0,2.67,100.0,3,5,37.43,Difficile,Difficile,Difficile / Difficile
2469,810,2017,Mathématique,14,9,QCU,10,9,7,2,1.11,77.78,7,3,65.55,Difficile,Adapte,Difficile / Adapte
3299,810,2018,Mathématique,14,9,QCU,9,8,6,2,1.12,75.0,6,3,71.44,Adapte,Adapte,Adapte / Adapte
4129,810,2019,Mathématique,14,9,QCU,7,4,4,0,1.75,100.0,4,3,63.53,Adapte,Adapte,Adapte / Adapte
4959,810,2020,Mathématique,14,9,QCU,7,7,5,2,1.0,71.43,5,2,73.11,Adapte,Adapte,Adapte / Adapte
810,811,2015,Mathématique,15,1,QCM,32,16,1,15,2.0,6.25,1,31,3.35,Trop Difficile,Trop Difficile,Trop Difficile / Trop Difficile
1640,811,2016,Mathématique,15,1,QCM,29,26,26,0,1.12,100.0,26,3,88.39,Difficile,Trop Facile,Difficile / Trop Facile
2470,811,2017,Mathématique,15,1,QCM,35,32,1,31,1.09,3.12,1,34,2.22,Difficile,Trop Difficile,Difficile / Trop Difficile
3300,811,2018,Mathématique,15,1,QCM,29,15,11,4,1.93,73.33,11,18,37.4,Difficile,Difficile,Difficile / Difficile
4130,811,2019,Mathématique,15,1,QCM,28,27,24,3,1.04,88.89,24,4,87.39,Difficile,Trop Facile,Difficile / Trop Facile
4960,811,2020,Mathématique,15,1,QCM,34,18,4,14,1.89,22.22,4,30,11.19,Difficile,Trop Difficile,Difficile / Trop Difficile
811,812,2015,Mathématique,15,2,QCU,95,84,80,4,1.13,95.24,80,15,83.81,Facile,Facile,Facile / Facile
1641,812,2016,Mathématique,15,2,QCU,95,91,59,32,1.04,64.84,59,36,62.23,Difficile,Adapte,Difficile / Adapte
2471,812,2017,Mathématique,15,2,QCU,90,78,58,20,1.15,74.36,58,32,64.01,Adapte,Adapte,Adapte / Adapte
3301,812,2018,Mathématique,15,2,QCU,99,84,64,20,1.18,76.19,64,35,64.71,Adapte,Adapte,Adapte / Adapte
4131,812,2019,Mathématique,15,2,QCU,105,100,78,22,1.05,78.0,78,27,74.32,Adapte,Adapte,Adapte / Adapte
4961,812,2020,Mathématique,15,2,QCU,113,106,73,33,1.07,68.87,73,40,64.98,Adapte,Adapte,Adapte / Adapte
812,813,2015,Mathématique,15,3,QCM,13,13,12,1,1.0,92.31,12,1,90.93,Trop Difficile,Trop Facile,Trop Difficile / Trop Facile
1642,813,2016,Mathématique,15,3,QCM,15,8,8,0,1.88,100.0,8,7,55.61,Difficile,Difficile,Difficile / Difficile
2472,813,2017,Mathématique,15,3,QCM,18,17,15,2,1.06,88.24,15,3,84.04,Difficile,Facile,Difficile / Facile
3302,813,2018,Mathématique,15,3,QCM,15,12,12,0,1.25,100.0,12,3,78.48,Difficile,Facile,Difficile / Facile
4132,813,2019,Mathématique,15,3,QCM,17,16,6,10,1.06,37.5,6,11,35.83,Difficile,Difficile,Difficile / Difficile
4962,813,2020,Mathématique,15,3,QCM,16,15,9,6,1.07,60.0,9,7,57.89,Difficile,Difficile,Difficile / Difficile
813,814,2015,Mathématique,15,4,QCU,33,27,2,25,1.22,7.41,2,31,5.22,Trop Difficile,Trop Difficile,Trop Difficile / Trop Difficile
1643,814,2016,Mathématique,15,4,QCU,37,33,33,0,1.12,100.0,33,4,89.3,Difficile,Trop Facile,Difficile / Trop Facile
2473,814,2017,Mathématique,15,4,QCU,38,24,13,11,1.58,54.17,13,25,35.33,Difficile,Difficile,Difficile / Difficile
3303,814,2018,Mathématique,15,4,QCU,32,30,15,15,1.07,50.0,15,17,46.37,Difficile,Difficile,Difficile / Difficile
4133,814,2019,Mathématique,15,4,QCU,33,20,19,1,1.65,95.0,19,14,56.67,Difficile,Difficile,Difficile / Difficile
4963,814,2020,Mathématique,15,4,QCU,34,28,14,14,1.21,50.0,14,20,41.51,Difficile,Difficile,Difficile / Difficile
814,815,2015,Mathématique,15,5,QCM,67,63,56,7,1.06,88.89,56,11,83.74,Difficile,Facile,Difficile / Facile
1644,815,2016,Mathématique,15,5,QCM,61,52,49,3,1.17,94.23,49,12,79.96,Difficile,Facile,Difficile / Facile
2474,815,2017,Mathématique,15,5,QCM,49,44,28,16,1.11,63.64,28,21,56.43,Difficile,Difficile,Difficile / Difficile
3304,815,2018,Mathématique,15,5,QCM,43,42,13,29,1.02,30.95,13,30,30.89,Difficile,Difficile,Difficile / Difficile
4134,815,2019,Mathématique,15,5,QCM,47,41,28,13,1.15,68.29,28,19,58.72,Difficile,Difficile,Difficile / Difficile
4964,815,2020,Mathématique,15,5,QCM,38,24,20,4,1.58,83.33,20,18,52.01,Difficile,Difficile,Difficile / Difficile
815,816,2015,Mathématique,16,1,QCU,90,85,72,13,1.06,84.71,72,18,79.65,Facile,Facile,Facile / Facile
1645,816,2016,Mathématique,16,1,QCU,80,52,46,6,1.54,88.46,46,34,57.37,Difficile,Difficile,Difficile / Difficile
2475,816,2017,Mathématique,16,1,QCU,68,42,19,23,1.62,45.24,19,49,28.58,Difficile,Difficile,Difficile / Difficile
3305,816,2018,Mathématique,16,1,QCU,79,67,67,0,1.18,100.0,67,12,84.3,Difficile,Facile,Difficile / Facile
4135,816,2019,Mathématique,16,1,QCU,88,72,6,66,1.22,8.33,6,82,6.43,Difficile,Trop Difficile,Difficile / Trop Difficile
4965,816,2020,Mathématique,16,1,QCU,84,65,46,19,1.29,70.77,46,38,55.22,Difficile,Difficile,Difficile / Difficile
816,817,2015,Mathématique,16,2,QCU,57,57,57,0,1.0,100.0,57,0,99.86,Trop Facile,Trop Facile,Trop Facile / Trop Facile
1646,817,2016,Mathématique,16,2,QCU,63,29,0,29,2.17,0.0,0,63,0.55,Difficile,Trop Difficile,Difficile / Trop Difficile
2476,817,2017,Mathématique,16,2,QCU,67,65,18,47,1.03,27.69,18,49,26.32,Difficile,Difficile,Difficile / Difficile
3306,817,2018,Mathématique,16,2,QCU,65,29,17,12,2.24,58.62,17,48,26.61,Difficile,Difficile,Difficile / Difficile
4136,817,2019,Mathématique,16,2,QCU,78,29,3,26,2.69,10.34,3,75,3.48,Difficile,Trop Difficile,Difficile / Trop Difficile
4966,817,2020,Mathématique,16,2,QCU,91,63,43,20,1.44,68.25,43,48,47.25,Difficile,Difficile,Difficile / Difficile
817,818,2015,Mathématique,16,3,QROC,100,68,67,1,1.47,98.53,67,33,67.3,Adapte,Adapte,Adapte / Adapte
1647,818,2016,Mathématique,16,3,QROC,110,80,79,1,1.38,98.75,79,31,72.03,Adapte,Adapte,Adapte / Adapte
2477,818,2017,Mathématique,16,3,QROC,112,111,74,37,1.01,66.67,74,38,66.23,Adapte,Adapte,Adapte / Adapte
3307,818,2018,Mathématique,16,3,QROC,103,72,65,7,1.43,90.28,65,38,63.21,Adapte,Adapte,Adapte / Adapte
4137,818,2019,Mathématique,16,3,QROC,94,69,63,6,1.36,91.3,63,31,66.94,Adapte,Adapte,Adapte / Adapte
4967,818,2020,Mathématique,16,3,QROC,93,58,57,1,1.6,98.28,57,36,61.51,Adapte,Adapte,Adapte / Adapte
818,819,2015,Mathématique,16,4,QCU,91,53,40,13,1.72,75.47,40,51,44.36,Difficile,Difficile,Difficile / Difficile
1648,819,2016,Mathématique,16,4,QCU,94,88,3,85,1.07,3.41,3,91,2.69,Difficile,Trop Difficile,Difficile / Trop Difficile
2478,819,2017,Mathématique,16,4,QCU,109,81,69,12,1.35,85.19,69,40,62.93,Difficile,Adapte,Difficile / Adapte
3308,819,2018,Mathématique,16,4,QCU,130,94,90,4,1.38,95.74,90,40,69.12,Adapte,Adapte,Adapte / Adapte
4138,819,2019,Mathématique,16,4,QCU,150,110,91,19,1.36,82.73,91,59,60.87,Adapte,Adapte,Adapte / Adapte
4968,819,2020,Mathématique,16,4,QCU,135,123,98,25,1.1,79.67,98,37,72.95,Adapte,Adapte,Adapte / Adapte
819,820,2015,Mathématique,16,5,QCU,49,23,17,6,2.13,73.91,17,32,35.26,Facile,Difficile,Facile / Difficile
1649,820,2016,Mathématique,16,5,QCU,59,51,31,20,1.16,60.78,31,28,53.22,Difficile,Difficile,Difficile / Difficile
